BLOCK,ACTUAL_T,T_AVE,ERROR
177,0.35565,0.353922,0.000147552
178,0.355035,0.353928,0.000146856
179,0.354703,0.353933,0.000146099
180,0.354042,0.353933,0.000145289
181,0.355762,0.353943,0.000144837
182,0.352181,0.353934,0.000144364
183,0.357615,0.353954,0.00014497
184,0.355445,0.353962,0.000144409
185,0.354178,0.353963,0.000143633
186,0.353114,0.353958,0.000142933
187,0.354006,0.353959,0.000142169
188,0.35202,0.353948,0.000141786
189,0.355811,0.353958,0.000141378
190,0.355306,0.353965,0.000140812
191,0.352309,0.353957,0.000140341
192,0.353957,0.353957,0.000139611
193,0.356328,0.353969,0.000139427
194,0.350898,0.353953,0.000139604
195,0.356545,0.353966,0.000139519
196,0.354135,0.353967,0.00013881
197,0.353623,0.353966,0.000138116
198,0.353817,0.353965,0.000137421
199,0.352512,0.353958,0.000136924
200,0.355922,0.353967,0.000136591
201,0.34964,0.353946,0.000137597
202,0.355182,0.353952,0.000137052
203,0.35498,0.353957,0.000136471
204,0.354308,0.353959,0.000135812
205,0.350408,0.353941,0.00013625
206,0.354446,0.353944,0.00013561
207,0.353413,0.353941,0.000134979
208,0.354638,0.353945,0.000134372
209,0.35331,0.353942,0.000133763
210,0.352784,0.353936,0.00013324
211,0.355585,0.353944,0.000132837
212,0.350381,0.353927,0.00013327
213,0.356957,0.353941,0.000133401
214,0.353567,0.35394,0.000132789
215,0.354653,0.353943,0.000132213
216,0.354028,0.353943,0.000131601
217,0.352934,0.353939,0.000131077
218,0.354417,0.353941,0.000130494
219,0.354143,0.353942,0.000129901
220,0.353421,0.353939,0.000129333
221,0.351949,0.35393,0.000129061
222,0.355141,0.353936,0.000128594
223,0.354791,0.35394,0.000128075
224,0.351778,0.35393,0.000127866
225,0.35408,0.353931,0.0001273
226,0.354157,0.353932,0.00012674
227,0.353953,0.353932,0.000126182
228,0.353459,0.35393,0.000125646
229,0.353883,0.353929,0.000125097
230,0.355405,0.353936,0.000124718
231,0.350778,0.353922,0.000124925
232,0.354213,0.353923,0.000124392
233,0.354823,0.353927,0.000123918
234,0.352182,0.35392,0.000123613
235,0.354875,0.353924,0.000123154
236,0.354724,0.353927,0.000122679
237,0.354847,0.353931,0.000122222
238,0.353191,0.353928,0.000121748
239,0.35268,0.353923,0.000121351
240,0.354212,0.353924,0.000120851
241,0.352741,0.353919,0.000120449
242,0.358259,0.353937,0.000121279
243,0.348083,0.353913,0.00012315
244,0.354387,0.353915,0.00012266
245,0.354411,0.353917,0.000122176
246,0.35467,0.35392,0.000121718
247,0.352426,0.353914,0.000121375
248,0.356894,0.353926,0.000121479
249,0.35349,0.353924,0.000121004
250,0.351481,0.353915,0.000120914
251,0.355601,0.353921,0.000120619
252,0.355739,0.353928,0.000120356
253,0.353209,0.353926,0.000119914
254,0.35475,0.353929,0.000119486
255,0.352642,0.353924,0.000119124
256,0.352902,0.35392,0.000118725
257,0.356855,0.353931,0.000118811
258,0.352517,0.353926,0.000118477
259,0.355905,0.353933,0.000118266
260,0.354713,0.353936,0.000117849
261,0.352617,0.353931,0.000117506
262,0.35517,0.353936,0.000117152
263,0.353967,0.353936,0.000116707
264,0.356994,0.353948,0.000116838
265,0.352753,0.353943,0.000116484
266,0.353301,0.353941,0.000116071
267,0.35334,0.353939,0.000115658
268,0.355197,0.353943,0.000115322
269,0.352707,0.353939,0.000114985
270,0.354699,0.353942,0.000114593
271,0.35354,0.35394,0.00011418
272,0.353147,0.353937,0.000113798
273,0.356104,0.353945,0.000113657
274,0.354343,0.353946,0.000113252
275,0.352259,0.35394,0.000113006
276,0.355655,0.353947,0.000112767
277,0.349832,0.353932,0.000113334
278,0.357029,0.353943,0.000113473
279,0.351068,0.353933,0.000113533
280,0.358545,0.353949,0.000114316
281,0.350297,0.353936,0.000114646
282,0.352076,0.353929,0.000114429
283,0.356763,0.353939,0.000114462
284,0.349277,0.353923,0.00011523
285,0.356156,0.353931,0.000115092
286,0.355745,0.353937,0.000114864
287,0.356516,0.353946,0.000114815
288,0.352838,0.353942,0.00011448
289,0.35373,0.353942,0.000114087
290,0.35412,0.353942,0.000113695
291,0.352775,0.353938,0.000113375
292,0.35217,0.353932,0.000113148
293,0.351801,0.353925,0.000112995
294,0.355906,0.353932,0.000112812
295,0.354917,0.353935,0.000112479
296,0.356534,0.353944,0.000112441
297,0.352575,0.353939,0.000112157
298,0.354354,0.353941,0.000111789
299,0.350096,0.353928,0.000112152
300,0.358933,0.353944,0.000113012
