BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.484800e-02,1.484800e-02,0.000000e+00
2,1.326400e-02,1.405600e-02,5.600286e-04
3,1.016400e-02,1.275867e-02,1.123139e-03
4,9.388000e-03,1.191600e-02,1.114507e-03
5,2.108400e-02,1.374960e-02,1.866717e-03
6,1.685200e-02,1.426667e-02,1.625633e-03
7,1.293600e-02,1.407657e-02,1.404470e-03
8,6.352000e-03,1.311100e-02,1.525126e-03
9,1.492800e-02,1.331289e-02,1.368965e-03
10,1.185600e-02,1.316720e-02,1.239797e-03
11,1.374400e-02,1.321964e-02,1.128196e-03
12,1.911200e-02,1.371067e-02,1.136022e-03
13,1.264000e-02,1.362831e-02,1.051617e-03
14,1.665200e-02,1.384429e-02,9.984336e-04
15,1.644400e-02,1.401760e-02,9.467943e-04
16,1.370800e-02,1.399825e-02,8.878174e-04
17,1.110000e-02,1.382776e-02,8.518045e-04
18,1.870400e-02,1.409867e-02,8.464645e-04
19,1.638000e-02,1.421874e-02,8.103849e-04
20,1.308800e-02,1.416220e-02,7.718353e-04
21,1.564800e-02,1.423295e-02,7.383170e-04
22,1.674400e-02,1.434709e-02,7.135251e-04
23,1.930800e-02,1.456278e-02,7.143595e-04
24,1.732400e-02,1.467783e-02,6.937974e-04
25,1.594800e-02,1.472864e-02,6.679032e-04
26,1.330800e-02,1.467400e-02,6.444457e-04
27,2.008800e-02,1.487452e-02,6.510259e-04
28,1.807600e-02,1.498886e-02,6.377365e-04
29,1.816400e-02,1.509834e-02,6.250735e-04
30,1.308400e-02,1.503120e-02,6.078333e-04
31,1.780800e-02,1.512077e-02,5.947893e-04
32,2.481200e-02,1.542363e-02,6.487382e-04
33,1.267200e-02,1.534024e-02,6.344154e-04
34,1.036000e-02,1.519376e-02,6.324400e-04
35,8.176000e-03,1.499326e-02,6.453723e-04
36,1.659200e-02,1.503767e-02,6.289714e-04
37,1.165200e-02,1.494616e-02,6.185925e-04
38,1.103600e-02,1.484326e-02,6.108121e-04
39,9.928000e-03,1.471723e-02,6.080138e-04
40,1.174800e-02,1.464300e-02,5.973276e-04
41,1.415200e-02,1.463102e-02,5.828786e-04
42,1.270000e-02,1.458505e-02,5.708110e-04
43,1.438400e-02,1.458037e-02,5.575555e-04
44,1.716400e-02,1.463909e-02,5.479670e-04
45,1.234000e-02,1.458800e-02,5.381665e-04
46,1.613600e-02,1.462165e-02,5.275183e-04
47,1.833200e-02,1.470060e-02,5.221681e-04
48,1.510400e-02,1.470900e-02,5.113572e-04
49,1.080400e-02,1.462931e-02,5.070934e-04
50,6.276000e-03,1.446224e-02,5.237496e-04
51,1.475200e-02,1.446792e-02,5.135108e-04
52,1.276800e-02,1.443523e-02,5.046751e-04
53,1.407600e-02,1.442845e-02,4.951985e-04
54,1.033200e-02,1.435259e-02,4.918044e-04
55,1.299200e-02,1.432785e-02,4.834843e-04
56,9.860000e-03,1.424807e-02,4.813884e-04
57,7.908000e-03,1.413684e-02,4.856233e-04
58,7.584000e-03,1.402386e-02,4.902167e-04
59,1.408400e-02,1.402488e-02,4.819090e-04
60,1.468800e-02,1.403593e-02,4.740039e-04
61,1.469200e-02,1.404669e-02,4.663554e-04
62,1.769600e-02,1.410555e-02,4.625330e-04
63,1.364400e-02,1.409822e-02,4.552492e-04
64,1.527200e-02,1.411656e-02,4.485052e-04
65,8.884000e-03,1.403606e-02,4.487715e-04
66,2.160000e-02,1.415067e-02,4.563710e-04
67,1.036400e-02,1.409415e-02,4.530455e-04
68,1.865600e-02,1.416124e-02,4.513228e-04
69,1.626000e-02,1.419165e-02,4.458056e-04
70,1.849200e-02,1.425309e-02,4.436497e-04
71,1.910400e-02,1.432141e-02,4.426307e-04
72,1.351200e-02,1.431017e-02,4.366258e-04
73,1.458000e-02,1.431386e-02,4.306603e-04
74,2.074000e-02,1.440070e-02,4.335075e-04
75,1.636400e-02,1.442688e-02,4.285170e-04
76,1.449200e-02,1.442774e-02,4.228795e-04
77,1.581200e-02,1.444571e-02,4.177695e-04
78,1.510800e-02,1.445421e-02,4.124997e-04
79,1.413200e-02,1.445013e-02,4.072984e-04
80,1.219600e-02,1.442195e-02,4.031806e-04
81,1.385600e-02,1.441496e-02,3.982636e-04
82,2.160000e-02,1.450259e-02,4.029304e-04
83,1.422800e-02,1.449928e-02,3.980894e-04
84,1.742000e-02,1.453405e-02,3.948658e-04
85,1.785600e-02,1.457313e-02,3.921496e-04
86,1.881600e-02,1.462247e-02,3.906808e-04
87,1.594000e-02,1.463761e-02,3.864836e-04
88,1.409200e-02,1.463141e-02,3.821415e-04
89,1.666800e-02,1.465429e-02,3.785323e-04
90,1.188000e-02,1.462347e-02,3.755794e-04
91,1.417600e-02,1.461855e-02,3.714844e-04
92,1.134400e-02,1.458296e-02,3.691477e-04
93,7.992000e-03,1.451209e-02,3.719191e-04
94,1.711200e-02,1.453974e-02,3.689896e-04
95,9.436000e-03,1.448602e-02,3.689957e-04
96,1.610000e-02,1.450283e-02,3.655348e-04
97,9.896000e-03,1.445534e-02,3.648387e-04
98,2.002800e-02,1.451220e-02,3.655204e-04
99,1.245200e-02,1.449139e-02,3.624202e-04
100,1.569600e-02,1.450344e-02,3.589961e-04
