BLOCK,ACTUAL_M,M_AVE,ERROR
1,9.481680e-01,9.481680e-01,0.000000e+00
2,9.809880e-01,9.645780e-01,1.160362e-02
3,9.656880e-01,9.649480e-01,7.741645e-03
4,9.033960e-01,9.495600e-01,1.453634e-02
5,9.629440e-01,9.522368e-01,1.187298e-02
6,9.390720e-01,9.500427e-01,1.009485e-02
7,8.505240e-01,9.358257e-01,1.575173e-02
8,9.257760e-01,9.345695e-01,1.383276e-02
9,9.424160e-01,9.354413e-01,1.232323e-02
10,9.371520e-01,9.356124e-01,1.109210e-02
11,9.679880e-01,9.385556e-01,1.046693e-02
12,7.289800e-01,9.210910e-01,1.927832e-02
13,8.208160e-01,9.133775e-01,1.927683e-02
14,9.574120e-01,9.165229e-01,1.815470e-02
15,9.655640e-01,9.197923e-01,1.723626e-02
16,9.292440e-01,9.203830e-01,1.616912e-02
17,9.278360e-01,9.208214e-01,1.522393e-02
18,9.654400e-01,9.233002e-01,1.457857e-02
19,9.051920e-01,9.223472e-01,1.384239e-02
20,4.384200e-01,8.981508e-01,2.700223e-02
21,9.176280e-01,8.990783e-01,2.573233e-02
22,9.177720e-01,8.999280e-01,2.457670e-02
23,8.743240e-01,8.988148e-01,2.353335e-02
24,9.656200e-01,9.015983e-01,2.271682e-02
25,9.512560e-01,9.035846e-01,2.189481e-02
26,9.875760e-01,9.068151e-01,2.128969e-02
27,9.285080e-01,9.076185e-01,2.051633e-02
28,9.450240e-01,9.089544e-01,1.982705e-02
29,9.597400e-01,9.107057e-01,1.922054e-02
30,9.578920e-01,9.122785e-01,1.864411e-02
31,9.565000e-01,9.137050e-01,1.809717e-02
32,9.181840e-01,9.138450e-01,1.753218e-02
33,9.657280e-01,9.154172e-01,1.707125e-02
34,9.623240e-01,9.167968e-01,1.662481e-02
35,6.667000e-01,9.096512e-01,1.761867e-02
36,9.611080e-01,9.110806e-01,1.718714e-02
37,6.615400e-01,9.043362e-01,1.799730e-02
38,9.012760e-01,9.042557e-01,1.752387e-02
39,9.661040e-01,9.058415e-01,1.714615e-02
40,9.665560e-01,9.073594e-01,1.678454e-02
41,8.903360e-01,9.069442e-01,1.638030e-02
42,9.590880e-01,9.081857e-01,1.603727e-02
43,9.365560e-01,9.088455e-01,1.567788e-02
44,7.658360e-01,9.055953e-01,1.565484e-02
45,8.920360e-01,9.052940e-01,1.530986e-02
46,9.597360e-01,9.064775e-01,1.502271e-02
47,9.802840e-01,9.080478e-01,1.478493e-02
48,9.383880e-01,9.086799e-01,1.449041e-02
49,7.537000e-01,9.055171e-01,1.453577e-02
50,9.729360e-01,9.068654e-01,1.430746e-02
51,9.779320e-01,9.082589e-01,1.409462e-02
52,9.642720e-01,9.093361e-01,1.386467e-02
53,9.617640e-01,9.103253e-01,1.363831e-02
54,9.602280e-01,9.112494e-01,1.341702e-02
55,9.385640e-01,9.117460e-01,1.318227e-02
56,8.586280e-01,9.107975e-01,1.298095e-02
57,7.270840e-01,9.075745e-01,1.314725e-02
58,9.797000e-01,9.088180e-01,1.297925e-02
59,9.752280e-01,9.099436e-01,1.280798e-02
60,6.638200e-01,9.058415e-01,1.323511e-02
61,8.390600e-01,9.047468e-01,1.306334e-02
62,9.872440e-01,9.060774e-01,1.292023e-02
63,9.166640e-01,9.062454e-01,1.271624e-02
64,8.859480e-01,9.059283e-01,1.252151e-02
65,9.432600e-01,9.065026e-01,1.234203e-02
66,9.402320e-01,9.070136e-01,1.216561e-02
67,7.943200e-01,9.053316e-01,1.209975e-02
68,8.408840e-01,9.043839e-01,1.195887e-02
69,9.624920e-01,9.052260e-01,1.181517e-02
70,9.345160e-01,9.056445e-01,1.165379e-02
71,8.075280e-01,9.042625e-01,1.157129e-02
72,9.472160e-01,9.048591e-01,1.142595e-02
73,9.836520e-01,9.059385e-01,1.132030e-02
74,9.595680e-01,9.066632e-01,1.119049e-02
75,8.142080e-01,9.054305e-01,1.110898e-02
76,9.134920e-01,9.055365e-01,1.096331e-02
77,9.328280e-01,9.058910e-01,1.082666e-02
78,9.636640e-01,9.066316e-01,1.071316e-02
79,8.708400e-01,9.061786e-01,1.058713e-02
80,6.796480e-01,9.033470e-01,1.082684e-02
81,9.317400e-01,9.036975e-01,1.069885e-02
82,9.488680e-01,9.042483e-01,1.058255e-02
83,9.668240e-01,9.050023e-01,1.048187e-02
84,8.625280e-01,9.044966e-01,1.036928e-02
85,9.467640e-01,9.049939e-01,1.025920e-02
86,9.132880e-01,9.050903e-01,1.014036e-02
87,9.821120e-01,9.059756e-01,1.006238e-02
88,7.011600e-01,9.036482e-01,1.021366e-02
89,9.367360e-01,9.040200e-01,1.010566e-02
90,9.661680e-01,9.047105e-01,1.001694e-02
91,9.806080e-01,9.055445e-01,9.941526e-03
92,9.486080e-01,9.060126e-01,9.844479e-03
93,9.637040e-01,9.066329e-01,9.758150e-03
94,9.090800e-01,9.066590e-01,9.654375e-03
95,9.215200e-01,9.068154e-01,9.554017e-03
96,8.654640e-01,9.063847e-01,9.464201e-03
97,9.839200e-01,9.071840e-01,9.400327e-03
98,9.188240e-01,9.073028e-01,9.305155e-03
99,6.009360e-01,9.042082e-01,9.712129e-03
100,9.807280e-01,9.049734e-01,9.645104e-03
