BLOCK,ACTUAL_M,M_AVE,ERROR
1,2.451600e-02,2.451600e-02,0.000000e+00
2,3.270800e-02,2.861200e-02,2.896309e-03
3,3.557600e-02,3.093333e-02,2.705672e-03
4,2.558000e-02,2.959500e-02,2.336926e-03
5,2.945200e-02,2.956640e-02,1.869716e-03
6,3.128800e-02,2.985333e-02,1.579960e-03
7,3.049200e-02,2.994457e-02,1.356883e-03
8,3.156400e-02,3.014700e-02,1.202278e-03
9,2.950400e-02,3.007556e-02,1.070812e-03
10,2.910400e-02,2.997840e-02,9.681285e-04
11,2.474800e-02,2.950291e-02,9.900219e-04
12,3.041600e-02,2.957900e-02,9.104395e-04
13,2.621200e-02,2.932000e-02,8.764717e-04
14,2.131200e-02,2.874800e-02,9.829509e-04
15,1.912400e-02,2.810640e-02,1.107189e-03
16,3.269200e-02,2.839300e-02,1.074444e-03
17,2.616000e-02,2.826165e-02,1.019239e-03
18,2.558400e-02,2.811289e-02,9.734093e-04
19,3.062400e-02,2.824505e-02,9.311062e-04
20,2.670800e-02,2.816820e-02,8.877169e-04
21,3.388800e-02,2.844057e-02,8.862450e-04
22,2.141200e-02,2.812109e-02,9.017087e-04
23,1.814400e-02,2.768730e-02,9.611985e-04
24,2.523200e-02,2.758500e-02,9.265769e-04
25,3.128800e-02,2.773312e-02,9.012751e-04
26,3.072000e-02,2.784800e-02,8.739015e-04
27,3.326000e-02,2.804844e-02,8.642168e-04
28,2.313200e-02,2.787286e-02,8.510025e-04
29,2.759200e-02,2.786317e-02,8.217127e-04
30,2.813200e-02,2.787213e-02,7.943711e-04
31,2.482000e-02,2.777368e-02,7.748236e-04
32,2.404000e-02,2.765700e-02,7.593446e-04
33,2.550400e-02,2.759176e-02,7.391316e-04
34,2.559600e-02,2.753306e-02,7.197195e-04
35,3.193600e-02,2.765886e-02,7.100650e-04
36,2.762000e-02,2.765778e-02,6.903418e-04
37,2.881200e-02,2.768897e-02,6.723883e-04
38,2.898000e-02,2.772295e-02,6.555517e-04
39,2.276400e-02,2.759579e-02,6.509573e-04
40,2.591200e-02,2.755370e-02,6.360429e-04
41,3.154400e-02,2.765102e-02,6.279316e-04
42,2.480400e-02,2.758324e-02,6.166288e-04
43,3.004800e-02,2.764056e-02,6.049469e-04
44,3.061600e-02,2.770818e-02,5.949658e-04
45,1.752400e-02,2.748187e-02,6.233031e-04
46,2.717600e-02,2.747522e-02,6.097885e-04
47,2.794000e-02,2.748511e-02,5.968945e-04
48,2.285200e-02,2.738858e-02,5.922121e-04
49,3.559600e-02,2.755608e-02,6.033485e-04
50,2.740800e-02,2.755312e-02,5.912888e-04
51,2.283600e-02,2.746063e-02,5.868844e-04
52,2.028000e-02,2.732254e-02,5.916208e-04
53,3.396800e-02,2.744792e-02,5.935964e-04
54,2.493200e-02,2.740133e-02,5.844294e-04
55,2.316800e-02,2.732436e-02,5.788497e-04
56,3.457200e-02,2.745379e-02,5.828020e-04
57,1.857600e-02,2.729804e-02,5.930241e-04
58,2.822800e-02,2.731407e-02,5.830162e-04
59,2.388400e-02,2.725593e-02,5.760259e-04
60,3.074400e-02,2.731407e-02,5.693515e-04
61,1.664800e-02,2.713921e-02,5.862530e-04
62,3.435600e-02,2.725561e-02,5.882393e-04
63,3.471200e-02,2.737397e-02,5.906889e-04
64,3.462000e-02,2.748719e-02,5.922105e-04
65,2.477200e-02,2.744542e-02,5.845710e-04
66,2.831600e-02,2.745861e-02,5.758626e-04
67,3.094800e-02,2.751069e-02,5.696179e-04
68,2.142000e-02,2.742112e-02,5.682396e-04
69,2.564000e-02,2.739530e-02,5.605902e-04
70,2.794800e-02,2.740320e-02,5.526374e-04
71,3.268800e-02,2.747763e-02,5.498436e-04
72,2.961600e-02,2.750733e-02,5.430084e-04
73,3.025600e-02,2.754499e-02,5.368738e-04
74,2.867600e-02,2.756027e-02,5.298362e-04
75,3.334000e-02,2.763733e-02,5.283463e-04
76,2.635600e-02,2.762047e-02,5.216633e-04
77,3.383600e-02,2.770119e-02,5.210964e-04
78,3.310400e-02,2.777046e-02,5.189989e-04
79,1.990400e-02,2.767089e-02,5.218942e-04
80,1.752800e-02,2.754410e-02,5.305474e-04
81,1.978400e-02,2.744830e-02,5.325771e-04
82,2.335200e-02,2.739834e-02,5.284199e-04
83,1.556000e-02,2.725571e-02,5.409603e-04
84,2.546000e-02,2.723433e-02,5.349426e-04
85,3.426800e-02,2.731708e-02,5.350110e-04
86,2.275200e-02,2.726400e-02,5.314167e-04
87,2.466400e-02,2.723411e-02,5.261481e-04
88,3.105600e-02,2.727755e-02,5.219586e-04
89,3.255600e-02,2.733685e-02,5.194525e-04
90,2.807600e-02,2.734507e-02,5.137457e-04
91,1.544800e-02,2.721433e-02,5.244712e-04
92,2.726000e-02,2.721483e-02,5.187707e-04
93,3.445600e-02,2.729269e-02,5.190028e-04
94,1.666000e-02,2.717957e-02,5.256632e-04
95,2.970400e-02,2.720615e-02,5.208011e-04
96,3.192400e-02,2.725529e-02,5.176896e-04
97,2.582800e-02,2.724058e-02,5.125617e-04
98,2.956800e-02,2.726433e-02,5.078814e-04
99,2.884800e-02,2.728032e-02,5.030031e-04
100,3.340000e-02,2.734152e-02,5.016820e-04
