BLOCK,ACTUAL_X,X_AVE,ERROR
1,125.734,125.734,0
2,166.667,146.2,14.472
3,166.667,153.022,11.1406
4,166.667,156.433,8.86227
5,166.667,158.48,7.32233
6,166.667,159.844,6.22777
7,166.667,160.819,5.41381
8,166.667,161.55,4.78617
9,166.667,162.119,4.28801
10,166.667,162.573,3.88325
11,166.667,162.945,3.54801
12,166.667,163.256,3.26587
13,166.667,163.518,3.02517
14,166.667,163.743,2.81744
15,166.667,163.938,2.63634
16,166.667,164.108,2.47708
17,166.667,164.259,2.33594
18,166.667,164.393,2.20999
19,166.667,164.512,2.09691
20,166.627,164.618,1.99473
21,166.667,164.716,1.90213
22,166.667,164.804,1.81773
23,166.667,164.885,1.7405
24,166.667,164.959,1.66957
25,166.667,165.028,1.60418
26,166.667,165.091,1.54372
27,166.667,165.149,1.48765
28,166.667,165.203,1.4355
29,166.667,165.254,1.38689
30,166.667,165.301,1.34146
31,166.667,165.345,1.29891
32,166.667,165.386,1.25897
33,166.667,165.425,1.22142
34,166.667,165.462,1.18604
35,166.667,165.496,1.15266
36,166.667,165.529,1.1211
37,166.667,165.559,1.09122
38,166.667,165.588,1.06289
39,166.667,165.616,1.036
40,166.667,165.642,1.01043
41,166.667,165.667,0.986094
42,166.027,165.676,0.962653
43,166.667,165.699,0.940541
44,166.667,165.721,0.919422
45,166.667,165.742,0.899231
46,166.667,165.762,0.879907
47,166.667,165.781,0.861396
48,166.667,165.8,0.843648
49,166.667,165.817,0.826616
50,166.667,165.834,0.810258
51,166.667,165.851,0.794535
52,166.667,165.866,0.77941
53,166.667,165.882,0.764851
54,166.667,165.896,0.750825
55,166.667,165.91,0.737304
56,166.667,165.924,0.724262
57,166.667,165.937,0.711673
58,166.654,165.949,0.69951
59,166.667,165.961,0.68776
60,166.667,165.973,0.676398
61,166.667,165.984,0.665405
62,166.667,165.995,0.654763
63,166.667,166.006,0.644457
64,166.667,166.016,0.63447
65,166.667,166.026,0.624788
66,166.667,166.036,0.615397
67,166.667,166.045,0.606284
68,166.667,166.055,0.597437
69,166.667,166.063,0.588844
70,166.667,166.072,0.580495
71,166.667,166.08,0.572379
72,166.667,166.089,0.564488
73,166.667,166.096,0.55681
74,166.667,166.104,0.549339
75,166.667,166.112,0.542066
76,166.667,166.119,0.534983
77,166.667,166.126,0.528082
78,166.667,166.133,0.521357
79,166.667,166.14,0.514802
80,166.667,166.146,0.508409
81,166.667,166.153,0.502173
82,166.667,166.159,0.496088
83,166.667,166.165,0.490149
84,166.667,166.171,0.48435
85,166.667,166.177,0.478687
86,166.667,166.183,0.473154
87,166.667,166.188,0.467749
88,166.667,166.194,0.462465
89,166.667,166.199,0.457299
90,166.667,166.204,0.452248
91,166.667,166.209,0.447306
92,166.667,166.214,0.442472
93,166.667,166.219,0.437741
94,164.258,166.198,0.433581
95,166.667,166.203,0.429045
96,166.667,166.208,0.424603
97,166.667,166.213,0.420252
98,166.667,166.217,0.415989
99,166.667,166.222,0.411812
100,166.667,166.226,0.407718
