BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.660800e-02,1.660800e-02,0.000000e+00
2,1.564400e-02,1.612600e-02,3.408255e-04
3,9.028000e-03,1.376000e-02,1.945147e-03
4,1.530000e-02,1.414500e-02,1.496477e-03
5,1.367200e-02,1.405040e-02,1.200168e-03
6,1.718000e-02,1.457200e-02,1.107701e-03
7,6.024000e-03,1.335086e-02,1.476358e-03
8,1.076800e-02,1.302800e-02,1.326646e-03
9,7.112000e-03,1.237067e-02,1.332173e-03
10,1.549200e-02,1.268280e-02,1.234982e-03
11,1.695600e-02,1.307127e-02,1.182232e-03
12,1.848000e-02,1.352200e-02,1.166472e-03
13,1.676800e-02,1.377169e-02,1.103144e-03
14,1.324800e-02,1.373429e-02,1.024982e-03
15,1.604000e-02,1.388800e-02,9.681076e-04
16,8.736000e-03,1.356600e-02,9.596578e-04
17,1.454800e-02,1.362376e-02,9.049442e-04
18,1.864000e-02,1.390244e-02,8.965533e-04
19,1.432800e-02,1.392484e-02,8.496460e-04
20,1.001600e-02,1.372940e-02,8.293377e-04
21,1.339200e-02,1.371333e-02,7.900010e-04
22,1.218800e-02,1.364400e-02,7.571282e-04
23,1.852800e-02,1.385635e-02,7.533994e-04
24,2.476800e-02,1.431100e-02,8.481692e-04
25,2.068000e-02,1.456576e-02,8.516439e-04
26,1.257600e-02,1.448923e-02,8.223196e-04
27,1.554400e-02,1.452830e-02,7.927907e-04
28,2.034000e-02,1.473586e-02,7.911811e-04
29,1.269600e-02,1.466552e-02,7.670194e-04
30,1.779600e-02,1.476987e-02,7.485166e-04
31,1.259200e-02,1.469961e-02,7.276604e-04
32,1.820000e-02,1.480900e-02,7.130955e-04
33,1.498400e-02,1.481430e-02,6.915063e-04
34,1.235200e-02,1.474188e-02,6.749495e-04
35,5.972000e-03,1.449131e-02,7.006335e-04
36,1.664800e-02,1.455122e-02,6.837279e-04
37,1.960800e-02,1.468789e-02,6.787707e-04
38,1.025600e-02,1.457126e-02,6.708533e-04
39,1.201600e-02,1.450574e-02,6.568437e-04
40,1.036000e-02,1.440210e-02,6.485480e-04
41,1.374800e-02,1.438615e-02,6.329260e-04
42,1.236000e-02,1.433790e-02,6.196920e-04
43,1.949600e-02,1.445786e-02,6.167814e-04
44,1.522000e-02,1.447518e-02,6.030069e-04
45,1.008800e-02,1.437769e-02,5.974360e-04
46,1.871200e-02,1.447191e-02,5.918318e-04
47,1.367200e-02,1.445489e-02,5.794843e-04
48,1.661600e-02,1.449992e-02,5.691581e-04
49,6.248000e-03,1.433151e-02,5.819241e-04
50,1.472400e-02,1.433936e-02,5.703386e-04
51,9.240000e-03,1.423937e-02,5.678524e-04
52,1.322400e-02,1.421985e-02,5.572678e-04
53,1.638800e-02,1.426075e-02,5.482527e-04
54,9.540000e-03,1.417333e-02,5.450252e-04
55,7.020000e-03,1.404327e-02,5.504153e-04
56,7.064000e-03,1.391864e-02,5.545168e-04
57,1.000800e-02,1.385004e-02,5.490163e-04
58,9.140000e-03,1.376883e-02,5.455234e-04
59,2.129600e-02,1.389641e-02,5.509935e-04
60,1.363200e-02,1.389200e-02,5.418279e-04
61,1.768400e-02,1.395416e-02,5.364996e-04
62,1.718400e-02,1.400626e-02,5.303696e-04
63,2.250400e-02,1.414114e-02,5.388302e-04
64,1.759600e-02,1.419512e-02,5.331082e-04
65,7.092000e-03,1.408585e-02,5.359897e-04
66,1.407200e-02,1.408564e-02,5.278687e-04
67,9.276000e-03,1.401385e-02,5.248485e-04
68,1.777600e-02,1.406918e-02,5.200380e-04
69,1.667600e-02,1.410696e-02,5.138717e-04
70,2.071600e-02,1.420137e-02,5.151312e-04
71,1.278400e-02,1.418141e-02,5.082625e-04
72,1.625200e-02,1.421017e-02,5.020162e-04
73,1.187600e-02,1.417819e-02,4.961565e-04
74,2.293200e-02,1.429649e-02,5.033562e-04
75,1.198000e-02,1.426560e-02,4.975915e-04
76,1.221600e-02,1.423863e-02,4.917746e-04
77,1.126000e-02,1.419995e-02,4.869069e-04
78,1.868800e-02,1.425749e-02,4.840524e-04
79,2.143600e-02,1.434835e-02,4.863793e-04
80,1.443600e-02,1.434945e-02,4.803007e-04
81,1.450400e-02,1.435136e-02,4.743749e-04
82,1.405600e-02,1.434776e-02,4.686035e-04
83,1.038400e-02,1.430000e-02,4.653848e-04
84,1.726800e-02,1.433533e-02,4.611838e-04
85,1.314400e-02,1.432132e-02,4.559711e-04
86,2.330000e-02,1.442572e-02,4.624672e-04
87,1.607200e-02,1.444464e-02,4.575385e-04
88,1.416800e-02,1.444150e-02,4.523500e-04
89,1.479600e-02,1.444548e-02,4.472849e-04
90,1.558800e-02,1.445818e-02,4.424952e-04
91,1.548400e-02,1.446945e-02,4.377762e-04
92,1.802000e-02,1.450804e-02,4.347155e-04
93,1.136000e-02,1.447419e-02,4.313570e-04
94,1.511600e-02,1.448102e-02,4.268222e-04
95,1.315200e-02,1.446703e-02,4.225585e-04
96,1.112000e-02,1.443217e-02,4.195927e-04
97,1.519600e-02,1.444004e-02,4.153409e-04
98,1.708800e-02,1.446706e-02,4.119807e-04
99,1.299200e-02,1.445216e-02,4.080886e-04
100,2.042400e-02,1.451188e-02,4.083538e-04
