BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.513600e-02,1.513600e-02,0.000000e+00
2,1.581200e-02,1.547400e-02,2.390021e-04
3,2.096400e-02,1.730400e-02,1.502660e-03
4,1.816800e-02,1.752000e-02,1.142414e-03
5,1.939600e-02,1.789520e-02,9.735966e-04
6,1.672400e-02,1.770000e-02,8.306683e-04
7,1.994000e-02,1.802000e-02,7.711792e-04
8,1.588400e-02,1.775300e-02,7.195195e-04
9,9.928000e-03,1.688356e-02,1.039709e-03
10,1.302800e-02,1.649800e-02,1.004686e-03
11,1.595600e-02,1.644873e-02,9.145581e-04
12,2.315200e-02,1.700733e-02,9.944142e-04
13,1.115200e-02,1.655692e-02,1.014812e-03
14,1.186400e-02,1.622171e-02,9.961503e-04
15,1.402400e-02,1.607520e-02,9.404532e-04
16,1.836800e-02,1.621850e-02,8.925257e-04
17,1.850400e-02,1.635294e-02,8.500893e-04
18,2.301600e-02,1.672311e-02,8.797732e-04
19,2.131600e-02,1.696484e-02,8.660424e-04
20,1.580800e-02,1.690700e-02,8.246697e-04
21,1.638400e-02,1.688210e-02,7.857757e-04
22,2.127200e-02,1.708164e-02,7.749804e-04
23,1.734000e-02,1.709287e-02,7.413670e-04
24,1.432800e-02,1.697767e-02,7.193719e-04
25,1.774800e-02,1.700848e-02,6.912566e-04
26,1.785200e-02,1.704092e-02,6.654307e-04
27,1.338400e-02,1.690548e-02,6.544239e-04
28,2.593600e-02,1.722800e-02,7.060661e-04
29,1.471600e-02,1.714138e-02,6.870118e-04
30,1.748000e-02,1.715267e-02,6.642041e-04
31,1.463200e-02,1.707135e-02,6.477362e-04
32,1.984400e-02,1.715800e-02,6.332630e-04
33,1.913200e-02,1.721782e-02,6.168920e-04
34,1.612000e-02,1.718553e-02,5.995925e-04
35,1.743600e-02,1.719269e-02,5.825040e-04
36,2.720800e-02,1.747089e-02,6.292608e-04
37,2.204800e-02,1.759459e-02,6.242950e-04
38,1.787600e-02,1.760200e-02,6.079101e-04
39,1.616800e-02,1.756523e-02,5.934336e-04
40,2.071200e-02,1.764390e-02,5.837889e-04
41,1.736400e-02,1.763707e-02,5.695901e-04
42,2.134000e-02,1.772524e-02,5.628104e-04
43,1.546000e-02,1.767256e-02,5.521817e-04
44,1.620800e-02,1.763927e-02,5.406344e-04
45,1.201600e-02,1.751431e-02,5.428700e-04
46,2.377600e-02,1.765043e-02,5.478691e-04
47,1.672800e-02,1.763081e-02,5.365638e-04
48,1.396000e-02,1.755433e-02,5.308073e-04
49,2.412400e-02,1.768841e-02,5.366402e-04
50,2.190000e-02,1.777264e-02,5.324769e-04
51,2.006800e-02,1.781765e-02,5.239348e-04
52,9.532000e-03,1.765831e-02,5.375426e-04
53,1.882400e-02,1.768030e-02,5.278500e-04
54,1.731200e-02,1.767348e-02,5.181191e-04
55,1.256800e-02,1.758065e-02,5.169474e-04
56,1.258800e-02,1.749150e-02,5.153468e-04
57,1.314800e-02,1.741530e-02,5.119084e-04
58,1.409200e-02,1.735800e-02,5.062789e-04
59,1.334000e-02,1.728990e-02,5.022574e-04
60,1.901600e-02,1.731867e-02,4.947096e-04
61,1.730000e-02,1.731836e-02,4.865997e-04
62,1.798400e-02,1.732910e-02,4.788698e-04
63,2.757200e-02,1.749168e-02,4.981051e-04
64,1.086000e-02,1.738806e-02,5.009843e-04
65,1.932800e-02,1.741791e-02,4.941650e-04
66,1.823600e-02,1.743030e-02,4.868331e-04
67,1.730400e-02,1.742842e-02,4.795706e-04
68,2.049600e-02,1.747353e-02,4.746350e-04
69,1.495600e-02,1.743704e-02,4.691565e-04
70,1.520800e-02,1.740520e-02,4.635337e-04
71,1.368400e-02,1.735279e-02,4.599586e-04
72,1.625200e-02,1.733750e-02,4.538243e-04
73,1.537600e-02,1.731063e-02,4.484023e-04
74,1.694000e-02,1.730562e-02,4.423707e-04
75,2.668000e-02,1.743061e-02,4.537872e-04
76,1.799600e-02,1.743805e-02,4.478773e-04
77,1.159200e-02,1.736213e-02,4.484496e-04
78,1.254400e-02,1.730036e-02,4.469343e-04
79,2.051600e-02,1.734106e-02,4.431266e-04
80,1.012000e-02,1.725080e-02,4.466861e-04
81,1.730800e-02,1.725151e-02,4.411720e-04
82,1.813600e-02,1.726229e-02,4.359237e-04
83,1.284800e-02,1.720911e-02,4.339038e-04
84,2.202000e-02,1.726638e-02,4.325016e-04
85,1.790000e-02,1.727384e-02,4.274775e-04
86,2.169600e-02,1.732526e-02,4.255883e-04
87,2.458800e-02,1.740874e-02,4.288057e-04
88,2.470400e-02,1.749164e-02,4.318721e-04
89,1.552800e-02,1.746957e-02,4.275828e-04
90,1.854400e-02,1.748151e-02,4.229985e-04
91,1.855600e-02,1.749332e-02,4.185149e-04
92,1.436800e-02,1.745935e-02,4.153423e-04
93,1.126000e-02,1.739269e-02,4.161911e-04
94,1.886400e-02,1.740834e-02,4.120577e-04
95,1.897600e-02,1.742484e-02,4.080506e-04
96,2.197200e-02,1.747221e-02,4.065399e-04
97,9.412000e-03,1.738911e-02,4.107531e-04
98,1.668800e-02,1.738196e-02,4.066240e-04
99,1.488000e-02,1.735669e-02,4.033013e-04
100,1.731600e-02,1.735628e-02,3.992685e-04
