BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.430400e-02,1.430400e-02,0.000000e+00
2,1.156800e-02,1.293600e-02,9.673221e-04
3,9.640000e-03,1.183733e-02,1.104801e-03
4,2.073200e-02,1.406100e-02,2.096449e-03
5,1.558000e-02,1.436480e-02,1.699029e-03
6,1.795200e-02,1.496267e-02,1.517406e-03
7,1.090000e-02,1.438229e-02,1.407256e-03
8,8.780000e-03,1.368200e-02,1.394748e-03
9,1.320800e-02,1.362933e-02,1.240770e-03
10,1.728400e-02,1.399480e-02,1.169278e-03
11,1.694000e-02,1.426255e-02,1.093205e-03
12,1.453200e-02,1.428500e-02,1.002336e-03
13,2.166800e-02,1.485292e-02,1.074142e-03
14,1.794000e-02,1.507343e-02,1.019800e-03
15,1.454400e-02,1.503813e-02,9.524239e-04
16,1.314400e-02,1.491975e-02,9.002247e-04
17,2.010000e-02,1.522447e-02,8.973626e-04
18,1.695600e-02,1.532067e-02,8.526496e-04
19,2.019200e-02,1.557705e-02,8.454418e-04
20,1.322000e-02,1.545920e-02,8.113423e-04
21,1.558000e-02,1.546495e-02,7.727273e-04
22,1.609200e-02,1.549345e-02,7.381288e-04
23,1.616400e-02,1.552261e-02,7.066118e-04
24,2.244000e-02,1.581083e-02,7.336012e-04
25,1.464800e-02,1.576432e-02,7.057302e-04
26,9.488000e-03,1.552292e-02,7.186871e-04
27,1.622400e-02,1.554889e-02,6.925380e-04
28,2.082000e-02,1.573714e-02,6.929190e-04
29,1.134000e-02,1.558552e-02,6.854139e-04
30,2.406000e-02,1.586800e-02,7.184229e-04
31,1.656400e-02,1.589045e-02,6.955987e-04
32,1.796000e-02,1.595513e-02,6.768610e-04
33,1.218000e-02,1.584073e-02,6.659472e-04
34,9.660000e-03,1.565894e-02,6.707132e-04
35,1.092000e-02,1.552354e-02,6.650761e-04
36,1.852400e-02,1.560689e-02,6.518033e-04
37,1.831200e-02,1.568000e-02,6.382741e-04
38,1.107200e-02,1.555874e-02,6.328918e-04
39,1.005200e-02,1.541754e-02,6.322183e-04
40,2.103200e-02,1.555790e-02,6.318019e-04
41,1.922800e-02,1.564741e-02,6.227011e-04
42,1.631200e-02,1.566324e-02,6.080759e-04
43,1.876800e-02,1.573544e-02,5.982060e-04
44,1.474800e-02,1.571300e-02,5.850312e-04
45,9.832000e-03,1.558231e-02,5.864461e-04
46,1.538400e-02,1.557800e-02,5.737131e-04
47,1.507600e-02,1.556732e-02,5.616058e-04
48,1.463200e-02,1.554783e-02,5.502436e-04
49,8.720000e-03,1.540849e-02,5.563782e-04
50,1.668000e-02,1.543392e-02,5.458314e-04
51,1.300000e-02,1.538620e-02,5.372112e-04
52,1.652800e-02,1.540815e-02,5.273287e-04
53,1.569600e-02,1.541358e-02,5.174071e-04
54,1.467600e-02,1.539993e-02,5.080057e-04
55,8.180000e-03,1.526865e-02,5.154509e-04
56,1.155600e-02,1.520236e-02,5.104922e-04
57,1.623200e-02,1.522042e-02,5.018557e-04
58,1.443600e-02,1.520690e-02,4.933852e-04
59,2.153600e-02,1.531417e-02,4.965476e-04
60,1.457200e-02,1.530180e-02,4.884259e-04
61,1.134000e-02,1.523685e-02,4.847178e-04
62,1.496400e-02,1.523245e-02,4.769197e-04
63,1.846400e-02,1.528375e-02,4.721000e-04
64,1.913200e-02,1.534387e-02,4.685369e-04
65,6.680000e-03,1.521058e-02,4.799137e-04
66,1.364000e-02,1.518679e-02,4.732319e-04
67,8.952000e-03,1.509373e-02,4.752300e-04
68,1.432000e-02,1.508235e-02,4.683775e-04
69,1.528800e-02,1.508533e-02,4.615989e-04
70,1.653600e-02,1.510606e-02,4.554696e-04
71,1.391600e-02,1.508930e-02,4.493628e-04
72,1.929600e-02,1.514772e-02,4.469039e-04
73,1.175200e-02,1.510121e-02,4.431962e-04
74,1.454400e-02,1.509368e-02,4.372710e-04
75,9.872000e-03,1.502405e-02,4.369482e-04
76,7.832000e-03,1.492942e-02,4.413275e-04
77,1.313200e-02,1.490608e-02,4.362128e-04
78,1.318400e-02,1.488400e-02,4.311787e-04
79,1.321600e-02,1.486289e-02,4.262374e-04
80,1.364000e-02,1.484760e-02,4.211834e-04
81,1.932000e-02,1.490281e-02,4.195872e-04
82,1.351200e-02,1.488585e-02,4.148130e-04
83,1.314000e-02,1.486482e-02,4.103482e-04
84,1.653200e-02,1.488467e-02,4.059428e-04
85,1.770400e-02,1.491784e-02,4.025198e-04
86,2.004400e-02,1.497744e-02,4.022285e-04
87,1.548800e-02,1.498331e-02,3.976480e-04
88,1.199600e-02,1.494936e-02,3.945756e-04
89,1.313600e-02,1.492899e-02,3.906678e-04
90,1.514000e-02,1.493133e-02,3.863341e-04
91,1.236400e-02,1.490312e-02,3.831174e-04
92,1.546000e-02,1.490917e-02,3.790009e-04
93,1.036000e-02,1.486026e-02,3.780691e-04
94,1.553600e-02,1.486745e-02,3.741155e-04
95,6.068000e-03,1.477482e-02,3.814715e-04
96,1.142800e-02,1.473996e-02,3.790876e-04
97,1.532800e-02,1.474602e-02,3.752279e-04
98,2.070400e-02,1.480682e-02,3.762920e-04
99,1.252000e-02,1.478372e-02,3.731994e-04
100,2.016800e-02,1.483756e-02,3.733312e-04
