BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.246400e-02,1.246400e-02,0.000000e+00
2,2.539600e-02,1.893000e-02,4.572152e-03
3,2.134000e-02,1.973333e-02,3.117876e-03
4,2.034000e-02,1.988500e-02,2.342093e-03
5,2.631200e-02,2.117040e-02,2.198285e-03
6,3.164800e-02,2.291667e-02,2.428390e-03
7,1.616400e-02,2.195200e-02,2.264992e-03
8,2.786000e-02,2.269050e-02,2.098812e-03
9,2.895600e-02,2.338667e-02,1.977701e-03
10,2.438800e-02,2.348680e-02,1.782464e-03
11,1.897200e-02,2.307636e-02,1.667006e-03
12,2.078400e-02,2.288533e-02,1.538996e-03
13,2.344800e-02,2.292862e-02,1.421220e-03
14,2.757200e-02,2.326029e-02,1.357854e-03
15,2.644400e-02,2.347253e-02,1.283811e-03
16,2.382000e-02,2.349425e-02,1.203757e-03
17,2.716800e-02,2.371035e-02,1.152182e-03
18,2.027600e-02,2.351956e-02,1.103857e-03
19,2.886000e-02,2.380063e-02,1.080952e-03
20,2.598000e-02,2.390960e-02,1.032382e-03
21,2.388800e-02,2.390857e-02,9.832218e-04
22,2.439600e-02,2.393073e-02,9.387795e-04
23,1.644400e-02,2.360522e-02,9.527263e-04
24,1.389600e-02,2.320067e-02,9.952210e-04
25,2.439200e-02,2.324832e-02,9.565523e-04
26,2.355200e-02,2.326000e-02,9.198331e-04
27,1.893600e-02,2.309985e-02,8.995986e-04
28,2.810000e-02,2.327843e-02,8.850170e-04
29,1.794000e-02,2.309434e-02,8.734341e-04
30,2.666400e-02,2.321333e-02,8.523860e-04
31,2.105200e-02,2.314361e-02,8.277362e-04
32,1.801200e-02,2.298325e-02,8.172559e-04
33,1.823200e-02,2.283927e-02,8.050730e-04
34,2.068800e-02,2.277600e-02,7.838768e-04
35,2.559600e-02,2.285657e-02,7.656100e-04
36,3.366400e-02,2.315678e-02,8.010412e-04
37,2.395200e-02,2.317827e-02,7.796797e-04
38,1.986400e-02,2.309105e-02,7.640244e-04
39,3.026000e-02,2.327487e-02,7.662279e-04
40,1.882000e-02,2.316350e-02,7.551228e-04
41,2.624000e-02,2.323854e-02,7.404240e-04
42,2.345600e-02,2.324371e-02,7.228129e-04
43,2.607200e-02,2.330949e-02,7.089897e-04
44,2.611600e-02,2.337327e-02,6.957395e-04
45,2.607200e-02,2.343324e-02,6.828585e-04
46,2.422000e-02,2.345035e-02,6.682279e-04
47,2.882000e-02,2.356460e-02,6.637050e-04
48,2.569600e-02,2.360900e-02,6.513615e-04
49,1.316000e-02,2.339576e-02,6.720689e-04
50,2.339200e-02,2.339568e-02,6.586276e-04
51,2.261200e-02,2.338031e-02,6.458925e-04
52,2.353600e-02,2.338331e-02,6.334785e-04
53,2.343200e-02,2.338423e-02,6.215267e-04
54,1.806800e-02,2.328578e-02,6.177648e-04
55,1.489200e-02,2.313316e-02,6.250996e-04
56,2.420800e-02,2.315236e-02,6.142317e-04
57,2.365600e-02,2.316119e-02,6.035193e-04
58,2.031200e-02,2.311207e-02,5.951097e-04
59,1.535600e-02,2.298061e-02,5.993667e-04
60,2.990400e-02,2.309600e-02,6.003819e-04
61,3.105200e-02,2.322643e-02,6.045405e-04
62,1.196400e-02,2.304477e-02,6.214822e-04
63,2.119200e-02,2.301537e-02,6.123129e-04
64,2.659600e-02,2.307131e-02,6.052961e-04
65,2.169200e-02,2.305009e-02,5.963557e-04
66,2.819200e-02,2.312800e-02,5.923870e-04
67,2.972000e-02,2.322639e-02,5.916595e-04
68,3.210400e-02,2.335694e-02,5.971886e-04
69,3.009200e-02,2.345455e-02,5.964574e-04
70,2.400800e-02,2.346246e-02,5.879890e-04
71,2.378400e-02,2.346699e-02,5.797249e-04
72,1.861600e-02,2.339961e-02,5.755750e-04
73,1.752400e-02,2.331912e-02,5.732904e-04
74,2.714400e-02,2.337081e-02,5.678686e-04
75,2.993200e-02,2.345829e-02,5.669955e-04
76,1.941200e-02,2.340505e-02,5.620291e-04
77,2.249200e-02,2.339319e-02,5.548551e-04
78,2.924400e-02,2.346821e-02,5.527886e-04
79,2.011600e-02,2.342577e-02,5.474174e-04
80,2.590000e-02,2.345670e-02,5.414477e-04
81,1.955600e-02,2.340854e-02,5.369004e-04
82,1.928800e-02,2.335829e-02,5.326992e-04
83,1.316800e-02,2.323552e-02,5.402443e-04
84,2.576800e-02,2.326567e-02,5.346534e-04
85,2.758400e-02,2.331647e-02,5.307716e-04
86,2.723600e-02,2.336205e-02,5.265529e-04
87,2.160000e-02,2.334179e-02,5.208900e-04
88,1.695600e-02,2.326923e-02,5.200008e-04
89,2.254000e-02,2.326103e-02,5.142227e-04
90,2.075600e-02,2.323320e-02,5.092618e-04
91,2.437600e-02,2.324576e-02,5.038203e-04
92,1.530400e-02,2.315943e-02,5.056852e-04
93,3.044000e-02,2.323772e-02,5.062712e-04
94,2.650800e-02,2.327251e-02,5.020793e-04
95,1.903600e-02,2.322792e-02,4.987708e-04
96,3.901200e-02,2.339233e-02,5.199693e-04
97,2.229600e-02,2.338103e-02,5.147316e-04
98,2.286000e-02,2.337571e-02,5.095067e-04
99,2.178800e-02,2.335968e-02,5.046125e-04
100,1.882400e-02,2.331432e-02,5.016007e-04
