BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.079040e-01,1.079040e-01,0.000000e+00
2,9.918800e-02,1.035460e-01,3.081571e-03
3,1.021000e-01,1.030640e-01,2.091737e-03
4,1.026000e-01,1.029480e-01,1.572016e-03
5,1.132160e-01,1.050016e-01,2.226075e-03
6,1.081760e-01,1.055307e-01,1.916903e-03
7,1.073840e-01,1.057954e-01,1.661243e-03
8,1.155000e-01,1.070085e-01,1.844049e-03
9,1.082120e-01,1.071422e-01,1.643996e-03
10,1.051640e-01,1.069444e-01,1.491451e-03
11,8.420800e-02,1.048775e-01,2.392121e-03
12,1.170160e-01,1.058890e-01,2.397130e-03
13,9.680000e-02,1.051898e-01,2.312447e-03
14,8.889200e-02,1.040257e-01,2.422639e-03
15,8.398000e-02,1.026893e-01,2.603759e-03
16,1.310680e-01,1.044630e-01,2.984606e-03
17,1.413200e-01,1.066311e-01,3.509230e-03
18,1.346000e-01,1.081849e-01,3.642068e-03
19,1.090000e-01,1.082278e-01,3.450633e-03
20,1.103720e-01,1.083350e-01,3.279766e-03
21,8.254400e-02,1.071069e-01,3.345639e-03
22,1.198600e-01,1.076865e-01,3.243396e-03
23,1.129320e-01,1.079146e-01,3.110387e-03
24,9.769600e-02,1.074888e-01,3.009788e-03
25,1.115720e-01,1.076522e-01,2.893825e-03
26,1.020880e-01,1.074382e-01,2.790426e-03
27,1.049040e-01,1.073443e-01,2.688655e-03
28,1.010680e-01,1.071201e-01,2.601959e-03
29,9.194000e-02,1.065967e-01,2.564349e-03
30,1.262920e-01,1.072532e-01,2.561530e-03
31,1.129080e-01,1.074356e-01,2.485387e-03
32,1.306800e-01,1.081620e-01,2.511624e-03
33,1.190600e-01,1.084922e-01,2.457130e-03
34,8.314400e-02,1.077467e-01,2.495404e-03
35,1.101680e-01,1.078159e-01,2.425065e-03
36,9.482000e-02,1.074549e-01,2.384420e-03
37,1.043800e-01,1.073718e-01,2.321424e-03
38,1.406680e-01,1.082480e-01,2.420054e-03
39,1.072640e-01,1.082228e-01,2.358133e-03
40,1.054680e-01,1.081539e-01,2.300185e-03
41,1.068400e-01,1.081219e-01,2.244306e-03
42,9.037600e-02,1.076993e-01,2.230288e-03
43,1.098280e-01,1.077488e-01,2.178970e-03
44,1.278160e-01,1.082049e-01,2.176654e-03
45,1.144760e-01,1.083443e-01,2.132741e-03
46,1.192440e-01,1.085812e-01,2.099498e-03
47,1.078800e-01,1.085663e-01,2.054881e-03
48,1.036560e-01,1.084640e-01,2.014616e-03
49,1.029840e-01,1.083522e-01,1.976603e-03
50,9.392400e-02,1.080636e-01,1.958021e-03
51,9.989200e-02,1.079034e-01,1.926173e-03
52,9.979600e-02,1.077475e-01,1.895431e-03
53,1.166240e-01,1.079149e-01,1.867053e-03
54,1.043840e-01,1.078496e-01,1.833622e-03
55,7.964400e-02,1.073367e-01,1.870624e-03
56,7.142000e-02,1.066954e-01,1.944064e-03
57,8.511200e-02,1.063167e-01,1.946485e-03
58,8.408400e-02,1.059334e-01,1.950304e-03
59,1.287240e-01,1.063197e-01,1.955127e-03
60,1.048040e-01,1.062944e-01,1.922705e-03
61,1.655880e-01,1.072664e-01,2.122717e-03
62,1.107000e-01,1.073218e-01,2.089202e-03
63,1.055240e-01,1.072933e-01,2.056235e-03
64,1.230760e-01,1.075399e-01,2.038840e-03
65,1.061880e-01,1.075191e-01,2.007580e-03
66,1.036200e-01,1.074600e-01,1.978031e-03
67,8.973200e-02,1.071954e-01,1.966126e-03
68,7.376000e-02,1.067037e-01,1.997749e-03
69,9.177200e-02,1.064873e-01,1.980482e-03
70,9.827600e-02,1.063700e-01,1.955660e-03
71,1.104440e-01,1.064274e-01,1.928957e-03
72,1.108720e-01,1.064891e-01,1.903154e-03
73,7.797200e-02,1.060985e-01,1.916756e-03
74,1.068320e-01,1.061084e-01,1.890880e-03
75,1.139800e-01,1.062133e-01,1.868579e-03
76,8.648800e-02,1.059538e-01,1.861930e-03
77,9.230400e-02,1.057765e-01,1.846169e-03
78,1.149480e-01,1.058941e-01,1.826240e-03
79,1.265160e-01,1.061551e-01,1.821684e-03
80,9.674000e-02,1.060375e-01,1.802710e-03
81,1.254840e-01,1.062775e-01,1.796370e-03
82,9.685200e-02,1.061626e-01,1.778137e-03
83,1.073080e-01,1.061764e-01,1.756767e-03
84,7.839600e-02,1.058457e-01,1.766709e-03
85,9.622800e-02,1.057325e-01,1.749544e-03
86,1.085840e-01,1.057657e-01,1.729514e-03
87,1.210760e-01,1.059417e-01,1.718564e-03
88,9.404400e-02,1.058065e-01,1.704345e-03
89,1.072040e-01,1.058222e-01,1.685268e-03
90,1.137080e-01,1.059098e-01,1.668819e-03
91,9.172000e-02,1.057538e-01,1.657749e-03
92,9.728800e-02,1.056618e-01,1.642282e-03
93,1.019120e-01,1.056215e-01,1.625118e-03
94,1.238800e-01,1.058157e-01,1.619396e-03
95,1.282640e-01,1.060520e-01,1.619498e-03
96,1.222560e-01,1.062208e-01,1.611400e-03
97,1.218720e-01,1.063822e-01,1.602846e-03
98,1.035840e-01,1.063536e-01,1.586744e-03
99,9.436000e-02,1.062325e-01,1.575335e-03
100,1.150800e-01,1.063210e-01,1.562064e-03
