BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-1.0016,-1.0016,0
2,-1.02,-1.0108,0.00650567
3,-1.02,-1.01387,0.00500806
4,-1.02,-1.0154,0.00398389
5,-1.02,-1.01632,0.00329164
6,-1.02,-1.01693,0.00279959
7,-1.02,-1.01737,0.00243369
8,-1.02,-1.0177,0.00215155
9,-1.02,-1.01796,0.0019276
10,-1.02,-1.01816,0.00174565
11,-1.02,-1.01833,0.00159495
12,-1.02,-1.01847,0.00146812
13,-1.02,-1.01858,0.00135992
14,-1.02,-1.01869,0.00126653
15,-1.02,-1.01877,0.00118512
16,-1.02,-1.01885,0.00111353
17,-1.02,-1.01892,0.00105008
18,-1.02,-1.01898,0.000993465
19,-1.02,-1.01903,0.000942633
20,-1.02,-1.01908,0.000896744
21,-1.02,-1.01912,0.000855112
22,-1.02,-1.01916,0.00081717
23,-1.02,-1.0192,0.000782449
24,-1.02,-1.01923,0.000750557
25,-1.02,-1.01926,0.000721161
26,-1.02,-1.01929,0.00069398
27,-1.02,-1.01932,0.000668771
28,-1.02,-1.01934,0.00064533
29,-1.02,-1.01937,0.000623475
30,-1.02,-1.01939,0.000603051
31,-1.02,-1.01941,0.000583922
32,-1.02,-1.01942,0.000565969
33,-1.02,-1.01944,0.000549087
34,-1.02,-1.01946,0.000533182
35,-1.02,-1.01947,0.000518172
36,-1.02,-1.01949,0.000503984
37,-1.02,-1.0195,0.000490552
38,-1.02,-1.01952,0.000477818
39,-1.02,-1.01953,0.000465727
40,-1.02,-1.01954,0.000454233
41,-1.02,-1.01955,0.000443293
42,-1.02,-1.01956,0.000432867
43,-1.02,-1.01957,0.00042292
44,-1.02,-1.01958,0.00041342
45,-1.02,-1.01959,0.000404338
46,-1.02,-1.0196,0.000395645
47,-1.02,-1.01961,0.000387319
48,-1.02,-1.01962,0.000379336
49,-1.02,-1.01962,0.000371675
50,-1.02,-1.01963,0.000364317
51,-1.02,-1.01964,0.000357245
52,-1.02,-1.01965,0.000350443
53,-1.02,-1.01965,0.000343894
54,-1.02,-1.01966,0.000337586
55,-1.02,-1.01967,0.000331505
56,-1.02,-1.01967,0.000325639
57,-1.02,-1.01968,0.000319977
58,-1.02,-1.01968,0.000314508
59,-1.02,-1.01969,0.000309224
60,-1.02,-1.01969,0.000304114
61,-1.02,-1.0197,0.00029917
62,-1.02,-1.0197,0.000294384
63,-1.02,-1.01971,0.000289749
64,-1.02,-1.01971,0.000285257
65,-1.02,-1.01972,0.000280903
66,-1.02,-1.01972,0.00027668
67,-1.02,-1.01973,0.000272582
68,-1.02,-1.01973,0.000268603
69,-1.02,-1.01973,0.000264739
70,-1.02,-1.01974,0.000260984
71,-1.02,-1.01974,0.000257335
72,-1.02,-1.01974,0.000253786
73,-1.02,-1.01975,0.000250333
74,-1.02,-1.01975,0.000246974
75,-1.02,-1.01975,0.000243703
76,-1.02,-1.01976,0.000240518
77,-1.02,-1.01976,0.000237415
78,-1.02,-1.01976,0.000234391
79,-1.02,-1.01977,0.000231443
80,-1.02,-1.01977,0.000228568
81,-1.02,-1.01977,0.000225764
82,-1.02,-1.01978,0.000223028
83,-1.02,-1.01978,0.000220357
84,-1.02,-1.01978,0.000217749
85,-1.02,-1.01978,0.000215203
86,-1.02,-1.01979,0.000212715
87,-1.02,-1.01979,0.000210284
88,-1.02,-1.01979,0.000207909
89,-1.02,-1.01979,0.000205586
90,-1.02,-1.0198,0.000203314
91,-1.02,-1.0198,0.000201092
92,-1.02,-1.0198,0.000198919
93,-1.02,-1.0198,0.000196791
94,-1.02,-1.0198,0.000194709
95,-1.02,-1.01981,0.00019267
96,-1.02,-1.01981,0.000190674
97,-1.02,-1.01981,0.000188719
98,-1.02,-1.01981,0.000186803
99,-1.02,-1.01981,0.000184926
100,-1.02,-1.01982,0.000183086
