BLOCK,ACTUAL_X,X_AVE,ERROR
1,3.635063e+00,3.635063e+00,0.000000e+00
2,3.704419e+00,3.669741e+00,2.452114e-02
3,3.723425e+00,3.687635e+00,2.192534e-02
4,3.771025e+00,3.708483e+00,2.442060e-02
5,3.698350e+00,3.706456e+00,1.962039e-02
6,3.462756e+00,3.665840e+00,4.052276e-02
7,3.750644e+00,3.677954e+00,3.649986e-02
8,3.832600e+00,3.697285e+00,3.670099e-02
9,3.838612e+00,3.712988e+00,3.582532e-02
10,3.827606e+00,3.724450e+00,3.402695e-02
11,3.735044e+00,3.725413e+00,3.094721e-02
12,3.783787e+00,3.730278e+00,2.874806e-02
13,3.799781e+00,3.735624e+00,2.702925e-02
14,3.582469e+00,3.724684e+00,2.722255e-02
15,3.617000e+00,3.717505e+00,2.633730e-02
16,3.700375e+00,3.716435e+00,2.471297e-02
17,3.778656e+00,3.720095e+00,2.352874e-02
18,3.843006e+00,3.726923e+00,2.319129e-02
19,3.928350e+00,3.737525e+00,2.427316e-02
20,3.687806e+00,3.735039e+00,2.318645e-02
21,3.806519e+00,3.738443e+00,2.233077e-02
22,3.776887e+00,3.740190e+00,2.138400e-02
23,3.701469e+00,3.738507e+00,2.052043e-02
24,3.760988e+00,3.739443e+00,1.968678e-02
25,3.650488e+00,3.735885e+00,1.921818e-02
26,3.870100e+00,3.741047e+00,1.915977e-02
27,3.740369e+00,3.741022e+00,1.845016e-02
28,3.645350e+00,3.737605e+00,1.810485e-02
29,3.576650e+00,3.732055e+00,1.831152e-02
30,3.701975e+00,3.731052e+00,1.772857e-02
31,3.834800e+00,3.734399e+00,1.746971e-02
32,3.747306e+00,3.734802e+00,1.692844e-02
33,3.618600e+00,3.731281e+00,1.677769e-02
34,3.950081e+00,3.737716e+00,1.747487e-02
35,4.021900e+00,3.745836e+00,1.876736e-02
36,3.523744e+00,3.739667e+00,1.923331e-02
37,3.813606e+00,3.741665e+00,1.881702e-02
38,3.755231e+00,3.742022e+00,1.832522e-02
39,3.682663e+00,3.740500e+00,1.791844e-02
40,3.661825e+00,3.738533e+00,1.757810e-02
41,3.839369e+00,3.740993e+00,1.732056e-02
42,3.915819e+00,3.745155e+00,1.740116e-02
43,3.676106e+00,3.743549e+00,1.707041e-02
44,3.800737e+00,3.744849e+00,1.673185e-02
45,3.911894e+00,3.748561e+00,1.676676e-02
46,3.850050e+00,3.750767e+00,1.654679e-02
47,3.959287e+00,3.755204e+00,1.677897e-02
48,3.897606e+00,3.758171e+00,1.668962e-02
49,3.814812e+00,3.759327e+00,1.638900e-02
50,3.775400e+00,3.759648e+00,1.606437e-02
51,3.624363e+00,3.756995e+00,1.596689e-02
52,3.672806e+00,3.755376e+00,1.574171e-02
53,3.675856e+00,3.753876e+00,1.551603e-02
54,3.723956e+00,3.753322e+00,1.523859e-02
55,3.895531e+00,3.755908e+00,1.517930e-02
56,3.861125e+00,3.757786e+00,1.502407e-02
57,3.645225e+00,3.755812e+00,1.488971e-02
58,3.604000e+00,3.753194e+00,1.486127e-02
59,3.532369e+00,3.749451e+00,1.507333e-02
60,3.991687e+00,3.753489e+00,1.535326e-02
61,3.800119e+00,3.754253e+00,1.512059e-02
62,4.059150e+00,3.759171e+00,1.565599e-02
63,3.613706e+00,3.756862e+00,1.557682e-02
64,3.720519e+00,3.756294e+00,1.534377e-02
65,3.792631e+00,3.756853e+00,1.511790e-02
66,3.587438e+00,3.754286e+00,1.510519e-02
67,3.648606e+00,3.752709e+00,1.496186e-02
68,3.710725e+00,3.752091e+00,1.475457e-02
69,3.698037e+00,3.751308e+00,1.456152e-02
70,3.789038e+00,3.751847e+00,1.436347e-02
71,3.797163e+00,3.752485e+00,1.417534e-02
72,3.572738e+00,3.749989e+00,1.419659e-02
73,3.822056e+00,3.750976e+00,1.403640e-02
74,3.604913e+00,3.749002e+00,1.398481e-02
75,3.732844e+00,3.748787e+00,1.380001e-02
76,3.694656e+00,3.748075e+00,1.363680e-02
77,3.569750e+00,3.745759e+00,1.365493e-02
78,3.715850e+00,3.745375e+00,1.348525e-02
79,3.799281e+00,3.746058e+00,1.333181e-02
80,3.598406e+00,3.744212e+00,1.329230e-02
81,3.669156e+00,3.743285e+00,1.316045e-02
82,3.799869e+00,3.743975e+00,1.301804e-02
83,3.663375e+00,3.743004e+00,1.289736e-02
84,3.565806e+00,3.740895e+00,1.291519e-02
85,3.651669e+00,3.739845e+00,1.280583e-02
86,3.643225e+00,3.738722e+00,1.270611e-02
87,3.787875e+00,3.739286e+00,1.257262e-02
88,3.700238e+00,3.738843e+00,1.243758e-02
89,3.612444e+00,3.737423e+00,1.237865e-02
90,3.790369e+00,3.738011e+00,1.225508e-02
91,3.799737e+00,3.738689e+00,1.213917e-02
92,3.710294e+00,3.738381e+00,1.201114e-02
93,3.874219e+00,3.739841e+00,1.197047e-02
94,3.947513e+00,3.742050e+00,1.204527e-02
95,3.665100e+00,3.741240e+00,1.194568e-02
96,3.946625e+00,3.743380e+00,1.201130e-02
97,3.824875e+00,3.744220e+00,1.191682e-02
98,3.897169e+00,3.745781e+00,1.189698e-02
99,3.639288e+00,3.744705e+00,1.182534e-02
100,3.628494e+00,3.743543e+00,1.176405e-02
