BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.717587e-01,-3.717587e-01,0.000000e+00
2,-3.717962e-01,-3.717775e-01,1.326532e-05
3,-3.729633e-01,-3.721727e-01,3.228550e-04
4,-3.740434e-01,-3.726404e-01,4.718656e-04
5,-3.711319e-01,-3.723387e-01,4.640226e-04
6,-3.707825e-01,-3.720793e-01,4.534166e-04
7,-3.731508e-01,-3.722324e-01,4.136733e-04
8,-3.715977e-01,-3.721531e-01,3.694942e-04
9,-3.734226e-01,-3.722941e-01,3.543421e-04
10,-3.734526e-01,-3.724100e-01,3.373132e-04
11,-3.711831e-01,-3.722984e-01,3.245636e-04
12,-3.724870e-01,-3.723141e-01,2.978969e-04
13,-3.738150e-01,-3.724296e-01,2.965116e-04
14,-3.694373e-01,-3.722159e-01,3.438434e-04
15,-3.740005e-01,-3.723348e-01,3.408830e-04
16,-3.702554e-01,-3.722049e-01,3.434614e-04
17,-3.732021e-01,-3.722635e-01,3.282288e-04
18,-3.706523e-01,-3.721740e-01,3.219680e-04
19,-3.709463e-01,-3.721094e-01,3.114387e-04
20,-3.698122e-01,-3.719945e-01,3.163397e-04
21,-3.732397e-01,-3.720538e-01,3.067822e-04
22,-3.737534e-01,-3.721311e-01,3.024084e-04
23,-3.758908e-01,-3.722946e-01,3.305008e-04
24,-3.714066e-01,-3.722576e-01,3.187943e-04
25,-3.715950e-01,-3.722310e-01,3.071422e-04
26,-3.767650e-01,-3.724054e-01,3.412617e-04
27,-3.759317e-01,-3.725360e-01,3.527289e-04
28,-3.714547e-01,-3.724974e-01,3.422390e-04
29,-3.720783e-01,-3.724830e-01,3.307427e-04
30,-3.689576e-01,-3.723655e-01,3.399534e-04
31,-3.737886e-01,-3.724114e-01,3.320727e-04
32,-3.706689e-01,-3.723569e-01,3.261293e-04
33,-3.730066e-01,-3.723766e-01,3.168404e-04
34,-3.718904e-01,-3.723623e-01,3.078441e-04
35,-3.715007e-01,-3.723377e-01,3.000312e-04
36,-3.713922e-01,-3.723114e-01,2.928443e-04
37,-3.725530e-01,-3.723179e-01,2.850023e-04
38,-3.737175e-01,-3.723548e-01,2.798720e-04
39,-3.723314e-01,-3.723542e-01,2.726964e-04
40,-3.724062e-01,-3.723555e-01,2.658821e-04
41,-3.704673e-01,-3.723094e-01,2.633555e-04
42,-3.721548e-01,-3.723057e-01,2.571108e-04
43,-3.718772e-01,-3.722958e-01,2.513246e-04
44,-3.739482e-01,-3.723333e-01,2.484026e-04
45,-3.712003e-01,-3.723082e-01,2.441552e-04
