BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.407421e-01,-3.407421e-01,0.000000e+00
2,-3.434874e-01,-3.421147e-01,9.706031e-04
3,-3.438808e-01,-3.427034e-01,8.060631e-04
4,-3.436546e-01,-3.429412e-01,6.386639e-04
5,-3.435516e-01,-3.430633e-01,5.224678e-04
6,-3.401830e-01,-3.425833e-01,6.177366e-04
7,-3.446980e-01,-3.428854e-01,5.988223e-04
8,-3.420156e-01,-3.427766e-01,5.337477e-04
9,-3.459602e-01,-3.431304e-01,5.799260e-04
10,-3.421457e-01,-3.430319e-01,5.302273e-04
11,-3.439228e-01,-3.431129e-01,4.881712e-04
12,-3.418826e-01,-3.430104e-01,4.581290e-04
13,-3.445614e-01,-3.431297e-01,4.381481e-04
14,-3.428708e-01,-3.431112e-01,4.072418e-04
15,-3.421629e-01,-3.430480e-01,3.849682e-04
16,-3.430549e-01,-3.430484e-01,3.609080e-04
17,-3.420820e-01,-3.429915e-01,3.441259e-04
18,-3.431551e-01,-3.430006e-01,3.251278e-04
19,-3.413398e-01,-3.429132e-01,3.195499e-04
20,-3.406644e-01,-3.428008e-01,3.227493e-04
21,-3.431276e-01,-3.428163e-01,3.077553e-04
22,-3.444178e-01,-3.428891e-01,3.022531e-04
23,-3.460273e-01,-3.430256e-01,3.184215e-04
24,-3.424408e-01,-3.430012e-01,3.060848e-04
25,-3.423010e-01,-3.429732e-01,2.951202e-04
26,-3.480458e-01,-3.431683e-01,3.422345e-04
27,-3.451485e-01,-3.432416e-01,3.373259e-04
28,-3.432644e-01,-3.432425e-01,3.252795e-04
29,-3.409548e-01,-3.431636e-01,3.234869e-04
30,-3.404812e-01,-3.430742e-01,3.248259e-04
31,-3.427793e-01,-3.430646e-01,3.144869e-04
32,-3.438872e-01,-3.430904e-01,3.057079e-04
33,-3.457476e-01,-3.431709e-01,3.068656e-04
34,-3.441932e-01,-3.432009e-01,2.993096e-04
35,-3.435864e-01,-3.432120e-01,2.909605e-04
36,-3.446665e-01,-3.432524e-01,2.856697e-04
37,-3.430702e-01,-3.432474e-01,2.779913e-04
38,-3.468374e-01,-3.433419e-01,2.862792e-04
39,-3.452570e-01,-3.433910e-01,2.831190e-04
