BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.245281e-01,2.245281e-01,0.000000e+00
2,2.317286e-01,2.281283e-01,2.545743e-03
3,2.320932e-01,2.294500e-01,2.011175e-03
4,2.310854e-01,2.298588e-01,1.549384e-03
5,2.319687e-01,2.302808e-01,1.295697e-03
6,2.285645e-01,2.299947e-01,1.110874e-03
7,2.306469e-01,2.300879e-01,9.560765e-04
8,2.304297e-01,2.301306e-01,8.375208e-04
9,2.367732e-01,2.308687e-01,1.019037e-03
10,2.318901e-01,2.309708e-01,9.222376e-04
11,2.323568e-01,2.310968e-01,8.469607e-04
12,2.281392e-01,2.308504e-01,8.114496e-04
13,2.285637e-01,2.306745e-01,7.678581e-04
14,2.221242e-01,2.300637e-01,9.245217e-04
15,2.308144e-01,2.301138e-01,8.642404e-04
16,2.217739e-01,2.295925e-01,9.545558e-04
17,2.335902e-01,2.298277e-01,9.269188e-04
18,2.274311e-01,2.296946e-01,8.849342e-04
19,2.325973e-01,2.298473e-01,8.514443e-04
20,2.303699e-01,2.298735e-01,8.092729e-04
21,2.352573e-01,2.301298e-01,8.103285e-04
22,2.305709e-01,2.301499e-01,7.737434e-04
23,2.336115e-01,2.303004e-01,7.545979e-04
24,2.270218e-01,2.301638e-01,7.354174e-04
25,2.317210e-01,2.302261e-01,7.086337e-04
26,2.230584e-01,2.299504e-01,7.330429e-04
27,2.320612e-01,2.300286e-01,7.100498e-04
28,2.336336e-01,2.301573e-01,6.962658e-04
29,2.297857e-01,2.301445e-01,6.723745e-04
30,2.370108e-01,2.303734e-01,6.878146e-04
31,2.235214e-01,2.301523e-01,7.002416e-04
32,2.288961e-01,2.301131e-01,6.794585e-04
33,2.315814e-01,2.301576e-01,6.603242e-04
34,2.329627e-01,2.302401e-01,6.460366e-04
35,2.331858e-01,2.303243e-01,6.330370e-04
36,2.290982e-01,2.302902e-01,6.163681e-04
37,2.266039e-01,2.301906e-01,6.077084e-04
38,2.286529e-01,2.301501e-01,5.930617e-04
39,2.323674e-01,2.302070e-01,5.805737e-04
40,2.274895e-01,2.301390e-01,5.700204e-04
41,2.261794e-01,2.300424e-01,5.642393e-04
42,2.256908e-01,2.299388e-01,5.602373e-04
43,2.340393e-01,2.300342e-01,5.552649e-04
44,2.302923e-01,2.300401e-01,5.426762e-04
45,2.309432e-01,2.300601e-01,5.309877e-04
46,2.300043e-01,2.300589e-01,5.194459e-04
47,2.310622e-01,2.300803e-01,5.088322e-04
48,2.297446e-01,2.300733e-01,4.982796e-04
49,2.267832e-01,2.300061e-01,4.926138e-04
50,2.263181e-01,2.299324e-01,4.882524e-04
51,2.358714e-01,2.300488e-01,4.923702e-04
52,2.276267e-01,2.300022e-01,4.850997e-04
53,2.292697e-01,2.299884e-01,4.761437e-04
54,2.285787e-01,2.299623e-01,4.680414e-04
55,2.318020e-01,2.299958e-01,4.607253e-04
56,2.278716e-01,2.299578e-01,4.540568e-04
57,2.294321e-01,2.299486e-01,4.461845e-04
58,2.268773e-01,2.298956e-01,4.416228e-04
59,2.289820e-01,2.298802e-01,4.344091e-04
60,2.343111e-01,2.299540e-01,4.334006e-04
61,2.305092e-01,2.299631e-01,4.263913e-04
62,2.331782e-01,2.300150e-01,4.226555e-04
63,2.322215e-01,2.300500e-01,4.173954e-04
64,2.310325e-01,2.300653e-01,4.111558e-04
65,2.285484e-01,2.300420e-01,4.054921e-04
66,2.240819e-01,2.299517e-01,4.092803e-04
67,2.288496e-01,2.299353e-01,4.035020e-04
68,2.300248e-01,2.299366e-01,3.975703e-04
69,2.250898e-01,2.298663e-01,3.979654e-04
70,2.343890e-01,2.299309e-01,3.974903e-04
71,2.343418e-01,2.299931e-01,3.967171e-04
72,2.329051e-01,2.300335e-01,3.932634e-04
73,2.355734e-01,2.301094e-01,3.951307e-04
74,2.284641e-01,2.300872e-01,3.904161e-04
75,2.250424e-01,2.300199e-01,3.909619e-04
76,2.272726e-01,2.299838e-01,3.874853e-04
77,2.252270e-01,2.299220e-01,3.873461e-04
78,2.264729e-01,2.298778e-01,3.848959e-04
79,2.307370e-01,2.298886e-01,3.801774e-04
80,2.359719e-01,2.299647e-01,3.829544e-04
81,2.295287e-01,2.299593e-01,3.782644e-04
82,2.260110e-01,2.299111e-01,3.767034e-04
83,2.289887e-01,2.299000e-01,3.723287e-04
84,2.209076e-01,2.297930e-01,3.829771e-04
85,2.314175e-01,2.298121e-01,3.789481e-04
86,2.321786e-01,2.298396e-01,3.755394e-04
87,2.284821e-01,2.298240e-01,3.715469e-04
88,2.304290e-01,2.298309e-01,3.673884e-04
89,2.401386e-01,2.299467e-01,3.810787e-04
90,2.281043e-01,2.299262e-01,3.773939e-04
91,2.339159e-01,2.299701e-01,3.757848e-04
92,2.269621e-01,2.299374e-01,3.731197e-04
93,2.274355e-01,2.299105e-01,3.700762e-04
94,2.297955e-01,2.299092e-01,3.661413e-04
95,2.319172e-01,2.299304e-01,3.628967e-04
96,2.309959e-01,2.299415e-01,3.592862e-04
97,2.295751e-01,2.299377e-01,3.556021e-04
98,2.322386e-01,2.299612e-01,3.527477e-04
99,2.355949e-01,2.300181e-01,3.537449e-04
100,2.256637e-01,2.299745e-01,3.528773e-04
