BLOCK,ACTUAL_X,X_AVE,ERROR
1,3.65273,3.65273,0
2,5.11476,4.38375,0.516908
3,6.23382,5.00044,0.610157
4,6.47098,5.36807,0.557478
5,5.03171,5.3008,0.450023
6,6.78931,5.54888,0.438095
7,5.79404,5.58391,0.376908
8,5.37731,5.55808,0.330678
9,5.04036,5.50056,0.298897
10,4.64553,5.41505,0.280971
11,5.13578,5.38967,0.256573
12,6.07462,5.44675,0.241457
13,5.92953,5.48388,0.225722
14,5.64873,5.49566,0.209906
15,4.62487,5.4376,0.203781
16,5.60596,5.44813,0.191316
17,6.09731,5.48631,0.183834
18,5.16167,5.46828,0.174504
19,5.13658,5.45082,0.16619
20,5.93076,5.47482,0.159604
21,5.06415,5.45526,0.153197
22,6.6984,5.51177,0.156308
23,4.58545,5.47149,0.154613
24,5.77309,5.48406,0.148681
25,5.47113,5.48354,0.142734
26,5.91804,5.50025,0.138219
27,5.24538,5.49081,0.133422
28,6.11418,5.51308,0.130501
29,5.38975,5.50883,0.126071
30,5.07629,5.49441,0.12269
31,5.52073,5.49526,0.118735
32,5.70233,5.50173,0.115201
33,6.24858,5.52436,0.113911
34,4.52938,5.4951,0.114258
35,5.53615,5.49627,0.111
36,6.16131,5.51474,0.109443
37,4.87425,5.49743,0.107845
38,6.56516,5.52553,0.108606
39,7.1832,5.56803,0.113835
40,5.76829,5.57304,0.111099
41,5.48196,5.57082,0.108412
42,5.67207,5.57323,0.105857
43,5.48087,5.57108,0.103417
44,5.50938,5.56968,0.101076
45,5.69549,5.57248,0.0988688
46,6.4688,5.59196,0.0986209
47,6.14051,5.60363,0.0972107
48,5.32349,5.5978,0.0953605
49,6.31004,5.61233,0.0945157
50,5.9864,5.61981,0.092921
51,6.23229,5.63182,0.0918718
52,4.91993,5.61813,0.0911194
53,7.14735,5.64698,0.0938572
54,4.27033,5.62149,0.0955187
55,4.76516,5.60592,0.0950425
56,6.83462,5.62786,0.0958444
57,5.48349,5.62533,0.0941964
58,5.06749,5.61571,0.093062
59,5.44022,5.61274,0.0915322
60,5.57658,5.61213,0.0900087
61,6.12095,5.62048,0.0889188
62,6.68931,5.63771,0.0891401
63,4.99287,5.62748,0.0883109
64,6.3824,5.63928,0.0877152
65,5.88255,5.64302,0.0864456
66,5.84465,5.64607,0.0851898
67,5.83062,5.64883,0.0839628
68,5.9016,5.65254,0.0828103
69,5.1512,5.64528,0.0819283
70,5.46102,5.64265,0.0808002
71,4.00378,5.61956,0.0828937
72,5.38545,5.61631,0.0818061
73,5.65862,5.61689,0.0806875
74,7.06989,5.63653,0.0819514
75,4.84284,5.62594,0.0815391
76,4.63251,5.61287,0.0815073
77,5.33782,5.6093,0.080527
78,6.08662,5.61542,0.0797267
79,5.26902,5.61104,0.078838
80,3.96655,5.59048,0.0804878
81,4.74022,5.57998,0.0801757
82,4.44909,5.56619,0.0803754
83,6.48596,5.57727,0.0801673
84,5.03295,5.57079,0.0794744
85,5.0368,5.56451,0.0787873
86,5.92313,5.56868,0.0779815
87,5.93905,5.57294,0.0772012
88,5.09745,5.56753,0.0765128
89,5.59491,5.56784,0.0756537
90,6.28298,5.57579,0.0752293
91,5.60982,5.57616,0.0744035
92,4.52873,5.56478,0.0744607
93,4.37055,5.55194,0.0747591
94,4.99047,5.54596,0.0742021
95,5.94444,5.55016,0.0735394
96,6.02422,5.55509,0.072939
97,5.95644,5.55923,0.0723043
98,6.30313,5.56682,0.0719639
99,6.30836,5.57431,0.0716257
100,5.85665,5.57714,0.0709651
