BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,3.310805e-01,3.310805e-01,0.000000e+00
2,3.478109e-01,3.394457e-01,5.915083e-03
3,3.468910e-01,3.419275e-01,4.433557e-03
4,3.421006e-01,3.419708e-01,3.325379e-03
5,3.333151e-01,3.402396e-01,3.078095e-03
6,3.368589e-01,3.396762e-01,2.616142e-03
7,3.439881e-01,3.402922e-01,2.313790e-03
8,3.312419e-01,3.391609e-01,2.284444e-03
9,3.347614e-01,3.386720e-01,2.082262e-03
10,3.363532e-01,3.384402e-01,1.886903e-03
11,3.409049e-01,3.386642e-01,1.728619e-03
12,3.422597e-01,3.389638e-01,1.610325e-03
13,3.331245e-01,3.385147e-01,1.547832e-03
14,3.407530e-01,3.386745e-01,1.445507e-03
15,3.397385e-01,3.387455e-01,1.350878e-03
16,3.271063e-01,3.380180e-01,1.449138e-03
17,3.474360e-01,3.385720e-01,1.465969e-03
18,3.334178e-01,3.382857e-01,1.412215e-03
19,3.337374e-01,3.380463e-01,1.358025e-03
20,3.441319e-01,3.383506e-01,1.323774e-03
21,3.427545e-01,3.385603e-01,1.277240e-03
22,3.485050e-01,3.390123e-01,1.296708e-03
23,3.357246e-01,3.388694e-01,1.248184e-03
24,3.400030e-01,3.389166e-01,1.197069e-03
25,3.390215e-01,3.389208e-01,1.149194e-03
26,3.419745e-01,3.390383e-01,1.110980e-03
27,3.436824e-01,3.392103e-01,1.083066e-03
28,3.462663e-01,3.394623e-01,1.073301e-03
29,3.269472e-01,3.390307e-01,1.119694e-03
30,3.404808e-01,3.390790e-01,1.083414e-03
31,3.330941e-01,3.388860e-01,1.065528e-03
32,3.381106e-01,3.388617e-01,1.032506e-03
33,3.422060e-01,3.389631e-01,1.006179e-03
34,3.414511e-01,3.390363e-01,9.792426e-04
35,3.372626e-01,3.389856e-01,9.525745e-04
36,3.465662e-01,3.391962e-01,9.491028e-04
37,3.377880e-01,3.391581e-01,9.242141e-04
38,3.361788e-01,3.390797e-01,9.032120e-04
39,3.254920e-01,3.387313e-01,9.448622e-04
40,3.443576e-01,3.388720e-01,9.316514e-04
41,3.314268e-01,3.386904e-01,9.264559e-04
42,3.485031e-01,3.389240e-01,9.333924e-04
43,3.372508e-01,3.388851e-01,9.124963e-04
44,3.341248e-01,3.387769e-01,8.981483e-04
45,3.485150e-01,3.389933e-01,9.038840e-04
46,3.445198e-01,3.391134e-01,8.921828e-04
47,3.458985e-01,3.392578e-01,8.848028e-04
48,3.366407e-01,3.392033e-01,8.680477e-04
49,3.347313e-01,3.391120e-01,8.551167e-04
50,3.334738e-01,3.389993e-01,8.454167e-04
51,3.374159e-01,3.389682e-01,8.294098e-04
52,3.387504e-01,3.389640e-01,8.134702e-04
53,3.295264e-01,3.387860e-01,8.173791e-04
54,3.458758e-01,3.389172e-01,8.127188e-04
55,3.506821e-01,3.391312e-01,8.256123e-04
56,3.457470e-01,3.392493e-01,8.192780e-04
57,3.308585e-01,3.391021e-01,8.180229e-04
58,3.460959e-01,3.392227e-01,8.127581e-04
59,3.435043e-01,3.392952e-01,8.022158e-04
60,3.431417e-01,3.393593e-01,7.914030e-04
61,3.420738e-01,3.394038e-01,7.796792e-04
62,3.370395e-01,3.393657e-01,7.680358e-04
63,3.312082e-01,3.392362e-01,7.666822e-04
64,3.390140e-01,3.392328e-01,7.547106e-04
65,3.331262e-01,3.391388e-01,7.489241e-04
66,3.311286e-01,3.390174e-01,7.473461e-04
67,3.385534e-01,3.390105e-01,7.362238e-04
68,3.353011e-01,3.389560e-01,7.274151e-04
69,3.369844e-01,3.389274e-01,7.174339e-04
70,3.297323e-01,3.387960e-01,7.191099e-04
71,3.449219e-01,3.388823e-01,7.141389e-04
72,3.439602e-01,3.389528e-01,7.076942e-04
73,3.382485e-01,3.389432e-01,6.980656e-04
74,3.556973e-01,3.391696e-01,7.244183e-04
75,3.358960e-01,3.391259e-01,7.160731e-04
76,3.344451e-01,3.390644e-01,7.092949e-04
77,3.323194e-01,3.389768e-01,7.054716e-04
78,3.457797e-01,3.390640e-01,7.017977e-04
79,3.425396e-01,3.391080e-01,6.942918e-04
80,3.414865e-01,3.391377e-01,6.862495e-04
81,3.361706e-01,3.391011e-01,6.787542e-04
82,3.474681e-01,3.392031e-01,6.781030e-04
83,3.359952e-01,3.391645e-01,6.710337e-04
84,3.509530e-01,3.393048e-01,6.775614e-04
85,3.342142e-01,3.392449e-01,6.722317e-04
86,3.401638e-01,3.392556e-01,6.645000e-04
87,3.443145e-01,3.393137e-01,6.594014e-04
88,3.287784e-01,3.391940e-01,6.626871e-04
89,3.460437e-01,3.392710e-01,6.596951e-04
90,3.392834e-01,3.392711e-01,6.523651e-04
91,3.331613e-01,3.392040e-01,6.486422e-04
92,3.419997e-01,3.392344e-01,6.423032e-04
93,3.314314e-01,3.391505e-01,6.408534e-04
94,3.473854e-01,3.392381e-01,6.399957e-04
95,3.426374e-01,3.392739e-01,6.342584e-04
96,3.275449e-01,3.391517e-01,6.393107e-04
97,3.321404e-01,3.390794e-01,6.367929e-04
98,3.400529e-01,3.390893e-01,6.303724e-04
99,3.404187e-01,3.391028e-01,6.241480e-04
100,3.381412e-01,3.390931e-01,6.179806e-04
