BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.327396e+02,1.327396e+02,0.000000e+00
2,1.380579e+02,1.353988e+02,1.880291e+00
3,1.387976e+02,1.365317e+02,1.557905e+00
4,1.342920e+02,1.359718e+02,1.265060e+00
5,1.388661e+02,1.365506e+02,1.136800e+00
6,1.381522e+02,1.368176e+02,9.781706e-01
7,1.377230e+02,1.369469e+02,8.469406e-01
8,1.379459e+02,1.370718e+02,7.502214e-01
9,1.388511e+02,1.372695e+02,6.924239e-01
10,1.379456e+02,1.373371e+02,6.264739e-01
11,1.384819e+02,1.374412e+02,5.781016e-01
12,1.361182e+02,1.373309e+02,5.403375e-01
13,1.384513e+02,1.374171e+02,5.055997e-01
14,1.386094e+02,1.375023e+02,4.766034e-01
15,1.387893e+02,1.375881e+02,4.524871e-01
16,1.364518e+02,1.375171e+02,4.297433e-01
17,1.349319e+02,1.373650e+02,4.305291e-01
18,1.387975e+02,1.374446e+02,4.139014e-01
19,1.367821e+02,1.374097e+02,3.935828e-01
20,1.341329e+02,1.372459e+02,4.065781e-01
21,1.357602e+02,1.371751e+02,3.933240e-01
22,1.368886e+02,1.371621e+02,3.756612e-01
23,1.376088e+02,1.371815e+02,3.598298e-01
24,1.380557e+02,1.372180e+02,3.466756e-01
25,1.361041e+02,1.371734e+02,3.356592e-01
26,1.385791e+02,1.372275e+02,3.270746e-01
27,1.387855e+02,1.372852e+02,3.200107e-01
28,1.385567e+02,1.373306e+02,3.117874e-01
29,1.386774e+02,1.373770e+02,3.044755e-01
30,1.385198e+02,1.374151e+02,2.966995e-01
31,1.388308e+02,1.374608e+02,2.906219e-01
32,1.307850e+02,1.372522e+02,3.484636e-01
33,1.344857e+02,1.371683e+02,3.478422e-01
34,1.370551e+02,1.371650e+02,3.376275e-01
35,1.353083e+02,1.371120e+02,3.321224e-01
36,1.387064e+02,1.371562e+02,3.258365e-01
37,1.368053e+02,1.371468e+02,3.171681e-01
38,1.354916e+02,1.371032e+02,3.117982e-01
39,1.327832e+02,1.369924e+02,3.228805e-01
40,1.387190e+02,1.370356e+02,3.176807e-01
41,1.385808e+02,1.370733e+02,3.121600e-01
42,1.375193e+02,1.370839e+02,3.049082e-01
43,1.388699e+02,1.371254e+02,3.006330e-01
44,1.374179e+02,1.371321e+02,2.938739e-01
45,1.386892e+02,1.371667e+02,2.893732e-01
46,1.348722e+02,1.371168e+02,2.873493e-01
47,1.388336e+02,1.371533e+02,2.835475e-01
48,1.387986e+02,1.371876e+02,2.797043e-01
49,1.382246e+02,1.372088e+02,2.747956e-01
50,1.364115e+02,1.371928e+02,2.697619e-01
51,1.388561e+02,1.372254e+02,2.664364e-01
52,1.304481e+02,1.370951e+02,2.914524e-01
53,1.376240e+02,1.371051e+02,2.861241e-01
54,1.372621e+02,1.371080e+02,2.808403e-01
55,1.354308e+02,1.370775e+02,2.773848e-01
56,1.344928e+02,1.370313e+02,2.762448e-01
57,1.387018e+02,1.370607e+02,2.729485e-01
58,1.386856e+02,1.370887e+02,2.696765e-01
59,1.334156e+02,1.370264e+02,2.721969e-01
60,1.385044e+02,1.370510e+02,2.687726e-01
61,1.373964e+02,1.370567e+02,2.644261e-01
62,1.388631e+02,1.370858e+02,2.617614e-01
63,1.387404e+02,1.371121e+02,2.589206e-01
64,1.350821e+02,1.370804e+02,2.568105e-01
65,1.349749e+02,1.370480e+02,2.548941e-01
66,1.386003e+02,1.370715e+02,2.521149e-01
67,1.277445e+02,1.369323e+02,2.841982e-01
68,1.340990e+02,1.368906e+02,2.830568e-01
69,1.388082e+02,1.369184e+02,2.803154e-01
70,1.364724e+02,1.369121e+02,2.763833e-01
71,1.386919e+02,1.369371e+02,2.736251e-01
72,1.387912e+02,1.369629e+02,2.710337e-01
73,1.388624e+02,1.369889e+02,2.685671e-01
74,1.363912e+02,1.369808e+02,2.650593e-01
75,1.388045e+02,1.370051e+02,2.626382e-01
76,1.374035e+02,1.370104e+02,2.592347e-01
77,1.383647e+02,1.370280e+02,2.564640e-01
78,1.349793e+02,1.370017e+02,2.545174e-01
79,1.359811e+02,1.369888e+02,2.516233e-01
80,1.338458e+02,1.369495e+02,2.515264e-01
81,1.388307e+02,1.369727e+02,2.494910e-01
82,1.345282e+02,1.369429e+02,2.482231e-01
83,1.352071e+02,1.369220e+02,2.461118e-01
84,1.384101e+02,1.369397e+02,2.438187e-01
85,1.314072e+02,1.368746e+02,2.494869e-01
86,1.388740e+02,1.368979e+02,2.476667e-01
87,1.388742e+02,1.369206e+02,2.458596e-01
88,1.388857e+02,1.369429e+02,2.440777e-01
89,1.388136e+02,1.369639e+02,2.422386e-01
90,1.388146e+02,1.369845e+02,2.404183e-01
91,1.388297e+02,1.370048e+02,2.386299e-01
92,1.365891e+02,1.370003e+02,2.360789e-01
93,1.364094e+02,1.369939e+02,2.336258e-01
94,1.377350e+02,1.370018e+02,2.312735e-01
95,1.380332e+02,1.370126e+02,2.290937e-01
96,1.388696e+02,1.370320e+02,2.275225e-01
97,1.380608e+02,1.370426e+02,2.254240e-01
98,1.318814e+02,1.369899e+02,2.291933e-01
99,1.388637e+02,1.370089e+02,2.276583e-01
100,1.351390e+02,1.369902e+02,2.261483e-01
