BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.611500e-01,2.611500e-01,0.000000e+00
2,1.132957e-01,1.872228e-01,5.227440e-02
3,4.169262e-02,1.387128e-01,5.275711e-02
4,1.887171e-01,1.512139e-01,4.102220e-02
5,1.693822e-01,1.548475e-01,3.297830e-02
6,1.482320e-01,1.537449e-01,2.750034e-02
7,6.880568e-02,1.416108e-01,2.611188e-02
8,8.445022e-02,1.344657e-01,2.380540e-02
9,2.780238e-02,1.226142e-01,2.392931e-02
10,8.903822e-02,1.192566e-01,2.177066e-02
11,2.312622e-02,1.105175e-01,2.147401e-02
12,1.871875e-01,1.169067e-01,2.061309e-02
13,1.121247e-01,1.165388e-01,1.903075e-02
14,8.248478e-02,1.141064e-01,1.782619e-02
15,7.384718e-02,1.114224e-01,1.683861e-02
16,2.362809e-01,1.192261e-01,1.750129e-02
17,1.319158e-01,1.199725e-01,1.648771e-02
18,9.157680e-03,1.138162e-01,1.668155e-02
19,9.143032e-02,1.126380e-01,1.584513e-02
20,1.700352e-01,1.155078e-01,1.531056e-02
21,2.123438e-01,1.201191e-01,1.526010e-02
22,1.303609e-01,1.205846e-01,1.457356e-02
23,1.251289e-01,1.207822e-01,1.394126e-02
24,4.035128e-02,1.174309e-01,1.375728e-02
25,2.112000e-01,1.211817e-01,1.370876e-02
26,1.198080e-01,1.211288e-01,1.318160e-02
27,7.808702e-02,1.195347e-01,1.278943e-02
28,1.395182e-01,1.202484e-01,1.235256e-02
29,6.082808e-02,1.181994e-01,1.209535e-02
30,1.187609e-01,1.182181e-01,1.169219e-02
31,8.175342e-02,1.170418e-01,1.137404e-02
32,1.613823e-01,1.184275e-01,1.110268e-02
33,1.044838e-01,1.180049e-01,1.077427e-02
34,2.070878e-01,1.206250e-01,1.077125e-02
35,1.642918e-01,1.218726e-01,1.053551e-02
36,1.037720e-01,1.213699e-01,1.025484e-02
37,6.251342e-02,1.197791e-01,1.010031e-02
38,1.148255e-01,1.196488e-01,9.835350e-03
39,1.451565e-01,1.203028e-01,9.604884e-03
40,5.405432e-02,1.186466e-01,9.506483e-03
41,7.187678e-02,1.175059e-01,9.342808e-03
42,2.156894e-01,1.198436e-01,9.408279e-03
43,1.724862e-02,1.174577e-01,9.487193e-03
44,6.646072e-02,1.162986e-01,9.342104e-03
45,9.301758e-02,1.157813e-01,9.148816e-03
46,9.233422e-02,1.152716e-01,8.964117e-03
47,3.013182e-02,1.134601e-01,8.954554e-03
48,8.376312e-02,1.128414e-01,8.789348e-03
49,7.126200e-02,1.119928e-01,8.650838e-03
50,7.910328e-02,1.113350e-01,8.502793e-03
51,3.032568e-02,1.097466e-01,8.483142e-03
52,1.748595e-01,1.109988e-01,8.411912e-03
53,1.134173e-01,1.110444e-01,8.253320e-03
54,6.382200e-02,1.101699e-01,8.146678e-03
55,1.261022e-01,1.104596e-01,8.003705e-03
56,8.248478e-02,1.099601e-01,7.876356e-03
57,3.633022e-02,1.086683e-01,7.843385e-03
58,1.126240e-01,1.087365e-01,7.708451e-03
59,1.014541e-01,1.086131e-01,7.578787e-03
60,1.182368e-01,1.087735e-01,7.454171e-03
61,8.047200e-02,1.083095e-01,7.346396e-03
62,2.136672e-02,1.069072e-01,7.360527e-03
63,2.318463e-01,1.088904e-01,7.506104e-03
64,1.137907e-01,1.089669e-01,7.389211e-03
65,9.229550e-02,1.087105e-01,7.279981e-03
66,3.286862e-02,1.075613e-01,7.259804e-03
67,2.638879e-01,1.098946e-01,7.517043e-03
68,9.535992e-02,1.096808e-01,7.409537e-03
69,3.419448e-02,1.085868e-01,7.382474e-03
70,6.307448e-02,1.079366e-01,7.305585e-03
71,5.895168e-02,1.072467e-01,7.235194e-03
72,9.805422e-02,1.071190e-01,7.135832e-03
73,1.872582e-01,1.082168e-01,7.122024e-03
74,6.232632e-02,1.075967e-01,7.052728e-03
75,1.477038e-01,1.081315e-01,6.978936e-03
76,1.436184e-01,1.085984e-01,6.902710e-03
77,1.501155e-01,1.091376e-01,6.834091e-03
78,1.537216e-01,1.097092e-01,6.770335e-03
79,1.439565e-01,1.101427e-01,6.698499e-03
80,3.082355e-01,1.126188e-01,7.057612e-03
81,6.438222e-02,1.120233e-01,6.995560e-03
82,1.055059e-01,1.119438e-01,6.910700e-03
83,1.360249e-01,1.122340e-01,6.833526e-03
84,1.198355e-01,1.123245e-01,6.752774e-03
85,1.332155e-01,1.125702e-01,6.677801e-03
86,9.256318e-02,1.123376e-01,6.604203e-03
87,9.084942e-02,1.120906e-01,6.532909e-03
88,6.776880e-03,1.108939e-01,6.567372e-03
89,1.183374e-01,1.109775e-01,6.494113e-03
90,3.168158e-02,1.100964e-01,6.481449e-03
91,1.960398e-02,1.091020e-01,6.486061e-03
92,1.044838e-01,1.090518e-01,6.415754e-03
93,9.535992e-02,1.089046e-01,6.348457e-03
94,1.133760e-01,1.089522e-01,6.281098e-03
95,8.794958e-02,1.087311e-01,6.218871e-03
96,1.082105e-01,1.087257e-01,6.154093e-03
97,3.071328e-02,1.079214e-01,6.142976e-03
98,1.886739e-01,1.087454e-01,6.135309e-03
99,5.937592e-02,1.082467e-01,6.093569e-03
100,2.723135e-01,1.098874e-01,6.249603e-03
