BLOCK,ACTUAL_M,M_AVE,ERROR
1,0.10888,0.10888,0
2,0.02476,0.06682,0.0297409
3,0.10892,0.0808533,0.0229
4,0.05196,0.07363,0.0182788
5,0.17228,0.09336,0.0229184
6,0.07712,0.0906533,0.0192578
7,0.07444,0.0883371,0.0166454
8,0.12584,0.093025,0.0152105
9,0.11436,0.0953956,0.0137039
10,0.06296,0.092152,0.0127116
11,0.11684,0.0943964,0.0117525
12,0.10436,0.0952267,0.0108024
13,0.13944,0.0986277,0.0104932
14,0.05664,0.0956286,0.0101632
15,0.081,0.0946533,0.00953235
16,0.0818,0.09385,0.00897037
17,0.10896,0.0947388,0.00848662
18,0.09752,0.0948933,0.00801655
19,0.109,0.0956358,0.00762893
20,0.089,0.095304,0.00725469
21,0.12072,0.0965143,0.00700946
22,0.19104,0.100811,0.00789869
23,0.0302,0.0977409,0.00813003
24,0.19276,0.1017,0.00870205
25,0.07156,0.100494,0.00843707
26,0.12552,0.101457,0.00816728
27,0.17224,0.104079,0.00827485
28,0.08144,0.10327,0.00801872
29,0.0674,0.102033,0.00783703
30,0.1306,0.102985,0.00763343
31,0.13116,0.103894,0.0074411
32,0.1164,0.104285,0.00721882
33,0.09068,0.103873,0.00701183
34,0.06268,0.102661,0.00690947
35,0.11724,0.103078,0.00672461
36,0.13984,0.104099,0.00661489
37,0.068,0.103123,0.00650766
38,0.26884,0.107484,0.00765948
39,0.09472,0.107157,0.00747007
40,0.1822,0.109033,0.00751521
41,0.10192,0.10886,0.00733392
42,0.1582,0.110034,0.00725278
43,0.1088,0.110006,0.00708417
44,0.0942,0.109646,0.00693227
45,0.05952,0.108532,0.00686713
46,0.07728,0.107853,0.00675137
47,0.15612,0.10888,0.00668537
48,0.15608,0.109863,0.00661801
49,0.16664,0.111022,0.00658361
50,0.08952,0.110592,0.00646596
51,0.14012,0.111171,0.00636505
52,0.1074,0.111098,0.00624306
53,0.11416,0.111156,0.00612553
54,0.05904,0.110191,0.00608765
55,0.164,0.111169,0.00605507
56,0.1408,0.111699,0.00597002
57,0.12012,0.111846,0.00586711
58,0.15456,0.112583,0.00581199
59,0.10496,0.112454,0.00571492
60,0.10756,0.112372,0.00562025
61,0.1326,0.112704,0.00553789
62,0.09756,0.112459,0.00545395
63,0.15536,0.11314,0.00540972
64,0.1066,0.113038,0.00532616
65,0.15616,0.113702,0.00528538
66,0.09316,0.11339,0.00521445
67,0.1436,0.113841,0.00515608
68,0.1896,0.114955,0.00519923
69,0.13996,0.115318,0.00513649
70,0.12684,0.115482,0.00506575
71,0.08804,0.115096,0.00500912
72,0.21724,0.116514,0.00513652
73,0.154,0.117028,0.00509176
74,0.0586,0.116238,0.0050838
75,0.092,0.115915,0.00502628
76,0.16964,0.116622,0.00500961
77,0.17112,0.11733,0.0049943
78,0.22108,0.11866,0.00510432
79,0.17108,0.119324,0.00508265
80,0.07524,0.118773,0.0050489
81,0.07804,0.11827,0.00501155
82,0.11012,0.11817,0.00495142
83,0.092,0.117855,0.00490179
84,0.17852,0.118577,0.00489635
85,0.09956,0.118353,0.00484386
86,0.09452,0.118076,0.00479546
87,0.20692,0.119097,0.00484785
88,0.08204,0.118676,0.00481101
89,0.12532,0.118751,0.00475754
90,0.10772,0.118628,0.00470625
91,0.01964,0.117541,0.0047786
92,0.0886,0.117226,0.004737
93,0.23764,0.118521,0.00485979
94,0.00364,0.117299,0.00495938
95,0.11904,0.117317,0.00490721
96,0.19612,0.118138,0.00492427
97,0.11984,0.118155,0.00487354
98,0.17744,0.11876,0.00486121
99,0.11072,0.118679,0.00481279
100,0.10016,0.118494,0.00476822
