BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.011639e-01,2.011639e-01,0.000000e+00
2,2.057941e-01,2.034790e-01,1.637011e-03
3,1.982000e-01,2.017193e-01,1.804231e-03
4,2.067814e-01,2.029848e-01,1.741327e-03
5,1.967492e-01,2.017377e-01,1.784625e-03
6,2.023268e-01,2.018359e-01,1.489885e-03
7,2.004393e-01,2.016364e-01,1.290333e-03
8,1.987264e-01,2.012726e-01,1.179198e-03
9,2.016975e-01,2.013198e-01,1.049120e-03
10,2.042107e-01,2.016089e-01,9.832302e-04
11,2.027980e-01,2.017170e-01,8.997682e-04
12,2.048449e-01,2.019777e-01,8.617160e-04
13,2.012208e-01,2.019195e-01,7.973947e-04
14,2.032452e-01,2.020142e-01,7.460394e-04
15,2.018709e-01,2.020046e-01,6.963645e-04
16,2.037700e-01,2.021149e-01,6.615250e-04
17,2.046332e-01,2.022631e-01,6.389824e-04
18,2.008915e-01,2.021869e-01,6.080096e-04
19,2.006584e-01,2.021064e-01,5.813068e-04
20,1.994715e-01,2.019747e-01,5.669749e-04
21,2.090024e-01,2.023093e-01,6.310573e-04
22,1.971798e-01,2.020762e-01,6.440070e-04
23,2.031498e-01,2.021229e-01,6.176960e-04
24,2.033431e-01,2.021737e-01,5.940475e-04
25,2.026675e-01,2.021935e-01,5.706139e-04
26,1.974473e-01,2.020109e-01,5.771282e-04
27,2.070987e-01,2.021993e-01,5.857092e-04
28,2.054744e-01,2.023163e-01,5.763516e-04
29,2.076767e-01,2.025011e-01,5.853678e-04
30,2.016343e-01,2.024723e-01,5.665682e-04
31,1.982456e-01,2.023359e-01,5.644590e-04
32,2.038730e-01,2.023839e-01,5.488597e-04
33,2.000386e-01,2.023129e-01,5.368092e-04
34,1.996812e-01,2.022355e-01,5.265716e-04
35,1.996752e-01,2.021623e-01,5.165827e-04
36,2.014966e-01,2.021438e-01,5.025641e-04
37,2.002871e-01,2.020936e-01,4.914803e-04
38,2.019528e-01,2.020899e-01,4.785606e-04
39,2.029458e-01,2.021119e-01,4.667927e-04
40,2.027004e-01,2.021266e-01,4.553547e-04
41,2.048934e-01,2.021941e-01,4.492210e-04
42,2.022779e-01,2.021961e-01,4.385297e-04
43,2.015611e-01,2.021813e-01,4.285799e-04
44,1.973613e-01,2.020718e-01,4.326132e-04
45,2.029819e-01,2.020920e-01,4.234721e-04
46,2.065104e-01,2.021880e-01,4.250197e-04
47,2.017696e-01,2.021791e-01,4.160700e-04
48,2.035883e-01,2.022085e-01,4.084362e-04
49,1.999933e-01,2.021633e-01,4.025949e-04
50,1.993990e-01,2.021080e-01,3.983210e-04
51,2.084232e-01,2.022318e-01,4.093059e-04
52,2.007732e-01,2.022038e-01,4.023946e-04
53,1.944703e-01,2.020579e-01,4.204262e-04
54,2.065407e-01,2.021409e-01,4.207567e-04
55,2.028894e-01,2.021545e-01,4.133267e-04
56,1.999084e-01,2.021144e-01,4.078873e-04
57,2.003866e-01,2.020841e-01,4.018560e-04
58,1.957268e-01,2.019745e-01,4.096030e-04
59,2.043294e-01,2.020144e-01,4.046007e-04
60,2.035861e-01,2.020406e-01,3.987045e-04
61,2.012825e-01,2.020281e-01,3.923620e-04
62,2.068430e-01,2.021058e-01,3.936441e-04
63,2.041176e-01,2.021377e-01,3.886888e-04
64,2.021639e-01,2.021381e-01,3.826158e-04
65,2.015658e-01,2.021293e-01,3.768306e-04
66,2.013542e-01,2.021176e-01,3.713040e-04
67,2.044913e-01,2.021530e-01,3.674485e-04
68,2.032663e-01,2.021694e-01,3.624094e-04
69,2.006714e-01,2.021477e-01,3.578068e-04
70,2.051490e-01,2.021906e-01,3.552549e-04
71,2.034076e-01,2.022077e-01,3.506647e-04
72,2.029941e-01,2.022186e-01,3.459644e-04
73,2.021501e-01,2.022177e-01,3.412264e-04
74,2.023598e-01,2.022196e-01,3.366206e-04
75,1.993702e-01,2.021816e-01,3.342695e-04
76,2.099795e-01,2.022842e-01,3.452593e-04
77,1.972349e-01,2.022186e-01,3.469471e-04
78,1.987071e-01,2.021736e-01,3.454075e-04
79,2.013521e-01,2.021632e-01,3.411918e-04
80,2.064477e-01,2.022168e-01,3.411043e-04
81,2.000627e-01,2.021902e-01,3.379283e-04
82,2.041396e-01,2.022140e-01,3.346424e-04
83,2.002864e-01,2.021907e-01,3.314154e-04
84,2.010794e-01,2.021775e-01,3.277339e-04
85,1.972279e-01,2.021193e-01,3.290107e-04
86,1.991917e-01,2.020852e-01,3.269413e-04
87,2.050888e-01,2.021198e-01,3.250010e-04
88,1.985789e-01,2.020795e-01,3.237891e-04
89,2.010278e-01,2.020677e-01,3.203665e-04
90,1.982575e-01,2.020254e-01,3.195919e-04
91,2.071473e-01,2.020817e-01,3.209980e-04
92,2.018674e-01,2.020793e-01,3.175173e-04
93,1.987365e-01,2.020434e-01,3.161311e-04
94,1.966447e-01,2.019859e-01,3.179423e-04
95,2.073500e-01,2.020424e-01,3.195698e-04
96,1.991969e-01,2.020128e-01,3.176126e-04
97,2.063664e-01,2.020577e-01,3.174937e-04
98,2.006865e-01,2.020437e-01,3.145621e-04
99,2.030398e-01,2.020537e-01,3.115456e-04
100,2.074025e-01,2.021072e-01,3.129880e-04
