BLOCK,ACTUAL_M,M_AVE,ERROR
1,3.257200e-02,3.257200e-02,0.000000e+00
2,3.100400e-02,3.178800e-02,5.543717e-04
3,2.433200e-02,2.930267e-02,2.062647e-03
4,4.086400e-02,3.219300e-02,2.942564e-03
5,2.654000e-02,3.106240e-02,2.562062e-03
6,4.238800e-02,3.295000e-02,2.743655e-03
7,3.372400e-02,3.306057e-02,2.353931e-03
8,2.780400e-02,3.240350e-02,2.149441e-03
9,3.704800e-02,3.291956e-02,1.971591e-03
10,3.546800e-02,3.317440e-02,1.790826e-03
11,2.553600e-02,3.248000e-02,1.757503e-03
12,3.993200e-02,3.310100e-02,1.717256e-03
13,2.967200e-02,3.283723e-02,1.605289e-03
14,3.538000e-02,3.301886e-02,1.500865e-03
15,3.190000e-02,3.294427e-02,1.402660e-03
16,2.425600e-02,3.240125e-02,1.416208e-03
17,1.136800e-02,3.116400e-02,1.793703e-03
18,4.214800e-02,3.177422e-02,1.794853e-03
19,3.230000e-02,3.180189e-02,1.700600e-03
20,2.910400e-02,3.166700e-02,1.620912e-03
21,3.232400e-02,3.169829e-02,1.544027e-03
22,3.329600e-02,3.177091e-02,1.475551e-03
23,3.317600e-02,3.183200e-02,1.412661e-03
24,4.146800e-02,3.223350e-02,1.409702e-03
25,3.050400e-02,3.216432e-02,1.355010e-03
26,3.322000e-02,3.220492e-02,1.303503e-03
27,3.441600e-02,3.228681e-02,1.257795e-03
28,3.862800e-02,3.251329e-02,1.233093e-03
29,3.272000e-02,3.252041e-02,1.190593e-03
30,2.413200e-02,3.224080e-02,1.183286e-03
31,3.074800e-02,3.219265e-02,1.146095e-03
32,3.618800e-02,3.231750e-02,1.117059e-03
33,2.611200e-02,3.212945e-02,1.098923e-03
34,3.090000e-02,3.209329e-02,1.067196e-03
35,2.616000e-02,3.192377e-02,1.050083e-03
36,3.375200e-02,3.197456e-02,1.022141e-03
37,3.579600e-02,3.207784e-02,9.997201e-04
38,4.393600e-02,3.238989e-02,1.020954e-03
39,3.740400e-02,3.251846e-02,1.002838e-03
40,3.561600e-02,3.259590e-02,9.807525e-04
41,2.790000e-02,3.248137e-02,9.634963e-04
42,3.928800e-02,3.264343e-02,9.540882e-04
43,3.432400e-02,3.268251e-02,9.327003e-04
44,3.020400e-02,3.262618e-02,9.132020e-04
45,3.162800e-02,3.260400e-02,8.931780e-04
46,4.232400e-02,3.281530e-02,8.984082e-04
47,4.182400e-02,3.300698e-02,8.995075e-04
48,3.690000e-02,3.308808e-02,8.844166e-04
49,3.481200e-02,3.312327e-02,8.670668e-04
50,4.208800e-02,3.330256e-02,8.680651e-04
51,3.229200e-02,3.328275e-02,8.512703e-04
52,2.786400e-02,3.317854e-02,8.412537e-04
53,3.850400e-02,3.327902e-02,8.313601e-04
54,3.052800e-02,3.322807e-02,8.175240e-04
55,4.036000e-02,3.335775e-02,8.128787e-04
56,3.204400e-02,3.333429e-02,7.987015e-04
57,2.980000e-02,3.327228e-02,7.870923e-04
58,2.189200e-02,3.307607e-02,7.976034e-04
59,2.970800e-02,3.301898e-02,7.861249e-04
60,3.792000e-02,3.310067e-02,7.772550e-04
61,3.186400e-02,3.308039e-02,7.647774e-04
62,3.802400e-02,3.316013e-02,7.565875e-04
63,3.249200e-02,3.314952e-02,7.446525e-04
64,3.169600e-02,3.312681e-02,7.333636e-04
65,2.803600e-02,3.304849e-02,7.262512e-04
66,3.298800e-02,3.304758e-02,7.152479e-04
67,4.090400e-02,3.316484e-02,7.141199e-04
68,2.891200e-02,3.310229e-02,7.063515e-04
69,3.955600e-02,3.319583e-02,7.022798e-04
70,3.349200e-02,3.320006e-02,6.922599e-04
71,4.729200e-02,3.339854e-02,7.103931e-04
72,3.546800e-02,3.342728e-02,7.011077e-04
73,3.527200e-02,3.345255e-02,6.919588e-04
74,2.734400e-02,3.337000e-02,6.875142e-04
75,3.286800e-02,3.336331e-02,6.783799e-04
76,3.021200e-02,3.332184e-02,6.707199e-04
77,3.577200e-02,3.335366e-02,6.627636e-04
78,4.153200e-02,3.345851e-02,6.625085e-04
79,3.067200e-02,3.342324e-02,6.550606e-04
80,3.370800e-02,3.342680e-02,6.468820e-04
81,2.486400e-02,3.332109e-02,6.474760e-04
82,3.500400e-02,3.334161e-02,6.399052e-04
83,2.910800e-02,3.329060e-02,6.342251e-04
84,2.599600e-02,3.320376e-02,6.325922e-04
85,3.170800e-02,3.318616e-02,6.253946e-04
86,3.994000e-02,3.326470e-02,6.230339e-04
87,2.793600e-02,3.320345e-02,6.188759e-04
88,3.556000e-02,3.323023e-02,6.124224e-04
89,3.506800e-02,3.325088e-02,6.058892e-04
90,3.294400e-02,3.324747e-02,5.991667e-04
91,4.037200e-02,3.332576e-02,5.976756e-04
92,2.932800e-02,3.328230e-02,5.927567e-04
93,3.149200e-02,3.326305e-02,5.866955e-04
94,3.464800e-02,3.327779e-02,5.806390e-04
95,2.746800e-02,3.321663e-02,5.777387e-04
96,2.592800e-02,3.314071e-02,5.766877e-04
97,3.318400e-02,3.314115e-02,5.707426e-04
98,3.599600e-02,3.317029e-02,5.656617e-04
99,3.222000e-02,3.316069e-02,5.600294e-04
100,2.043200e-02,3.303340e-02,5.687104e-04
