BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,12.597,12.597,0
2,12.112,12.3545,0.171459
3,12.7176,12.4755,0.151109
4,12.243,12.4174,0.124008
5,12.592,12.4523,0.104005
6,12.9885,12.5417,0.119022
7,12.303,12.5076,0.106792
8,12.6008,12.5192,0.0940767
9,12.2604,12.4905,0.0879102
10,12.1916,12.4606,0.0840463
11,12.3653,12.4519,0.0768506
12,12.5043,12.4563,0.0705704
13,12.5284,12.4618,0.0653593
14,12.3005,12.4503,0.0616981
15,12.1853,12.4326,0.0600614
16,12.4638,12.4346,0.0563391
17,12.2374,12.423,0.0542057
18,12.2453,12.4131,0.0520856
19,12.4811,12.4167,0.0494669
20,12.1359,12.4027,0.0489449
21,12.3944,12.4023,0.0466158
22,12.3487,12.3998,0.0445603
23,12.4717,12.403,0.0427324
24,12.165,12.393,0.0420866
25,12.2837,12.3887,0.0406297
26,12.825,12.4055,0.0423919
27,12.2466,12.3996,0.0412279
28,12.221,12.3932,0.0402459
29,12.6346,12.4015,0.0397097
30,12.1629,12.3936,0.0391744
31,12.288,12.3902,0.0380585
32,12.506,12.3938,0.037041
33,12.6984,12.403,0.0370511
34,12.5121,12.4062,0.0361
35,12.4399,12.4072,0.0350814
36,12.8807,12.4203,0.0364897
37,12.5418,12.4236,0.0356509
38,12.3179,12.4208,0.0348212
39,12.4139,12.4207,0.0339288
40,12.1645,12.4143,0.0336797
41,11.8559,12.4006,0.0355049
42,12.8437,12.4112,0.0361925
43,12.5063,12.4134,0.0354184
44,12.4859,12.415,0.0346518
45,12.537,12.4178,0.0339876
46,12.6985,12.4239,0.0337923
47,12.5766,12.4271,0.0332292
48,12.1415,12.4212,0.0330654
49,12.495,12.4227,0.0324249
50,12.7072,12.4284,0.032272
51,12.8321,12.4363,0.0325958
52,12.3807,12.4352,0.0319864
53,12.5096,12.4366,0.0314137
54,12.3395,12.4348,0.0308834
55,12.3675,12.4336,0.0303461
56,12.8301,12.4407,0.030619
57,12.207,12.4366,0.0303549
58,12.3348,12.4348,0.0298823
59,12.5511,12.4368,0.0294407
60,12.4671,12.4373,0.0289544
61,12.4578,12.4376,0.0284817
62,12.1426,12.4329,0.0284171
63,12.7073,12.4372,0.028298
64,12.5561,12.4391,0.0279168
65,12.523,12.4404,0.0275171
66,12.5963,12.4427,0.0272015
67,12.306,12.4407,0.0268719
68,12.2373,12.4377,0.0266426
69,12.1989,12.4342,0.0264804
70,12.7398,12.4386,0.0264594
71,12.8577,12.4445,0.0267372
72,12.3297,12.4429,0.0264133
73,12.4559,12.4431,0.0260521
74,12.9432,12.4499,0.0265622
75,12.2145,12.4467,0.0263928
76,12.0118,12.441,0.0266587
77,12.3974,12.4404,0.0263185
78,12.9096,12.4464,0.0266597
79,12.4307,12.4462,0.026323
80,12.4899,12.4468,0.0259996
81,12.0688,12.4421,0.0260941
82,12.4364,12.4421,0.025776
83,12.2475,12.4397,0.0255717
84,12.5429,12.4409,0.0252968
85,12.3472,12.4398,0.0250232
86,12.6278,12.442,0.0248276
87,13.1275,12.4499,0.0257623
88,12.6586,12.4523,0.0255784
89,12.4633,12.4524,0.0252913
90,12.5278,12.4532,0.0250242
91,11.9892,12.4481,0.0252635
92,12.503,12.4487,0.0249959
93,12.2385,12.4465,0.0248291
94,12.6112,12.4482,0.0246267
95,12.1705,12.4453,0.0245404
96,12.1943,12.4427,0.0244236
97,12.1935,12.4401,0.0243065
98,12.2901,12.4386,0.0241066
99,12.6075,12.4403,0.0239235
100,12.4523,12.4404,0.0236845
