BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-7.166061e-01,-7.166061e-01,0.000000e+00
2,-7.168958e-01,-7.167509e-01,1.024173e-04
3,-7.214020e-01,-7.183013e-01,1.267704e-03
4,-7.174600e-01,-7.180910e-01,9.680673e-04
5,-7.149443e-01,-7.174616e-01,9.574036e-04
6,-7.158675e-01,-7.171959e-01,8.338865e-04
7,-7.204837e-01,-7.176656e-01,8.366384e-04
8,-7.202780e-01,-7.179922e-01,7.932299e-04
9,-7.147722e-01,-7.176344e-01,7.816225e-04
10,-7.179513e-01,-7.176661e-01,7.041023e-04
11,-7.176122e-01,-7.176612e-01,6.401100e-04
12,-7.187563e-01,-7.177524e-01,5.932375e-04
13,-7.145040e-01,-7.175026e-01,5.979190e-04
14,-7.147458e-01,-7.173057e-01,5.867387e-04
15,-7.150796e-01,-7.171573e-01,5.660797e-04
16,-7.137494e-01,-7.169443e-01,5.693619e-04
17,-7.205224e-01,-7.171547e-01,5.734562e-04
18,-7.195800e-01,-7.172895e-01,5.572013e-04
19,-7.132440e-01,-7.170766e-01,5.670985e-04
20,-7.188394e-01,-7.171647e-01,5.455507e-04
21,-7.172029e-01,-7.171665e-01,5.195751e-04
22,-7.157412e-01,-7.171017e-01,4.999810e-04
23,-7.167146e-01,-7.170849e-01,4.785259e-04
24,-7.147859e-01,-7.169891e-01,4.680768e-04
25,-7.189594e-01,-7.170679e-01,4.559406e-04
26,-7.159218e-01,-7.170238e-01,4.405304e-04
27,-7.146501e-01,-7.169359e-01,4.328984e-04
28,-7.164934e-01,-7.169201e-01,4.177262e-04
29,-7.182788e-01,-7.169670e-01,4.059407e-04
30,-7.206298e-01,-7.170891e-01,4.103603e-04
31,-7.174182e-01,-7.170997e-01,3.972601e-04
32,-7.141096e-01,-7.170062e-01,3.956822e-04
33,-7.183092e-01,-7.170457e-01,3.856568e-04
34,-7.168389e-01,-7.170396e-01,3.743619e-04
35,-7.151154e-01,-7.169847e-01,3.676809e-04
36,-7.133764e-01,-7.168844e-01,3.708773e-04
37,-7.144556e-01,-7.168188e-01,3.666169e-04
38,-7.229974e-01,-7.169814e-01,3.913669e-04
39,-7.153213e-01,-7.169388e-01,3.836397e-04
40,-7.178294e-01,-7.169611e-01,3.746942e-04
41,-7.201288e-01,-7.170383e-01,3.734360e-04
42,-7.153675e-01,-7.169986e-01,3.666574e-04
43,-7.159246e-01,-7.169736e-01,3.589802e-04
44,-7.161243e-01,-7.169543e-01,3.513401e-04
45,-7.172575e-01,-7.169610e-01,3.435972e-04
46,-7.167929e-01,-7.169574e-01,3.361471e-04
47,-7.222296e-01,-7.170695e-01,3.472078e-04
48,-7.184411e-01,-7.170981e-01,3.411481e-04
49,-7.150517e-01,-7.170563e-01,3.367326e-04
50,-7.172545e-01,-7.170603e-01,3.300213e-04
51,-7.152778e-01,-7.170254e-01,3.253957e-04
52,-7.163079e-01,-7.170116e-01,3.194305e-04
53,-7.165005e-01,-7.170019e-01,3.135490e-04
54,-7.160957e-01,-7.169851e-01,3.081913e-04
55,-7.117849e-01,-7.168906e-01,3.167595e-04
56,-7.162604e-01,-7.168793e-01,3.113029e-04
57,-7.131262e-01,-7.168135e-01,3.127273e-04
58,-7.163857e-01,-7.168061e-01,3.074224e-04
59,-7.190865e-01,-7.168448e-01,3.046318e-04
60,-7.156961e-01,-7.168256e-01,3.001556e-04
61,-7.226718e-01,-7.169215e-01,3.101582e-04
