BLOCK,ACTUAL_X,X_AVE,ERROR
1,3.408224e+00,3.408224e+00,0.000000e+00
2,3.341709e+00,3.374967e+00,2.351666e-02
3,3.393479e+00,3.381137e+00,1.646747e-02
4,3.459164e+00,3.400644e+00,2.092647e-02
5,3.601818e+00,3.440879e+00,3.969057e-02
6,3.524945e+00,3.454890e+00,3.546237e-02
7,3.457667e+00,3.455287e+00,3.039854e-02
8,3.535321e+00,3.465291e+00,2.819694e-02
9,3.357424e+00,3.453306e+00,2.749338e-02
10,3.459091e+00,3.453884e+00,2.475012e-02
11,3.332164e+00,3.442819e+00,2.485094e-02
12,3.359630e+00,3.435886e+00,2.372725e-02
13,3.185061e+00,3.416592e+00,2.869381e-02
14,3.295576e+00,3.407948e+00,2.791591e-02
15,3.406952e+00,3.407882e+00,2.605493e-02
16,3.397800e+00,3.407252e+00,2.443411e-02
17,3.651424e+00,3.421615e+00,2.688897e-02
18,3.397836e+00,3.420294e+00,2.542757e-02
19,3.441145e+00,3.421391e+00,2.411295e-02
20,3.423309e+00,3.421487e+00,2.290749e-02
21,3.269988e+00,3.414273e+00,2.292452e-02
22,3.481606e+00,3.417333e+00,2.208586e-02
23,3.509824e+00,3.421355e+00,2.148858e-02
24,3.393388e+00,3.420189e+00,2.062480e-02
25,3.479842e+00,3.422576e+00,1.993736e-02
26,3.502836e+00,3.425662e+00,1.940804e-02
27,3.557024e+00,3.430528e+00,1.928941e-02
28,3.528818e+00,3.434038e+00,1.891722e-02
29,3.295958e+00,3.429277e+00,1.885460e-02
30,3.498097e+00,3.431571e+00,1.836513e-02
31,3.541964e+00,3.435132e+00,1.811467e-02
32,3.434994e+00,3.435127e+00,1.754859e-02
33,3.480867e+00,3.436513e+00,1.707146e-02
34,3.575539e+00,3.440602e+00,1.705203e-02
35,3.550248e+00,3.443735e+00,1.685014e-02
36,3.278424e+00,3.439143e+00,1.699627e-02
37,3.322588e+00,3.435993e+00,1.682631e-02
38,3.482806e+00,3.437225e+00,1.642854e-02
39,3.602879e+00,3.441473e+00,1.654728e-02
40,3.540442e+00,3.443947e+00,1.631753e-02
41,3.286861e+00,3.440115e+00,1.636317e-02
42,3.683291e+00,3.445905e+00,1.696702e-02
43,3.379503e+00,3.444361e+00,1.664256e-02
44,3.482430e+00,3.445226e+00,1.628679e-02
45,3.435418e+00,3.445008e+00,1.592632e-02
46,3.459388e+00,3.445321e+00,1.558317e-02
47,3.568121e+00,3.447934e+00,1.546910e-02
48,3.348503e+00,3.445862e+00,1.528489e-02
49,3.419024e+00,3.445315e+00,1.498276e-02
50,3.639218e+00,3.449193e+00,1.517670e-02
51,3.267976e+00,3.445639e+00,1.528942e-02
52,3.410345e+00,3.444961e+00,1.501045e-02
53,3.596527e+00,3.447820e+00,1.499718e-02
54,3.503594e+00,3.448853e+00,1.475497e-02
55,3.412503e+00,3.448192e+00,1.450150e-02
56,3.612964e+00,3.451135e+00,1.453798e-02
57,3.486848e+00,3.451761e+00,1.429642e-02
58,3.448848e+00,3.451711e+00,1.405002e-02
59,3.652945e+00,3.455122e+00,1.421985e-02
60,3.378782e+00,3.453849e+00,1.403966e-02
61,3.453079e+00,3.453837e+00,1.380951e-02
62,3.545752e+00,3.455319e+00,1.366612e-02
63,3.422000e+00,3.454790e+00,1.345942e-02
64,3.446745e+00,3.454665e+00,1.324971e-02
65,3.523958e+00,3.455731e+00,1.308868e-02
66,3.218655e+00,3.452139e+00,1.337419e-02
67,3.527909e+00,3.453270e+00,1.322230e-02
68,3.223679e+00,3.449893e+00,1.345203e-02
69,3.544291e+00,3.451261e+00,1.332646e-02
70,3.370976e+00,3.450114e+00,1.318534e-02
71,3.403800e+00,3.449462e+00,1.301576e-02
72,3.283909e+00,3.447163e+00,1.303650e-02
73,3.485024e+00,3.447681e+00,1.286823e-02
74,3.443055e+00,3.447619e+00,1.269449e-02
75,3.468982e+00,3.447904e+00,1.252843e-02
76,3.400400e+00,3.447279e+00,1.237916e-02
77,3.510733e+00,3.448103e+00,1.224579e-02
78,3.248921e+00,3.445549e+00,1.235218e-02
79,3.360533e+00,3.444473e+00,1.224261e-02
80,3.394321e+00,3.443846e+00,1.210562e-02
81,3.718570e+00,3.447238e+00,1.242220e-02
82,3.413006e+00,3.446820e+00,1.227773e-02
83,3.469267e+00,3.447091e+00,1.213278e-02
84,3.556994e+00,3.448399e+00,1.205868e-02
85,3.276067e+00,3.446372e+00,1.208605e-02
86,3.499158e+00,3.446985e+00,1.196109e-02
87,3.411915e+00,3.446582e+00,1.183040e-02
88,3.523933e+00,3.447461e+00,1.172857e-02
89,3.264388e+00,3.445404e+00,1.177579e-02
90,3.444139e+00,3.445390e+00,1.164496e-02
91,3.365467e+00,3.444512e+00,1.155006e-02
92,3.489667e+00,3.445003e+00,1.143494e-02
93,3.625388e+00,3.446942e+00,1.147531e-02
94,3.331315e+00,3.445712e+00,1.141897e-02
95,3.558691e+00,3.446902e+00,1.136053e-02
96,3.421055e+00,3.446632e+00,1.124538e-02
97,3.491073e+00,3.447090e+00,1.113878e-02
98,3.482521e+00,3.447452e+00,1.103098e-02
99,3.508012e+00,3.448064e+00,1.093651e-02
100,3.626945e+00,3.449853e+00,1.097246e-02
