BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.858326e+00,1.858326e+00,0.000000e+00
2,1.855498e+00,1.856912e+00,9.998161e-04
3,1.889805e+00,1.867876e+00,8.977126e-03
4,1.948726e+00,1.888088e+00,1.875466e-02
5,1.829912e+00,1.876453e+00,1.825971e-02
6,1.783767e+00,1.861005e+00,2.074600e-02
7,1.874005e+00,1.862862e+00,1.786520e-02
8,1.867242e+00,1.863410e+00,1.564044e-02
9,1.812800e+00,1.857787e+00,1.487921e-02
10,1.804581e+00,1.852466e+00,1.431096e-02
11,1.778888e+00,1.845777e+00,1.448906e-02
12,1.928879e+00,1.852702e+00,1.484464e-02
13,1.907419e+00,1.856911e+00,1.428698e-02
14,1.797888e+00,1.852695e+00,1.387458e-02
15,1.849130e+00,1.852458e+00,1.295164e-02
16,1.790530e+00,1.848587e+00,1.270733e-02
17,1.830042e+00,1.847496e+00,1.200658e-02
18,1.896986e+00,1.850246e+00,1.165010e-02
19,1.830098e+00,1.849185e+00,1.108509e-02
20,1.839981e+00,1.848725e+00,1.054038e-02
21,1.940502e+00,1.853095e+00,1.090693e-02
22,1.846126e+00,1.852779e+00,1.041576e-02
23,1.852567e+00,1.852769e+00,9.962902e-03
24,1.834135e+00,1.851993e+00,9.577989e-03
25,1.860037e+00,1.852315e+00,9.200273e-03
26,1.870921e+00,1.853030e+00,8.874204e-03
27,1.805335e+00,1.851264e+00,8.719577e-03
28,1.836298e+00,1.850729e+00,8.424530e-03
29,1.761195e+00,1.847642e+00,8.681340e-03
30,1.822033e+00,1.846788e+00,8.433828e-03
31,1.895153e+00,1.848349e+00,8.304822e-03
32,1.821279e+00,1.847503e+00,8.088264e-03
33,1.887093e+00,1.848702e+00,7.931641e-03
34,1.899028e+00,1.850182e+00,7.835251e-03
35,1.883633e+00,1.851138e+00,7.669452e-03
36,1.883260e+00,1.852030e+00,7.508138e-03
37,1.829037e+00,1.851409e+00,7.330888e-03
38,1.869619e+00,1.851888e+00,7.153615e-03
39,1.834340e+00,1.851438e+00,6.984326e-03
40,1.838786e+00,1.851122e+00,6.816877e-03
41,1.888902e+00,1.852043e+00,6.712602e-03
42,1.805647e+00,1.850939e+00,6.643056e-03
43,1.889321e+00,1.851831e+00,6.548260e-03
44,1.792377e+00,1.850480e+00,6.537365e-03
45,1.867140e+00,1.850850e+00,6.402564e-03
46,1.802042e+00,1.849789e+00,6.350690e-03
47,1.856795e+00,1.849938e+00,6.217318e-03
48,1.934842e+00,1.851707e+00,6.334410e-03
49,1.855293e+00,1.851780e+00,6.205559e-03
50,1.828265e+00,1.851310e+00,6.099243e-03
51,1.863549e+00,1.851550e+00,5.984369e-03
52,1.850953e+00,1.851539e+00,5.869296e-03
53,1.840130e+00,1.851323e+00,5.762500e-03
54,1.852181e+00,1.851339e+00,5.655809e-03
55,1.880665e+00,1.851872e+00,5.578053e-03
56,1.886223e+00,1.852486e+00,5.512070e-03
57,1.819516e+00,1.851907e+00,5.445630e-03
58,1.829409e+00,1.851519e+00,5.365538e-03
59,1.856674e+00,1.851607e+00,5.275308e-03
60,1.905423e+00,1.852504e+00,5.263085e-03
61,1.812279e+00,1.851844e+00,5.217952e-03
62,1.915623e+00,1.852873e+00,5.234209e-03
63,1.828847e+00,1.852492e+00,5.165002e-03
64,1.815530e+00,1.851914e+00,5.116485e-03
65,1.893753e+00,1.852558e+00,5.078097e-03
66,1.995470e+00,1.854723e+00,5.443270e-03
67,1.856423e+00,1.854749e+00,5.362086e-03
68,1.796926e+00,1.853898e+00,5.350232e-03
69,1.896195e+00,1.854511e+00,5.307694e-03
70,1.863972e+00,1.854646e+00,5.233590e-03
71,1.820767e+00,1.854169e+00,5.181584e-03
72,1.831935e+00,1.853860e+00,5.118812e-03
73,1.881037e+00,1.854233e+00,5.062211e-03
74,1.865563e+00,1.854386e+00,4.996118e-03
75,1.820047e+00,1.853928e+00,4.950438e-03
76,1.817963e+00,1.853455e+00,4.907867e-03
77,1.829800e+00,1.853148e+00,4.853733e-03
78,1.860158e+00,1.853237e+00,4.792338e-03
79,1.820512e+00,1.852823e+00,4.749546e-03
80,1.870191e+00,1.853040e+00,4.695135e-03
81,1.827093e+00,1.852720e+00,4.648086e-03
82,1.806344e+00,1.852154e+00,4.625681e-03
83,1.840698e+00,1.852016e+00,4.572009e-03
84,1.781070e+00,1.851172e+00,4.594931e-03
85,1.827935e+00,1.850898e+00,4.548998e-03
86,1.897428e+00,1.851439e+00,4.528163e-03
87,1.830907e+00,1.851203e+00,4.482261e-03
88,1.873591e+00,1.851458e+00,4.438540e-03
89,1.865349e+00,1.851614e+00,4.391412e-03
90,1.816837e+00,1.851227e+00,4.359586e-03
91,1.837270e+00,1.851074e+00,4.314376e-03
92,1.856963e+00,1.851138e+00,4.267955e-03
93,1.808121e+00,1.850676e+00,4.247054e-03
94,1.827433e+00,1.850428e+00,4.209064e-03
95,1.786902e+00,1.849760e+00,4.217542e-03
96,1.895549e+00,1.850237e+00,4.200493e-03
97,1.902860e+00,1.850779e+00,4.192077e-03
98,1.868377e+00,1.850959e+00,4.153145e-03
99,1.840400e+00,1.850852e+00,4.112563e-03
100,1.880656e+00,1.851150e+00,4.082223e-03
