BLOCK,ACTUAL_X,X_AVE,ERROR
1,2.484077e+02,2.484077e+02,0.000000e+00
2,2.500000e+02,2.492039e+02,5.629560e-01
3,2.500000e+02,2.494692e+02,4.333637e-01
4,2.500000e+02,2.496019e+02,3.447387e-01
5,2.500000e+02,2.496815e+02,2.848357e-01
6,2.500000e+02,2.497346e+02,2.422577e-01
7,2.500000e+02,2.497725e+02,2.105950e-01
8,2.500000e+02,2.498010e+02,1.861802e-01
9,2.500000e+02,2.498231e+02,1.668018e-01
10,2.500000e+02,2.498408e+02,1.510569e-01
11,2.500000e+02,2.498552e+02,1.380163e-01
12,2.500000e+02,2.498673e+02,1.270410e-01
13,2.500000e+02,2.498775e+02,1.176779e-01
14,2.500000e+02,2.498863e+02,1.095971e-01
15,2.500000e+02,2.498938e+02,1.025526e-01
16,2.500000e+02,2.499005e+02,9.635741e-02
17,2.500000e+02,2.499063e+02,9.086697e-02
18,2.500000e+02,2.499115e+02,8.596767e-02
19,2.500000e+02,2.499162e+02,8.156903e-02
20,2.500000e+02,2.499204e+02,7.759813e-02
21,2.500000e+02,2.499242e+02,7.399553e-02
22,2.500000e+02,2.499276e+02,7.071232e-02
23,2.500000e+02,2.499308e+02,6.770785e-02
24,2.500000e+02,2.499337e+02,6.494811e-02
25,2.500000e+02,2.499363e+02,6.240438e-02
26,2.500000e+02,2.499388e+02,6.005227e-02
27,2.500000e+02,2.499410e+02,5.787093e-02
28,2.500000e+02,2.499431e+02,5.584243e-02
29,2.500000e+02,2.499451e+02,5.395124e-02
30,2.500000e+02,2.499469e+02,5.218390e-02
31,2.500000e+02,2.499486e+02,5.052863e-02
32,2.500000e+02,2.499502e+02,4.897510e-02
33,2.500000e+02,2.499517e+02,4.751421e-02
34,2.500000e+02,2.499532e+02,4.613792e-02
35,2.500000e+02,2.499545e+02,4.483909e-02
36,2.500000e+02,2.499558e+02,4.361137e-02
37,2.500000e+02,2.499570e+02,4.244906e-02
38,2.500000e+02,2.499581e+02,4.134709e-02
39,2.500000e+02,2.499592e+02,4.030086e-02
40,2.500000e+02,2.499602e+02,3.930626e-02
41,2.500000e+02,2.499612e+02,3.835956e-02
42,2.500000e+02,2.499621e+02,3.745738e-02
43,2.500000e+02,2.499630e+02,3.659666e-02
44,2.500000e+02,2.499638e+02,3.577459e-02
45,2.500000e+02,2.499646e+02,3.498864e-02
46,2.500000e+02,2.499654e+02,3.423647e-02
47,2.500000e+02,2.499661e+02,3.351595e-02
48,2.500000e+02,2.499668e+02,3.282513e-02
49,2.500000e+02,2.499675e+02,3.216221e-02
50,2.500000e+02,2.499682e+02,3.152554e-02
51,2.500000e+02,2.499688e+02,3.091357e-02
52,2.500000e+02,2.499694e+02,3.032491e-02
53,2.500000e+02,2.499700e+02,2.975824e-02
54,2.500000e+02,2.499705e+02,2.921237e-02
55,2.500000e+02,2.499710e+02,2.868615e-02
56,2.500000e+02,2.499716e+02,2.817856e-02
57,2.500000e+02,2.499721e+02,2.768861e-02
58,2.500000e+02,2.499725e+02,2.721541e-02
59,2.500000e+02,2.499730e+02,2.675811e-02
60,2.500000e+02,2.499735e+02,2.631592e-02
61,2.500000e+02,2.499739e+02,2.588811e-02
62,2.500000e+02,2.499743e+02,2.547398e-02
63,2.500000e+02,2.499747e+02,2.507289e-02
64,2.500000e+02,2.499751e+02,2.468424e-02
65,2.500000e+02,2.499755e+02,2.430745e-02
66,2.500000e+02,2.499759e+02,2.394199e-02
67,2.500000e+02,2.499762e+02,2.358735e-02
68,2.500000e+02,2.499766e+02,2.324307e-02
69,2.500000e+02,2.499769e+02,2.290869e-02
70,2.500000e+02,2.499773e+02,2.258380e-02
71,2.500000e+02,2.499776e+02,2.226799e-02
72,2.500000e+02,2.499779e+02,2.196089e-02
73,2.500000e+02,2.499782e+02,2.166214e-02
74,2.500000e+02,2.499785e+02,2.137142e-02
75,2.500000e+02,2.499788e+02,2.108839e-02
76,2.500000e+02,2.499790e+02,2.081276e-02
77,2.500000e+02,2.499793e+02,2.054424e-02
78,2.500000e+02,2.499796e+02,2.028257e-02
79,2.500000e+02,2.499798e+02,2.002747e-02
80,2.500000e+02,2.499801e+02,1.977871e-02
81,2.500000e+02,2.499803e+02,1.953606e-02
82,2.500000e+02,2.499806e+02,1.929928e-02
83,2.500000e+02,2.499808e+02,1.906818e-02
84,2.500000e+02,2.499810e+02,1.884254e-02
85,2.500000e+02,2.499813e+02,1.862219e-02
86,2.500000e+02,2.499815e+02,1.840692e-02
87,2.500000e+02,2.499817e+02,1.819658e-02
88,2.500000e+02,2.499819e+02,1.799099e-02
89,2.500000e+02,2.499821e+02,1.778999e-02
90,2.500000e+02,2.499823e+02,1.759344e-02
91,2.500000e+02,2.499825e+02,1.740118e-02
92,2.500000e+02,2.499827e+02,1.721307e-02
93,2.500000e+02,2.499829e+02,1.702899e-02
94,2.500000e+02,2.499831e+02,1.684881e-02
95,2.500000e+02,2.499832e+02,1.667239e-02
96,2.500000e+02,2.499834e+02,1.649964e-02
97,2.500000e+02,2.499836e+02,1.633042e-02
98,2.500000e+02,2.499838e+02,1.616465e-02
99,2.500000e+02,2.499839e+02,1.600220e-02
100,2.500000e+02,2.499841e+02,1.584299e-02
