BLOCK,ACTUAL_M,M_AVE,ERROR
1,7.652000e-02,7.652000e-02,0.000000e+00
2,1.098840e-01,9.320200e-02,1.179596e-02
3,9.346400e-02,9.328933e-02,7.864294e-03
4,8.585200e-02,9.143000e-02,6.114069e-03
5,8.178400e-02,8.950080e-02,5.186697e-03
6,1.183160e-01,9.430333e-02,6.156468e-03
7,1.113680e-01,9.674114e-02,5.739370e-03
8,1.063360e-01,9.794050e-02,5.145738e-03
9,1.212960e-01,1.005356e-01,5.187238e-03
10,1.149440e-01,1.019764e-01,4.864509e-03
11,6.355200e-02,9.848327e-02,5.536176e-03
12,1.265520e-01,1.008223e-01,5.546994e-03
13,8.534800e-02,9.963200e-02,5.246465e-03
14,8.000000e-02,9.822971e-02,5.055649e-03
15,9.962800e-02,9.832293e-02,4.719465e-03
16,1.079720e-01,9.892600e-02,4.462863e-03
17,1.122120e-01,9.970753e-02,4.268223e-03
18,1.193680e-01,1.007998e-01,4.168512e-03
19,9.672800e-02,1.005855e-01,3.954621e-03
20,1.072480e-01,1.009186e-01,3.770895e-03
21,8.705600e-02,1.002585e-01,3.648651e-03
22,7.709600e-02,9.920564e-02,3.631529e-03
23,9.749200e-02,9.913113e-02,3.474401e-03
24,9.332400e-02,9.888917e-02,3.338049e-03
25,1.102000e-01,9.934160e-02,3.235043e-03
26,1.171240e-01,1.000255e-01,3.182094e-03
27,1.252400e-01,1.009594e-01,3.198339e-03
28,9.836000e-02,1.008666e-01,3.085460e-03
29,7.026400e-02,9.981131e-02,3.154362e-03
30,1.072200e-01,1.000583e-01,3.058869e-03
31,9.451600e-02,9.987948e-02,2.965416e-03
32,9.641600e-02,9.977125e-02,2.874721e-03
33,8.338800e-02,9.927479e-02,2.830153e-03
34,1.009320e-01,9.932353e-02,2.747333e-03
35,1.066080e-01,9.953166e-02,2.676709e-03
36,5.117600e-02,9.818844e-02,2.919993e-03
37,8.542800e-02,9.784357e-02,2.861369e-03
38,9.306000e-02,9.771768e-02,2.788837e-03
39,8.517200e-02,9.739600e-02,2.735818e-03
40,7.414800e-02,9.681480e-02,2.728460e-03
41,7.398400e-02,9.625795e-02,2.718142e-03
42,9.454400e-02,9.621714e-02,2.653730e-03
43,1.106120e-01,9.655191e-02,2.613045e-03
44,1.224000e-01,9.713936e-02,2.618861e-03
45,1.173680e-01,9.758889e-02,2.598958e-03
46,1.053080e-01,9.775670e-02,2.547870e-03
47,1.016080e-01,9.783864e-02,2.494978e-03
48,8.977600e-02,9.767067e-02,2.448647e-03
49,1.012120e-01,9.774294e-02,2.399741e-03
50,1.061080e-01,9.791024e-02,2.357570e-03
51,1.094440e-01,9.813639e-02,2.322165e-03
52,1.010320e-01,9.819208e-02,2.278176e-03
53,1.109560e-01,9.843291e-02,2.247884e-03
54,8.442400e-02,9.817348e-02,2.221176e-03
55,6.765200e-02,9.761855e-02,2.249045e-03
56,8.432400e-02,9.738114e-02,2.221378e-03
57,7.126000e-02,9.692288e-02,2.229175e-03
58,1.030880e-01,9.702917e-02,2.193274e-03
59,1.217160e-01,9.744759e-02,2.195649e-03
60,9.877200e-02,9.746967e-02,2.159166e-03
61,1.102640e-01,9.767941e-02,2.133933e-03
62,1.098280e-01,9.787535e-02,2.108491e-03
63,9.508000e-02,9.783098e-02,2.075490e-03
64,1.145360e-01,9.809200e-02,2.059408e-03
65,9.918000e-02,9.810874e-02,2.027793e-03
66,1.055480e-01,9.822145e-02,2.000199e-03
67,8.114000e-02,9.796651e-02,1.986527e-03
68,9.080800e-02,9.786124e-02,1.960100e-03
69,1.153800e-01,9.811513e-02,1.948067e-03
70,8.690400e-02,9.795497e-02,1.926810e-03
71,1.033400e-01,9.803082e-02,1.901164e-03
72,9.917200e-02,9.804667e-02,1.874825e-03
73,9.948400e-02,9.806636e-02,1.849246e-03
74,8.004400e-02,9.782281e-02,1.840224e-03
75,8.999600e-02,9.771845e-02,1.818644e-03
76,1.194400e-01,9.800426e-02,1.817034e-03
77,8.395200e-02,9.782177e-02,1.802578e-03
78,7.315200e-02,9.750549e-02,1.807002e-03
79,1.088400e-01,9.764896e-02,1.789815e-03
80,6.464800e-02,9.723645e-02,1.814357e-03
81,8.538800e-02,9.709017e-02,1.797845e-03
82,1.287960e-01,9.747683e-02,1.817023e-03
83,1.217400e-01,9.776916e-02,1.818494e-03
84,9.553600e-02,9.774257e-02,1.797039e-03
85,1.166760e-01,9.796532e-02,1.789649e-03
86,9.724400e-02,9.795693e-02,1.768859e-03
87,1.055880e-01,9.804464e-02,1.750701e-03
88,9.866800e-02,9.805173e-02,1.730821e-03
89,8.733600e-02,9.793133e-02,1.715556e-03
90,9.966000e-02,9.795053e-02,1.696602e-03
91,7.826400e-02,9.773420e-02,1.691694e-03
92,1.123880e-01,9.789348e-02,1.680788e-03
93,7.619600e-02,9.766017e-02,1.678829e-03
94,1.098880e-01,9.779026e-02,1.666002e-03
95,9.965200e-02,9.780985e-02,1.648580e-03
96,9.602000e-02,9.779121e-02,1.631513e-03
97,7.836000e-02,9.759089e-02,1.626945e-03
98,9.460800e-02,9.756045e-02,1.610628e-03
99,7.203600e-02,9.730263e-02,1.614863e-03
100,1.055800e-01,9.738540e-02,1.600834e-03
