BLOCK,ACTUAL_X,X_AVE,ERROR
1,9.151967e-01,9.151967e-01,0.000000e+00
2,9.440623e-01,9.296295e-01,1.020552e-02
3,9.376000e-01,9.322863e-01,7.141142e-03
4,9.347311e-01,9.328975e-01,5.381949e-03
5,9.655934e-01,9.394367e-01,7.262682e-03
6,9.424066e-01,9.399317e-01,6.069078e-03
7,9.466918e-01,9.408974e-01,5.278343e-03
8,9.433672e-01,9.412061e-01,4.627569e-03
9,9.109803e-01,9.378477e-01,5.190935e-03
10,9.408885e-01,9.381518e-01,4.680740e-03
11,9.542656e-01,9.396167e-01,4.478582e-03
12,9.241344e-01,9.383265e-01,4.287179e-03
13,9.356164e-01,9.381180e-01,3.962462e-03
14,9.019016e-01,9.355311e-01,4.444342e-03
15,9.195574e-01,9.344662e-01,4.273732e-03
16,9.298852e-01,9.341799e-01,4.016203e-03
17,9.525410e-01,9.352600e-01,3.922496e-03
18,8.926951e-01,9.328953e-01,4.359488e-03
19,9.275934e-01,9.326162e-01,4.138962e-03
20,9.191311e-01,9.319420e-01,3.986555e-03
21,9.350984e-01,9.320923e-01,3.799552e-03
22,9.525738e-01,9.330232e-01,3.739161e-03
23,9.284852e-01,9.328259e-01,3.581791e-03
24,9.055770e-01,9.316906e-01,3.608012e-03
25,9.325475e-01,9.317249e-01,3.463854e-03
26,9.498262e-01,9.324211e-01,3.399875e-03
27,9.477148e-01,9.329875e-01,3.320804e-03
28,9.499475e-01,9.335932e-01,3.256977e-03
29,9.445213e-01,9.339700e-01,3.166392e-03
30,9.537803e-01,9.346304e-01,3.128944e-03
31,9.251475e-01,9.343245e-01,3.042927e-03
32,9.123180e-01,9.336368e-01,3.024547e-03
33,9.400918e-01,9.338324e-01,2.939213e-03
34,9.356656e-01,9.338863e-01,2.853260e-03
35,9.092951e-01,9.331837e-01,2.856936e-03
36,9.450689e-01,9.335138e-01,2.796587e-03
37,9.448131e-01,9.338192e-01,2.737627e-03
38,9.364361e-01,9.338881e-01,2.666450e-03
39,9.291967e-01,9.337678e-01,2.600792e-03
40,9.543705e-01,9.342829e-01,2.586271e-03
41,9.335443e-01,9.342649e-01,2.523254e-03
42,9.347902e-01,9.342774e-01,2.463208e-03
43,9.419344e-01,9.344554e-01,2.412352e-03
44,9.306557e-01,9.343691e-01,2.359071e-03
45,9.507213e-01,9.347325e-01,2.334467e-03
46,9.561639e-01,9.351984e-01,2.329745e-03
47,9.671902e-01,9.358790e-01,2.377533e-03
48,9.580033e-01,9.363400e-01,2.372259e-03
49,9.582590e-01,9.367873e-01,2.365645e-03
50,9.323279e-01,9.366981e-01,2.320013e-03
51,9.386623e-01,9.367366e-01,2.274842e-03
52,9.470656e-01,9.369352e-01,2.239750e-03
53,9.359443e-01,9.369165e-01,2.197569e-03
54,9.340918e-01,9.368642e-01,2.157496e-03
55,9.003639e-01,9.362006e-01,2.217989e-03
56,9.426492e-01,9.363157e-01,2.181369e-03
57,9.289115e-01,9.361858e-01,2.146964e-03
58,9.298885e-01,9.360773e-01,2.112691e-03
59,9.126951e-01,9.356810e-01,2.113726e-03
60,9.298230e-01,9.355833e-01,2.080751e-03
61,9.492918e-01,9.358081e-01,2.058740e-03
62,9.536000e-01,9.360950e-01,2.045437e-03
63,9.284721e-01,9.359740e-01,2.016546e-03
64,9.056230e-01,9.354998e-01,2.040039e-03
65,9.540852e-01,9.357857e-01,2.028592e-03
66,9.106754e-01,9.354053e-01,2.033220e-03
67,9.314623e-01,9.353464e-01,2.003725e-03
68,8.962230e-01,9.347711e-01,2.055201e-03
69,9.382295e-01,9.348212e-01,2.026027e-03
70,8.931607e-01,9.342260e-01,2.082663e-03
71,9.160951e-01,9.339707e-01,2.068927e-03
72,9.219672e-01,9.338040e-01,2.046897e-03
73,9.546721e-01,9.340898e-01,2.038722e-03
74,9.219770e-01,9.339261e-01,2.017732e-03
75,9.282295e-01,9.338502e-01,1.992258e-03
76,9.135344e-01,9.335829e-01,1.983896e-03
77,9.515344e-01,9.338160e-01,1.971782e-03
78,9.292197e-01,9.337571e-01,1.947383e-03
79,9.475475e-01,9.339316e-01,1.930541e-03
80,9.230098e-01,9.337951e-01,1.911230e-03
81,9.031803e-01,9.334172e-01,1.924644e-03
82,9.423443e-01,9.335260e-01,1.904250e-03
83,9.593934e-01,9.338377e-01,1.906640e-03
84,9.308918e-01,9.338026e-01,1.884264e-03
85,9.458000e-01,9.339438e-01,1.867375e-03
86,9.124393e-01,9.336937e-01,1.862328e-03
87,9.245672e-01,9.335888e-01,1.843874e-03
88,9.085967e-01,9.333048e-01,1.844663e-03
89,9.227607e-01,9.331863e-01,1.827737e-03
90,9.359770e-01,9.332173e-01,1.807691e-03
91,9.345770e-01,9.332323e-01,1.787888e-03
92,8.968984e-01,9.328373e-01,1.811549e-03
93,9.524426e-01,9.330482e-01,1.804294e-03
94,9.349082e-01,9.330679e-01,1.785208e-03
95,9.337246e-01,9.330749e-01,1.766430e-03
96,9.271443e-01,9.330131e-01,1.749110e-03
97,9.647180e-01,9.333399e-01,1.761352e-03
98,9.273115e-01,9.332784e-01,1.744453e-03
99,9.224066e-01,9.331686e-01,1.730286e-03
100,9.233180e-01,9.330701e-01,1.715784e-03
