BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.277440e-01,-3.277440e-01,0.000000e+00
2,-3.301120e-01,-3.289280e-01,8.372144e-04
3,-3.285840e-01,-3.288133e-01,5.659410e-04
4,-3.317680e-01,-3.295520e-01,7.677135e-04
5,-3.294960e-01,-3.295408e-01,6.142525e-04
6,-3.284960e-01,-3.293667e-01,5.359914e-04
7,-3.302400e-01,-3.294914e-01,4.737191e-04
8,-3.297040e-01,-3.295180e-01,4.152487e-04
9,-3.322160e-01,-3.298178e-01,4.648911e-04
10,-3.288000e-01,-3.297160e-01,4.293985e-04
11,-3.285120e-01,-3.296065e-01,4.040716e-04
12,-3.273440e-01,-3.294180e-01,4.120465e-04
13,-3.328640e-01,-3.296831e-01,4.577415e-04
14,-3.295360e-01,-3.296726e-01,4.251663e-04
15,-3.296880e-01,-3.296736e-01,3.968231e-04
16,-3.276080e-01,-3.295445e-01,3.924605e-04
17,-3.287920e-01,-3.295002e-01,3.718625e-04
18,-3.293280e-01,-3.294907e-01,3.513265e-04
19,-3.270960e-01,-3.293646e-01,3.547229e-04
20,-3.273840e-01,-3.292656e-01,3.505381e-04
21,-3.275280e-01,-3.291829e-01,3.434726e-04
22,-3.291360e-01,-3.291807e-01,3.278668e-04
23,-3.325760e-01,-3.293283e-01,3.452487e-04
24,-3.279360e-01,-3.292703e-01,3.357022e-04
25,-3.283840e-01,-3.292349e-01,3.241408e-04
26,-3.332560e-01,-3.293895e-01,3.466120e-04
27,-3.331360e-01,-3.295283e-01,3.604803e-04
28,-3.282880e-01,-3.294840e-01,3.503171e-04
29,-3.280800e-01,-3.294356e-01,3.415662e-04
30,-3.271760e-01,-3.293603e-01,3.383832e-04
31,-3.294320e-01,-3.293626e-01,3.274755e-04
32,-3.278480e-01,-3.293153e-01,3.206441e-04
33,-3.308800e-01,-3.293627e-01,3.144140e-04
34,-3.304320e-01,-3.293941e-01,3.067355e-04
35,-3.294080e-01,-3.293945e-01,2.979719e-04
36,-3.294000e-01,-3.293947e-01,2.896949e-04
37,-3.291920e-01,-3.293892e-01,2.819171e-04
38,-3.316320e-01,-3.294482e-01,2.806085e-04
39,-3.317440e-01,-3.295071e-01,2.795198e-04
40,-3.314480e-01,-3.295556e-01,2.767114e-04
41,-3.261200e-01,-3.294718e-01,2.823651e-04
42,-3.305840e-01,-3.294983e-01,2.768810e-04
43,-3.293760e-01,-3.294954e-01,2.704565e-04
44,-3.302960e-01,-3.295136e-01,2.649211e-04
45,-3.289520e-01,-3.295012e-01,2.593278e-04
46,-3.327360e-01,-3.295715e-01,2.630523e-04
47,-3.298480e-01,-3.295774e-01,2.575212e-04
48,-3.309680e-01,-3.296063e-01,2.537806e-04
49,-3.278320e-01,-3.295701e-01,2.511715e-04
50,-3.287120e-01,-3.295530e-01,2.467338e-04
51,-3.269840e-01,-3.295026e-01,2.469841e-04
52,-3.308080e-01,-3.295277e-01,2.435069e-04
53,-3.306240e-01,-3.295484e-01,2.397894e-04
54,-3.292240e-01,-3.295424e-01,2.354241e-04
55,-3.288320e-01,-3.295295e-01,2.314977e-04
56,-3.291600e-01,-3.295229e-01,2.274578e-04
57,-3.283120e-01,-3.295016e-01,2.244571e-04
58,-3.296640e-01,-3.295044e-01,2.206046e-04
59,-3.297600e-01,-3.295087e-01,2.169081e-04
60,-3.251440e-01,-3.294360e-01,2.251613e-04
61,-3.295520e-01,-3.294379e-01,2.214782e-04
62,-3.296480e-01,-3.294413e-01,2.179319e-04
63,-3.307520e-01,-3.294621e-01,2.154634e-04
64,-3.282880e-01,-3.294438e-01,2.128764e-04
65,-3.280160e-01,-3.294218e-01,2.107315e-04
66,-3.303120e-01,-3.294353e-01,2.079698e-04
67,-3.282000e-01,-3.294168e-01,2.056814e-04
68,-3.299520e-01,-3.294247e-01,2.028072e-04
69,-3.293120e-01,-3.294231e-01,1.998745e-04
70,-3.291760e-01,-3.294195e-01,1.970504e-04
71,-3.297920e-01,-3.294248e-01,1.943448e-04
72,-3.293760e-01,-3.294241e-01,1.916468e-04
73,-3.310240e-01,-3.294460e-01,1.902705e-04
74,-3.277120e-01,-3.294226e-01,1.891367e-04
75,-3.307840e-01,-3.294407e-01,1.874839e-04
76,-3.275920e-01,-3.294164e-01,1.865884e-04
77,-3.277440e-01,-3.293947e-01,1.854250e-04
78,-3.289600e-01,-3.293891e-01,1.831315e-04
79,-3.294720e-01,-3.293902e-01,1.808164e-04
80,-3.297360e-01,-3.293945e-01,1.786079e-04
81,-3.313360e-01,-3.294185e-01,1.780039e-04
82,-3.309280e-01,-3.294369e-01,1.767825e-04
83,-3.304640e-01,-3.294493e-01,1.750852e-04
84,-3.297200e-01,-3.294525e-01,1.730305e-04
85,-3.294480e-01,-3.294524e-01,1.709948e-04
86,-3.274720e-01,-3.294294e-01,1.705501e-04
87,-3.311440e-01,-3.294491e-01,1.697246e-04
88,-3.291920e-01,-3.294462e-01,1.678211e-04
89,-3.281920e-01,-3.294321e-01,1.665260e-04
90,-3.325440e-01,-3.294667e-01,1.682271e-04
91,-3.297280e-01,-3.294695e-01,1.664030e-04
92,-3.292240e-01,-3.294669e-01,1.646157e-04
93,-3.315920e-01,-3.294897e-01,1.644240e-04
94,-3.288880e-01,-3.294833e-01,1.627993e-04
95,-3.278960e-01,-3.294666e-01,1.619408e-04
96,-3.275040e-01,-3.294462e-01,1.615392e-04
97,-3.288880e-01,-3.294404e-01,1.599763e-04
98,-3.289120e-01,-3.294350e-01,1.584348e-04
99,-3.284320e-01,-3.294249e-01,1.571580e-04
100,-3.298400e-01,-3.294290e-01,1.556413e-04
