BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-5.547578e-01,-5.547578e-01,0.000000e+00
2,-5.527569e-01,-5.537574e-01,7.074462e-04
3,-5.572511e-01,-5.549219e-01,1.061419e-03
4,-5.563814e-01,-5.552868e-01,8.564857e-04
5,-5.571589e-01,-5.556612e-01,7.626472e-04
6,-5.577495e-01,-5.560093e-01,7.105337e-04
7,-5.552139e-01,-5.558957e-01,6.180469e-04
8,-5.564437e-01,-5.559642e-01,5.445742e-04
9,-5.568357e-01,-5.560610e-01,4.926003e-04
10,-5.560260e-01,-5.560575e-01,4.433527e-04
11,-5.560734e-01,-5.560589e-01,4.030503e-04
12,-5.549309e-01,-5.559649e-01,3.802673e-04
13,-5.605890e-01,-5.563206e-01,4.898964e-04
14,-5.574534e-01,-5.564015e-01,4.615368e-04
15,-5.536589e-01,-5.562187e-01,4.655791e-04
16,-5.559566e-01,-5.562023e-01,4.367684e-04
17,-5.598791e-01,-5.564186e-01,4.615302e-04
18,-5.531731e-01,-5.562383e-01,4.697907e-04
19,-5.542718e-01,-5.561348e-01,4.563239e-04
20,-5.526697e-01,-5.559615e-01,4.652371e-04
21,-5.571234e-01,-5.560169e-01,4.463609e-04
22,-5.586120e-01,-5.561348e-01,4.413835e-04
23,-5.600574e-01,-5.563054e-01,4.539469e-04
24,-5.565306e-01,-5.563148e-01,4.351294e-04
25,-5.591898e-01,-5.564298e-01,4.326542e-04
26,-5.572906e-01,-5.564629e-01,4.172787e-04
27,-5.552098e-01,-5.564165e-01,4.043967e-04
28,-5.589021e-01,-5.565052e-01,3.995787e-04
29,-5.544923e-01,-5.564358e-01,3.917824e-04
30,-5.541692e-01,-5.563603e-01,3.859394e-04
31,-5.528014e-01,-5.562455e-01,3.901913e-04
32,-5.533995e-01,-5.561565e-01,3.880009e-04
33,-5.574613e-01,-5.561961e-01,3.782524e-04
34,-5.563050e-01,-5.561993e-01,3.671409e-04
35,-5.543411e-01,-5.561462e-01,3.604692e-04
36,-5.575659e-01,-5.561856e-01,3.526069e-04
37,-5.574366e-01,-5.562194e-01,3.446941e-04
38,-5.601898e-01,-5.563239e-01,3.511015e-04
39,-5.587826e-01,-5.563869e-01,3.477130e-04
40,-5.536693e-01,-5.563190e-01,3.455942e-04
41,-5.560160e-01,-5.563116e-01,3.372441e-04
42,-5.555052e-01,-5.562924e-01,3.297606e-04
43,-5.548158e-01,-5.562581e-01,3.238747e-04
44,-5.572859e-01,-5.562814e-01,3.173553e-04
45,-5.540576e-01,-5.562320e-01,3.141271e-04
46,-5.572374e-01,-5.562539e-01,3.080576e-04
47,-5.559970e-01,-5.562484e-01,3.015517e-04
48,-5.582377e-01,-5.562898e-01,2.981036e-04
49,-5.559921e-01,-5.562838e-01,2.920818e-04
50,-5.560847e-01,-5.562798e-01,2.862673e-04
51,-5.565374e-01,-5.562848e-01,2.806988e-04
52,-5.578245e-01,-5.563145e-01,2.768579e-04
53,-5.546875e-01,-5.562838e-01,2.733306e-04
54,-5.575966e-01,-5.563081e-01,2.693481e-04
55,-5.557458e-01,-5.562978e-01,2.646448e-04
56,-5.536811e-01,-5.562511e-01,2.640120e-04
57,-5.562873e-01,-5.562518e-01,2.593809e-04
58,-5.545450e-01,-5.562223e-01,2.565727e-04
59,-5.561470e-01,-5.562210e-01,2.522272e-04
60,-5.533070e-01,-5.561725e-01,2.526560e-04
61,-5.558264e-01,-5.561668e-01,2.485778e-04
62,-5.595717e-01,-5.562217e-01,2.505614e-04
63,-5.563717e-01,-5.562241e-01,2.465955e-04
64,-5.549356e-01,-5.562040e-01,2.435629e-04
65,-5.565990e-01,-5.562100e-01,2.398916e-04
66,-5.574233e-01,-5.562284e-01,2.369601e-04
67,-5.574542e-01,-5.562467e-01,2.341286e-04
68,-5.563844e-01,-5.562488e-01,2.306943e-04
69,-5.552558e-01,-5.562344e-01,2.277993e-04
70,-5.505334e-01,-5.561529e-01,2.386597e-04
71,-5.560066e-01,-5.561509e-01,2.353072e-04
72,-5.556662e-01,-5.561441e-01,2.321353e-04
73,-5.580345e-01,-5.561700e-01,2.303952e-04
74,-5.563498e-01,-5.561725e-01,2.272946e-04
75,-5.555492e-01,-5.561641e-01,2.244158e-04
76,-5.557714e-01,-5.561590e-01,2.215225e-04
77,-5.558512e-01,-5.561550e-01,2.186816e-04
78,-5.530134e-01,-5.561147e-01,2.195558e-04
79,-5.554786e-01,-5.561066e-01,2.169242e-04
80,-5.566995e-01,-5.561141e-01,2.143392e-04
81,-5.557435e-01,-5.561095e-01,2.117419e-04
82,-5.533310e-01,-5.560756e-01,2.118534e-04
83,-5.572614e-01,-5.560899e-01,2.097821e-04
84,-5.540253e-01,-5.560653e-01,2.087195e-04
85,-5.579105e-01,-5.560870e-01,2.073898e-04
86,-5.556499e-01,-5.560819e-01,2.050406e-04
87,-5.528790e-01,-5.560451e-01,2.059623e-04
88,-5.553559e-01,-5.560373e-01,2.037707e-04
89,-5.555372e-01,-5.560317e-01,2.015586e-04
90,-5.581215e-01,-5.560549e-01,2.006521e-04
91,-5.582601e-01,-5.560791e-01,1.999051e-04
92,-5.555523e-01,-5.560734e-01,1.978142e-04
93,-5.575158e-01,-5.560889e-01,1.962942e-04
94,-5.554102e-01,-5.560817e-01,1.943387e-04
95,-5.535823e-01,-5.560554e-01,1.940657e-04
96,-5.562413e-01,-5.560573e-01,1.920539e-04
97,-5.538280e-01,-5.560343e-01,1.914441e-04
98,-5.559626e-01,-5.560336e-01,1.894920e-04
99,-5.560168e-01,-5.560334e-01,1.875780e-04
100,-5.578233e-01,-5.560513e-01,1.865542e-04
