BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.58536,-0.58536,0
2,-0.57368,-0.57952,0.0041295
3,-0.58912,-0.58272,0.00379548
4,-0.5844,-0.58314,0.00286976
5,-0.58568,-0.583648,0.00234034
6,-0.58656,-0.584133,0.00199997
7,-0.58344,-0.584034,0.00171671
8,-0.58032,-0.58357,0.00156365
9,-0.59136,-0.584436,0.00161176
10,-0.57344,-0.583336,0.00178671
11,-0.58568,-0.583549,0.00163694
12,-0.5784,-0.58312,0.00155575
13,-0.58224,-0.583052,0.00143755
14,-0.58664,-0.583309,0.00135752
15,-0.58016,-0.583099,0.00128314
16,-0.59296,-0.583715,0.00134283
17,-0.59024,-0.584099,0.00131756
18,-0.58552,-0.584178,0.00124672
19,-0.58848,-0.584404,0.00120149
20,-0.58144,-0.584256,0.00115052
21,-0.572,-0.583672,0.00123492
22,-0.58296,-0.58364,0.00117921
23,-0.58104,-0.583527,0.00113335
24,-0.58864,-0.58374,0.00110597
25,-0.57344,-0.583328,0.00113588
26,-0.58264,-0.583302,0.0010925
27,-0.56912,-0.582776,0.00117151
28,-0.58256,-0.582769,0.0011297
29,-0.58288,-0.582772,0.00109075
30,-0.59272,-0.583104,0.00110364
31,-0.58688,-0.583226,0.00107474
32,-0.5796,-0.583113,0.00104711
33,-0.57736,-0.582938,0.00102979
34,-0.58664,-0.583047,0.00100524
35,-0.5848,-0.583097,0.000977765
36,-0.5772,-0.582933,0.000964229
37,-0.5796,-0.582843,0.000942368
38,-0.5792,-0.582747,0.000922433
39,-0.58128,-0.58271,0.000899548
40,-0.59272,-0.58296,0.000911206
41,-0.58136,-0.582921,0.000889817
42,-0.58424,-0.582952,0.000869184
43,-0.57832,-0.582845,0.000855621
44,-0.5932,-0.58308,0.00086794
45,-0.57472,-0.582894,0.000868307
46,-0.57808,-0.58279,0.000855714
47,-0.58144,-0.582761,0.000837989
48,-0.58416,-0.58279,0.000821038
49,-0.58896,-0.582916,0.000813881
50,-0.58104,-0.582878,0.000798467
51,-0.5776,-0.582775,0.00078949
52,-0.57944,-0.582711,0.000776908
53,-0.5824,-0.582705,0.000762272
54,-0.58704,-0.582785,0.000752371
55,-0.58312,-0.582791,0.000738716
56,-0.584,-0.582813,0.00072584
57,-0.58304,-0.582817,0.000713117
58,-0.58464,-0.582848,0.000701514
59,-0.58016,-0.582803,0.000691102
60,-0.57872,-0.582735,0.000682926
61,-0.59048,-0.582862,0.000683432
62,-0.58176,-0.582844,0.00067264
63,-0.58552,-0.582886,0.000663303
64,-0.58952,-0.58299,0.000660988
65,-0.57952,-0.582937,0.000652971
66,-0.58584,-0.582981,0.000644557
67,-0.58416,-0.582998,0.000635178
68,-0.57384,-0.582864,0.000639956
69,-0.57416,-0.582737,0.000642992
70,-0.58752,-0.582806,0.000637426
71,-0.57544,-0.582702,0.000636834
72,-0.5876,-0.58277,0.000631613
73,-0.58912,-0.582857,0.000628922
74,-0.5728,-0.582721,0.000634937
75,-0.58928,-0.582809,0.000632465
76,-0.5896,-0.582898,0.000630425
77,-0.59256,-0.583023,0.000634603
78,-0.58872,-0.583096,0.000630655
79,-0.57192,-0.582955,0.000638343
80,-0.576,-0.582868,0.000636256
81,-0.58752,-0.582925,0.000630988
82,-0.57928,-0.582881,0.000624857
83,-0.58912,-0.582956,0.000621834
84,-0.5728,-0.582835,0.000626075
85,-0.57864,-0.582786,0.000620652
86,-0.57208,-0.582661,0.000625795
87,-0.57688,-0.582595,0.00062212
88,-0.58576,-0.582631,0.000616089
89,-0.59192,-0.582735,0.000617945
90,-0.58104,-0.582716,0.000611365
91,-0.58472,-0.582738,0.000605044
92,-0.5948,-0.58287,0.000612506
93,-0.58152,-0.582855,0.000606092
94,-0.5848,-0.582876,0.000599997
95,-0.57488,-0.582792,0.000599556
96,-0.57808,-0.582743,0.000595316
97,-0.58,-0.582714,0.00058985
98,-0.58704,-0.582758,0.00058548
99,-0.5736,-0.582666,0.000586829
100,-0.57824,-0.582622,0.000582627
