BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-1.00997,-1.00997,0
2,-1.02,-1.01498,0.00354741
3,-1.02,-1.01666,0.0027308
4,-1.02,-1.01749,0.00217234
5,-1.02,-1.01799,0.00179486
6,-1.02,-1.01833,0.00152656
7,-1.02,-1.01857,0.00132704
8,-1.02,-1.01875,0.0011732
9,-1.02,-1.01889,0.00105109
10,-1.02,-1.019,0.000951871
11,-1.02,-1.01909,0.000869697
12,-1.02,-1.01916,0.000800537
13,-1.02,-1.01923,0.000741536
14,-1.02,-1.01928,0.000690616
15,-1.02,-1.01933,0.000646225
16,-1.02,-1.01937,0.000607187
17,-1.02,-1.01941,0.00057259
18,-1.02,-1.01944,0.000541717
19,-1.02,-1.01947,0.000513999
20,-1.02,-1.0195,0.000488977
21,-1.02,-1.01952,0.000466276
22,-1.02,-1.01954,0.000445587
23,-1.02,-1.01956,0.000426655
24,-1.02,-1.01958,0.000409264
25,-1.02,-1.0196,0.000393235
26,-1.02,-1.01961,0.000378414
27,-1.02,-1.01963,0.000364668
28,-1.02,-1.01964,0.000351886
29,-1.02,-1.01965,0.000339969
30,-1.02,-1.01967,0.000328832
31,-1.02,-1.01968,0.000318401
32,-1.02,-1.01969,0.000308612
33,-1.02,-1.0197,0.000299406
34,-1.02,-1.0197,0.000290734
35,-1.02,-1.01971,0.000282549
36,-1.02,-1.01972,0.000274813
37,-1.02,-1.01973,0.000267489
38,-1.02,-1.01974,0.000260545
39,-1.02,-1.01974,0.000253952
40,-1.02,-1.01975,0.000247685
41,-1.02,-1.01976,0.000241719
42,-1.02,-1.01976,0.000236034
43,-1.02,-1.01977,0.00023061
44,-1.02,-1.01977,0.00022543
45,-1.02,-1.01978,0.000220478
46,-1.01943,-1.01977,0.000215815
47,-1.02,-1.01977,0.000211279
48,-1.02,-1.01978,0.00020693
49,-1.02,-1.01978,0.000202756
50,-1.02,-1.01979,0.000198747
51,-1.02,-1.01979,0.000194893
52,-1.02,-1.0198,0.000191186
53,-1.02,-1.0198,0.000187618
54,-1.02,-1.0198,0.00018418
55,-1.02,-1.01981,0.000180866
56,-1.02,-1.01981,0.000177669
57,-1.02,-1.01981,0.000174583
58,-1.02,-1.01982,0.000171602
59,-1.02,-1.01982,0.000168722
60,-1.02,-1.01982,0.000165936
61,-1.02,-1.01983,0.000163241
62,-1.02,-1.01983,0.000160633
63,-1.02,-1.01983,0.000158106
64,-1.02,-1.01983,0.000155657
65,-1.02,-1.01984,0.000153283
66,-1.02,-1.01984,0.000150981
67,-1.02,-1.01984,0.000148747
68,-1.02,-1.01984,0.000146577
69,-1.02,-1.01985,0.00014447
70,-1.02,-1.01985,0.000142423
71,-1.02,-1.01985,0.000140433
72,-1.02,-1.01985,0.000138498
73,-1.02,-1.01985,0.000136616
74,-1.02,-1.01986,0.000134784
75,-1.02,-1.01986,0.000133
76,-1.02,-1.01986,0.000131263
77,-1.02,-1.01986,0.000129571
78,-1.02,-1.01986,0.000127922
79,-1.02,-1.01987,0.000126314
80,-1.02,-1.01987,0.000124746
81,-1.02,-1.01987,0.000123217
82,-1.02,-1.01987,0.000121725
83,-1.02,-1.01987,0.000120268
84,-1.02,-1.01987,0.000118846
85,-1.02,-1.01988,0.000117457
86,-1.02,-1.01988,0.0001161
87,-1.02,-1.01988,0.000114774
88,-1.02,-1.01988,0.000113478
89,-1.02,-1.01988,0.000112211
90,-1.02,-1.01988,0.000110972
91,-1.02,-1.01988,0.000109761
92,-1.02,-1.01988,0.000108575
93,-1.02,-1.01989,0.000107414
94,-1.02,-1.01989,0.000106279
95,-1.02,-1.01989,0.000105166
96,-1.02,-1.01989,0.000104077
97,-1.02,-1.01989,0.000103011
98,-1.02,-1.01989,0.000101966
99,-1.02,-1.01989,0.000100941
100,-1.02,-1.01989,9.99377e-05
