BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.399840e-01,-3.399840e-01,0.000000e+00
2,-3.432320e-01,-3.416080e-01,1.148341e-03
3,-3.420560e-01,-3.417573e-01,7.752100e-04
4,-3.446960e-01,-3.424920e-01,8.618793e-04
5,-3.438800e-01,-3.427696e-01,7.328468e-04
6,-3.396400e-01,-3.422480e-01,7.743924e-04
7,-3.430160e-01,-3.423577e-01,6.714920e-04
8,-3.419840e-01,-3.423110e-01,5.891781e-04
9,-3.451600e-01,-3.426276e-01,6.027848e-04
10,-3.431120e-01,-3.426760e-01,5.444495e-04
11,-3.423360e-01,-3.426451e-01,4.958307e-04
12,-3.395760e-01,-3.423893e-01,5.162767e-04
13,-3.452720e-01,-3.426111e-01,5.220156e-04
14,-3.421680e-01,-3.425794e-01,4.856872e-04
15,-3.427280e-01,-3.425893e-01,4.534090e-04
16,-3.426000e-01,-3.425900e-01,4.250715e-04
17,-3.431200e-01,-3.426212e-01,4.012089e-04
18,-3.436640e-01,-3.426791e-01,3.830796e-04
19,-3.403600e-01,-3.425571e-01,3.818681e-04
20,-3.410400e-01,-3.424812e-01,3.702316e-04
21,-3.420960e-01,-3.424629e-01,3.530556e-04
22,-3.439040e-01,-3.425284e-01,3.430309e-04
23,-3.461040e-01,-3.426838e-01,3.616327e-04
24,-3.399520e-01,-3.425700e-01,3.640379e-04
25,-3.427920e-01,-3.425789e-01,3.495847e-04
26,-3.480400e-01,-3.427889e-01,3.942217e-04
27,-3.453760e-01,-3.428847e-01,3.910921e-04
28,-3.418240e-01,-3.428469e-01,3.789549e-04
29,-3.400160e-01,-3.427492e-01,3.782511e-04
30,-3.410400e-01,-3.426923e-01,3.699088e-04
31,-3.421360e-01,-3.426743e-01,3.584112e-04
32,-3.419920e-01,-3.426530e-01,3.478446e-04
33,-3.442880e-01,-3.427025e-01,3.408141e-04
34,-3.427440e-01,-3.427038e-01,3.307923e-04
35,-3.419600e-01,-3.426825e-01,3.220230e-04
36,-3.430560e-01,-3.426929e-01,3.132449e-04
37,-3.427360e-01,-3.426941e-01,3.047810e-04
38,-3.452560e-01,-3.427615e-01,3.041259e-04
39,-3.449120e-01,-3.428166e-01,3.012853e-04
40,-3.455920e-01,-3.428860e-01,3.016368e-04
41,-3.384000e-01,-3.427766e-01,3.134967e-04
42,-3.441520e-01,-3.428093e-01,3.077382e-04
43,-3.430640e-01,-3.428153e-01,3.006385e-04
44,-3.437680e-01,-3.428369e-01,2.945845e-04
45,-3.434560e-01,-3.428507e-01,2.883593e-04
46,-3.447200e-01,-3.428913e-01,2.849397e-04
47,-3.447360e-01,-3.429306e-01,2.815673e-04
48,-3.440160e-01,-3.429532e-01,2.766079e-04
49,-3.392720e-01,-3.428780e-01,2.809797e-04
50,-3.425440e-01,-3.428714e-01,2.754395e-04
51,-3.418160e-01,-3.428507e-01,2.708149e-04
52,-3.464560e-01,-3.429200e-01,2.743387e-04
53,-3.456160e-01,-3.429709e-01,2.738379e-04
54,-3.423280e-01,-3.429590e-01,2.690255e-04
55,-3.420000e-01,-3.429415e-01,2.646985e-04
56,-3.400480e-01,-3.428899e-01,2.649668e-04
57,-3.421200e-01,-3.428764e-01,2.606623e-04
58,-3.425040e-01,-3.428699e-01,2.562472e-04
59,-3.420240e-01,-3.428556e-01,2.523048e-04
60,-3.387840e-01,-3.427877e-01,2.570636e-04
61,-3.421440e-01,-3.427772e-01,2.530659e-04
62,-3.423520e-01,-3.427703e-01,2.490771e-04
