BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.955818,-0.955818,0
2,-0.955206,-0.955512,0.000216375
3,-0.984758,-0.965261,0.00796084
4,-0.96791,-0.965923,0.00599813
5,-0.955318,-0.963802,0.00515994
6,-0.976926,-0.965989,0.00474091
7,-0.936086,-0.961717,0.00567053
8,-0.943917,-0.959492,0.00538059
9,-0.960377,-0.959591,0.00478364
10,-0.982737,-0.961905,0.00483292
11,-0.984722,-0.96398,0.00481818
12,-0.985547,-0.965777,0.00474005
13,-0.958846,-0.965244,0.00440531
14,-0.958102,-0.964734,0.00412008
15,-0.971422,-0.965179,0.00386947
16,-0.95304,-0.964421,0.00370126
17,-0.980922,-0.965391,0.00360857
18,-1.0033,-0.967497,0.00397534
19,-0.968142,-0.967531,0.00376626
20,-0.986752,-0.968492,0.00369853
21,-0.979006,-0.968993,0.00355613
22,-0.966439,-0.968877,0.00339638
23,-0.939239,-0.967588,0.0034846
24,-0.959317,-0.967244,0.00335641
25,-0.974365,-0.967528,0.00323421
26,-0.994282,-0.968557,0.00326942
27,-0.973551,-0.968742,0.00315356
28,-0.984097,-0.969291,0.00308824
29,-0.967533,-0.96923,0.00298234
30,-0.950229,-0.968597,0.00294942
31,-0.972046,-0.968708,0.00285638
32,-0.982526,-0.96914,0.00279957
33,-0.98173,-0.969521,0.0027406
34,-0.971838,-0.969589,0.00266084
35,-0.977378,-0.969812,0.00259411
36,-0.960462,-0.969552,0.00253502
37,-0.984991,-0.96997,0.00250061
38,-1.00713,-0.970947,0.00261904
39,-0.969167,-0.970902,0.00255228
40,-0.942342,-0.970188,0.00258642
41,-0.976046,-0.970331,0.00252728
42,-0.968001,-0.970275,0.00246771
43,-0.965606,-0.970167,0.00241271
44,-0.974162,-0.970257,0.00235959
45,-0.957956,-0.969984,0.00232293
46,-0.969338,-0.96997,0.00227248
47,-0.951145,-0.969569,0.00225915
48,-0.928466,-0.968713,0.00236883
49,-0.965792,-0.968654,0.00232123
50,-0.954694,-0.968374,0.00229154
51,-0.972594,-0.968457,0.0022481
52,-0.949651,-0.968095,0.00223377
53,-0.960142,-0.967945,0.00219665
54,-0.950975,-0.967631,0.00217834
55,-0.962224,-0.967533,0.00214095
56,-0.952769,-0.967269,0.00211889
57,-0.933046,-0.966669,0.00216511
58,-0.97073,-0.966739,0.00212891
59,-0.938144,-0.966254,0.00214729
60,-0.92357,-0.965543,0.00222623
61,-0.964523,-0.965526,0.00218979
62,-0.96763,-0.96556,0.00215474
63,-0.977193,-0.965745,0.00212843
64,-0.95677,-0.965604,0.00209979
65,-0.983805,-0.965884,0.00208607
66,-0.972891,-0.96599,0.00205716
67,-0.945784,-0.965689,0.00204845
68,-0.963547,-0.965657,0.00201857
69,-0.94089,-0.965298,0.00202097
70,-0.917518,-0.964616,0.00210422
71,-0.957348,-0.964514,0.00207707
72,-0.971582,-0.964612,0.00205054
73,-0.969983,-0.964685,0.00202377
74,-0.954827,-0.964552,0.0020008
75,-0.966666,-0.96458,0.00197432
76,-0.977506,-0.96475,0.00195565
77,-0.963727,-0.964737,0.0019303
78,-0.967042,-0.964767,0.00190578
79,-0.99246,-0.965117,0.00191363
80,-0.948259,-0.964906,0.00190127
81,-0.927398,-0.964443,0.00193337
82,-0.970572,-0.964518,0.00191123
83,-0.966646,-0.964544,0.00188838
84,-0.940252,-0.964255,0.00188791
85,-0.967168,-0.964289,0.00186601
86,-0.96159,-0.964257,0.00184458
87,-0.969586,-0.964319,0.00182439
88,-0.954869,-0.964211,0.00180682
89,-0.93986,-0.963938,0.00180711
90,-0.95606,-0.96385,0.00178915
91,-0.976636,-0.963991,0.001775
92,-0.990327,-0.964277,0.00177864
93,-0.97988,-0.964445,0.00176741
94,-0.954878,-0.964343,0.00175154
95,-0.919014,-0.963866,0.00179692
96,-0.927481,-0.963487,0.00181773
97,-0.968526,-0.963539,0.00179973
98,-0.975691,-0.963663,0.00178564
99,-0.998306,-0.964013,0.00180156
100,-0.96283,-0.964001,0.00178359
