BLOCK,ACTUAL_M,M_AVE,ERROR
1,3.187920e-01,3.187920e-01,0.000000e+00
2,2.991200e-01,3.089560e-01,6.955102e-03
3,3.955920e-01,3.378347e-01,2.403090e-02
4,3.081760e-01,3.304200e-01,1.913290e-02
5,2.997440e-01,3.242848e-01,1.626026e-02
6,2.963280e-01,3.196253e-01,1.420213e-02
7,3.799440e-01,3.282423e-01,1.455447e-02
8,3.210080e-01,3.273380e-01,1.276322e-02
9,3.194760e-01,3.264644e-01,1.137494e-02
10,3.960000e-01,3.334180e-01,1.217875e-02
11,3.485360e-01,3.347924e-01,1.114887e-02
12,3.450040e-01,3.356433e-01,1.025223e-02
13,3.535720e-01,3.370225e-01,9.555903e-03
14,3.589920e-01,3.385917e-01,9.001266e-03
15,3.194960e-01,3.373187e-01,8.490728e-03
16,3.450720e-01,3.378033e-01,7.973873e-03
17,3.400360e-01,3.379346e-01,7.505904e-03
18,3.621040e-01,3.392773e-01,7.208012e-03
19,2.974440e-01,3.370756e-01,7.157020e-03
20,2.670000e-01,3.335718e-01,7.608636e-03
21,3.131120e-01,3.325975e-01,7.308431e-03
22,3.069440e-01,3.314315e-01,7.068642e-03
23,3.570760e-01,3.325464e-01,6.848681e-03
24,3.680400e-01,3.340253e-01,6.721099e-03
25,3.247440e-01,3.336541e-01,6.462501e-03
26,3.314080e-01,3.335677e-01,6.214520e-03
27,3.467400e-01,3.340556e-01,6.003472e-03
28,3.214680e-01,3.336060e-01,5.805870e-03
29,3.082040e-01,3.327301e-01,5.671358e-03
30,3.370240e-01,3.328732e-01,5.484119e-03
31,3.195560e-01,3.324436e-01,5.324011e-03
32,2.794080e-01,3.307863e-01,5.409456e-03
33,3.520720e-01,3.314313e-01,5.283849e-03
34,4.526320e-01,3.349960e-01,6.215662e-03
35,3.952840e-01,3.367185e-01,6.272208e-03
36,3.290600e-01,3.365058e-01,6.101587e-03
37,2.984800e-01,3.354781e-01,6.022609e-03
38,3.685920e-01,3.363495e-01,5.926828e-03
39,2.894920e-01,3.351480e-01,5.895380e-03
40,3.615680e-01,3.358085e-01,5.784878e-03
41,4.161080e-01,3.377670e-01,5.966117e-03
42,3.017720e-01,3.369100e-01,5.885300e-03
43,2.929080e-01,3.358867e-01,5.836717e-03
44,3.347440e-01,3.358607e-01,5.704122e-03
45,3.430440e-01,3.360204e-01,5.579597e-03
46,3.636440e-01,3.366209e-01,5.490522e-03
47,3.373520e-01,3.366364e-01,5.373725e-03
48,3.964360e-01,3.378823e-01,5.404257e-03
49,2.438840e-01,3.359639e-01,5.624141e-03
50,3.019800e-01,3.352842e-01,5.552576e-03
51,2.889720e-01,3.343762e-01,5.517458e-03
52,3.289320e-01,3.342715e-01,5.412346e-03
53,2.615440e-01,3.328992e-01,5.481419e-03
54,3.782320e-01,3.337387e-01,5.443817e-03
55,2.960440e-01,3.330534e-01,5.387808e-03
56,3.381600e-01,3.331446e-01,5.292369e-03
57,3.767600e-01,3.339098e-01,5.254545e-03
58,3.618920e-01,3.343922e-01,5.186051e-03
59,3.352360e-01,3.344065e-01,5.098171e-03
60,2.967160e-01,3.337783e-01,5.051754e-03
61,3.210080e-01,3.335690e-01,4.973274e-03
62,3.554800e-01,3.339224e-01,4.905601e-03
63,4.255520e-01,3.353768e-01,5.038733e-03
64,3.281320e-01,3.352636e-01,4.961274e-03
65,4.020440e-01,3.362910e-01,4.990190e-03
66,2.712080e-01,3.353049e-01,5.011066e-03
67,3.367280e-01,3.353261e-01,4.936319e-03
68,3.276960e-01,3.352139e-01,4.865001e-03
69,3.809000e-01,3.358761e-01,4.839340e-03
70,4.224400e-01,3.371127e-01,4.925675e-03
71,2.931840e-01,3.364940e-01,4.895004e-03
72,4.147760e-01,3.375812e-01,4.946291e-03
73,3.309520e-01,3.374904e-01,4.879367e-03
74,4.035560e-01,3.383832e-01,4.894424e-03
75,3.513440e-01,3.385560e-01,4.832215e-03
76,3.565320e-01,3.387925e-01,4.774418e-03
77,3.402440e-01,3.388114e-01,4.712450e-03
78,3.197920e-01,3.385675e-01,4.658338e-03
79,2.758200e-01,3.377733e-01,4.666595e-03
80,3.619920e-01,3.380760e-01,4.618071e-03
81,3.960680e-01,3.387920e-01,4.616222e-03
82,3.613840e-01,3.390675e-01,4.568141e-03
83,2.760480e-01,3.383082e-01,4.575768e-03
84,4.222760e-01,3.393078e-01,4.629194e-03
85,4.323920e-01,3.404029e-01,4.702482e-03
86,2.877800e-01,3.397910e-01,4.687443e-03
87,3.734320e-01,3.401777e-01,4.649486e-03
88,2.947720e-01,3.396617e-01,4.625192e-03
89,3.344200e-01,3.396028e-01,4.573599e-03
90,3.799720e-01,3.400514e-01,4.544723e-03
91,3.403720e-01,3.400549e-01,4.494782e-03
92,3.767200e-01,3.404534e-01,4.463559e-03
93,4.023040e-01,3.411185e-01,4.464835e-03
94,2.814680e-01,3.404839e-01,4.462205e-03
95,3.580760e-01,3.406691e-01,4.419075e-03
96,4.026400e-01,3.413146e-01,4.419941e-03
97,3.603560e-01,3.415109e-01,4.378731e-03
98,3.509120e-01,3.416069e-01,4.335101e-03
99,3.433640e-01,3.416246e-01,4.291348e-03
100,3.296600e-01,3.415050e-01,4.250103e-03
