BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,4.239814e-01,4.239814e-01,0.000000e+00
2,4.616240e-01,4.428027e-01,1.330866e-02
3,4.412375e-01,4.422810e-01,8.882663e-03
4,4.353576e-01,4.405501e-01,6.828548e-03
5,4.369618e-01,4.398325e-01,5.500422e-03
6,4.304022e-01,4.382608e-01,4.802990e-03
7,4.688192e-01,4.426262e-01,5.769178e-03
8,4.192875e-01,4.397089e-01,5.738435e-03
9,4.530639e-01,4.411928e-01,5.289210e-03
10,4.534558e-01,4.424191e-01,4.900386e-03
11,4.243749e-01,4.407787e-01,4.721476e-03
12,4.233126e-01,4.393232e-01,4.546837e-03
13,4.638820e-01,4.412123e-01,4.572724e-03
14,4.353969e-01,4.407969e-01,4.264926e-03
15,4.606687e-01,4.421217e-01,4.181293e-03
16,4.534074e-01,4.428271e-01,3.979011e-03
17,4.349556e-01,4.423640e-01,3.771796e-03
18,4.359969e-01,4.420103e-01,3.578801e-03
19,4.455994e-01,4.421992e-01,3.395424e-03
20,4.512846e-01,4.426535e-01,3.255899e-03
21,4.257441e-01,4.418483e-01,3.198874e-03
22,4.180509e-01,4.407666e-01,3.231188e-03
23,4.218542e-01,4.399443e-01,3.193615e-03
24,4.514689e-01,4.404245e-01,3.096438e-03
25,4.411826e-01,4.404548e-01,2.972729e-03
26,4.040255e-01,4.390537e-01,3.171444e-03
27,4.342149e-01,4.388745e-01,3.059043e-03
28,4.558439e-01,4.394805e-01,3.009228e-03
29,4.332795e-01,4.392667e-01,2.913048e-03
30,4.515428e-01,4.396759e-01,2.844542e-03
31,4.506520e-01,4.400300e-01,2.774731e-03
32,4.317902e-01,4.397725e-01,2.699942e-03
33,4.331526e-01,4.395719e-01,2.625567e-03
34,4.602766e-01,4.401808e-01,2.618012e-03
35,4.117810e-01,4.393694e-01,2.665994e-03
36,4.551429e-01,4.398076e-01,2.627697e-03
37,4.312800e-01,4.395771e-01,2.566766e-03
38,4.610180e-01,4.401413e-01,2.560484e-03
39,4.405500e-01,4.401518e-01,2.494852e-03
40,4.385818e-01,4.401125e-01,2.432790e-03
41,4.295366e-01,4.398546e-01,2.387089e-03
42,4.292830e-01,4.396029e-01,2.343487e-03
43,4.570755e-01,4.400092e-01,2.323948e-03
44,4.110406e-01,4.393508e-01,2.362551e-03
45,4.464699e-01,4.395090e-01,2.315340e-03
46,4.473512e-01,4.396795e-01,2.271275e-03
47,4.208936e-01,4.392798e-01,2.257846e-03
48,4.497038e-01,4.394970e-01,2.221226e-03
49,4.333464e-01,4.393715e-01,2.179439e-03
50,4.410110e-01,4.394043e-01,2.136097e-03
51,4.469840e-01,4.395529e-01,2.099376e-03
52,4.296699e-01,4.393628e-01,2.067589e-03
53,4.566475e-01,4.396890e-01,2.054137e-03
54,4.728090e-01,4.403023e-01,2.105674e-03
55,4.466464e-01,4.404176e-01,2.070546e-03
56,4.537089e-01,4.406550e-01,2.047130e-03
57,4.401795e-01,4.406466e-01,2.011232e-03
58,4.261599e-01,4.403969e-01,1.992005e-03
59,4.432545e-01,4.404453e-01,1.958831e-03
60,4.422780e-01,4.404758e-01,1.926422e-03
61,4.363368e-01,4.404080e-01,1.896036e-03
62,4.014376e-01,4.397794e-01,1.966883e-03
63,4.043432e-01,4.392170e-01,2.014486e-03
64,4.305025e-01,4.390808e-01,1.987606e-03
65,4.277778e-01,4.389069e-01,1.964619e-03
66,4.458418e-01,4.390120e-01,1.937660e-03
67,4.360247e-01,4.389674e-01,1.909253e-03
68,4.583144e-01,4.392519e-01,1.902256e-03
69,4.232792e-01,4.390204e-01,1.888720e-03
70,4.320280e-01,4.389205e-01,1.864378e-03
71,4.596646e-01,4.392127e-01,1.860872e-03
72,4.352634e-01,4.391578e-01,1.835834e-03
73,4.555151e-01,4.393819e-01,1.824309e-03
74,4.298760e-01,4.392535e-01,1.804173e-03
75,4.289204e-01,4.391157e-01,1.785371e-03
76,4.369558e-01,4.390873e-01,1.762105e-03
77,4.409038e-01,4.391109e-01,1.739378e-03
78,4.515287e-01,4.392701e-01,1.724349e-03
79,4.325289e-01,4.391847e-01,1.704632e-03
80,4.461358e-01,4.392716e-01,1.685537e-03
81,4.600128e-01,4.395277e-01,1.684066e-03
82,4.175896e-01,4.392601e-01,1.684646e-03
83,4.645846e-01,4.395653e-01,1.691753e-03
84,4.466897e-01,4.396501e-01,1.673738e-03
85,4.125195e-01,4.393309e-01,1.684207e-03
86,4.183420e-01,4.390868e-01,1.682213e-03
87,4.292206e-01,4.389734e-01,1.666695e-03
88,4.458775e-01,4.390519e-01,1.649601e-03
89,4.599692e-01,4.392869e-01,1.647724e-03
90,4.133065e-01,4.389982e-01,1.654509e-03
91,4.733056e-01,4.393752e-01,1.678731e-03
92,4.148389e-01,4.391085e-01,1.681536e-03
93,4.428420e-01,4.391487e-01,1.663934e-03
94,4.417638e-01,4.391765e-01,1.646465e-03
95,4.642110e-01,4.394400e-01,1.650088e-03
96,4.315324e-01,4.393577e-01,1.634954e-03
97,4.374502e-01,4.393380e-01,1.618217e-03
98,4.261620e-01,4.392035e-01,1.607280e-03
99,4.358058e-01,4.391692e-01,1.591412e-03
100,4.350039e-01,4.391276e-01,1.576043e-03
