BLOCK,ACTUAL_X,X_AVE,ERROR
1,8.763323e-01,8.763323e-01,0.000000e+00
2,8.791258e-01,8.777290e-01,9.876685e-04
3,9.072097e-01,8.875559e-01,8.050587e-03
4,9.199968e-01,8.956661e-01,9.262204e-03
5,9.209194e-01,9.007168e-01,8.678237e-03
6,8.921839e-01,8.992946e-01,7.347468e-03
7,9.175000e-01,9.018954e-01,6.742431e-03
8,9.227419e-01,9.045012e-01,6.383345e-03
9,9.195000e-01,9.061677e-01,5.887612e-03
10,8.940323e-01,9.049542e-01,5.422476e-03
11,9.081161e-01,9.052416e-01,4.937137e-03
12,9.292387e-01,9.072414e-01,4.914042e-03
13,8.921677e-01,9.060819e-01,4.670835e-03
14,8.764290e-01,9.039638e-01,4.793441e-03
15,8.733742e-01,9.019245e-01,4.888468e-03
16,8.778097e-01,9.004173e-01,4.809671e-03
17,8.968903e-01,9.002099e-01,4.531222e-03
18,9.011968e-01,9.002647e-01,4.279819e-03
19,9.082161e-01,9.006832e-01,4.074975e-03
20,8.776806e-01,8.995331e-01,4.030266e-03
21,9.505161e-01,9.019608e-01,4.510687e-03
22,9.169903e-01,9.026440e-01,4.357082e-03
23,9.233129e-01,9.035426e-01,4.259308e-03
24,9.102355e-01,9.038215e-01,4.090956e-03
25,9.223065e-01,9.045609e-01,3.993578e-03
26,9.017355e-01,9.044522e-01,3.841457e-03
27,8.997000e-01,9.042762e-01,3.703211e-03
28,9.079065e-01,9.044059e-01,3.573222e-03
29,9.130226e-01,9.047030e-01,3.462340e-03
30,9.070968e-01,9.047828e-01,3.347848e-03
31,9.186774e-01,9.052310e-01,3.269718e-03
32,8.661645e-01,9.040102e-01,3.387795e-03
33,8.904226e-01,9.035984e-01,3.310061e-03
34,8.972129e-01,9.034106e-01,3.218030e-03
35,8.824097e-01,9.028106e-01,3.181534e-03
36,9.018258e-01,9.027832e-01,3.093276e-03
37,8.810452e-01,9.021957e-01,3.064961e-03
38,8.650484e-01,9.012182e-01,3.136327e-03
39,8.984871e-01,9.011481e-01,3.056690e-03
40,9.203258e-01,9.016276e-01,3.017639e-03
41,8.779032e-01,9.010489e-01,2.999003e-03
42,9.126129e-01,9.013243e-01,2.940210e-03
43,9.228710e-01,9.018254e-01,2.914219e-03
44,8.990581e-01,9.017625e-01,2.848665e-03
45,8.946903e-01,9.016053e-01,2.789694e-03
46,9.179806e-01,9.019613e-01,2.751667e-03
47,9.161032e-01,9.022622e-01,2.709523e-03
48,9.044677e-01,9.023081e-01,2.653464e-03
49,8.995839e-01,9.022525e-01,2.599894e-03
50,8.680290e-01,9.015681e-01,2.636457e-03
51,8.899484e-01,9.013402e-01,2.594587e-03
52,9.124161e-01,9.015532e-01,2.553419e-03
53,9.157903e-01,9.018219e-01,2.519332e-03
54,9.300355e-01,9.023443e-01,2.526274e-03
55,8.970774e-01,9.022486e-01,2.482156e-03
56,8.848774e-01,9.019384e-01,2.457138e-03
57,8.865065e-01,9.016676e-01,2.428900e-03
58,8.893742e-01,9.014557e-01,2.396252e-03
59,8.821484e-01,9.011284e-01,2.377878e-03
60,8.942032e-01,9.010130e-01,2.341046e-03
61,8.934226e-01,9.008886e-01,2.305973e-03
62,9.049323e-01,9.009538e-01,2.269702e-03
63,9.042387e-01,9.010059e-01,2.234274e-03
64,8.970839e-01,9.009447e-01,2.200203e-03
65,8.947903e-01,9.008500e-01,2.168390e-03
66,9.205806e-01,9.011489e-01,2.156045e-03
67,8.983613e-01,9.011073e-01,2.124267e-03
68,8.671032e-01,9.006073e-01,2.151081e-03
69,8.804226e-01,9.003147e-01,2.139704e-03
70,9.231097e-01,9.006404e-01,2.133773e-03
71,8.771839e-01,9.003100e-01,2.129142e-03
72,9.211097e-01,9.005989e-01,2.119078e-03
73,9.187032e-01,9.008469e-01,2.104512e-03
74,9.132774e-01,9.010149e-01,2.082766e-03
75,9.402000e-01,9.015373e-01,2.119514e-03
76,9.338484e-01,9.019625e-01,2.133839e-03
77,9.089839e-01,9.020537e-01,2.108074e-03
78,9.000000e-01,9.020273e-01,2.081212e-03
79,9.293871e-01,9.023737e-01,2.083484e-03
80,8.969194e-01,9.023055e-01,2.058556e-03
81,8.628903e-01,9.018189e-01,2.089863e-03
82,9.027645e-01,9.018304e-01,2.064409e-03
83,9.049032e-01,9.018674e-01,2.039868e-03
84,9.042032e-01,9.018952e-01,2.015773e-03
85,9.222806e-01,9.021351e-01,2.006275e-03
86,8.986290e-01,9.020943e-01,1.983360e-03
87,8.961452e-01,9.020259e-01,1.961741e-03
88,9.167742e-01,9.021935e-01,1.946594e-03
89,9.229774e-01,9.024270e-01,1.938680e-03
90,9.070903e-01,9.024789e-01,1.917831e-03
91,8.936839e-01,9.023822e-01,1.899190e-03
92,9.248194e-01,9.026261e-01,1.894141e-03
93,8.805032e-01,9.023882e-01,1.888652e-03
94,8.962903e-01,9.023233e-01,1.869674e-03
95,8.897645e-01,9.021911e-01,1.854661e-03
96,8.936000e-01,9.021016e-01,1.837499e-03
97,8.646032e-01,9.017151e-01,1.858776e-03
98,9.081903e-01,9.017811e-01,1.840983e-03
99,8.814903e-01,9.015762e-01,1.833761e-03
100,8.991226e-01,9.015516e-01,1.815587e-03
