#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.12212     1.12212           0
           2     1.14944     1.13578  0.00966129
           3     1.15926     1.14361  0.00907261
           4     1.19354     1.15609   0.0127739
           5     1.21734     1.16834   0.0149829
           6     1.19607     1.17296   0.0131791
           7     1.20617     1.17771   0.0121202
           8     1.19527      1.1799   0.0108023
           9     1.16198     1.17791  0.00978387
          10     1.19864     1.17998  0.00902238
          11      1.2038     1.18215  0.00845801
          12     1.20211     1.18381  0.00791507
          13     1.17674     1.18327  0.00732489
          14     1.18101     1.18311  0.00680346
          15     1.17487     1.18256    0.006372
          16     1.18891     1.18295  0.00598611
          17     1.18325     1.18297  0.00563401
          18     1.18581     1.18313  0.00532322
          19     1.21745     1.18494  0.00534067
          20     1.21927     1.18665  0.00534244
          21     1.19674     1.18713   0.0051096
          22      1.1731      1.1865  0.00491698
          23     1.20087     1.18712  0.00474272
          24     1.19067     1.18727  0.00454742
          25     1.19231     1.18747  0.00436999
          26     1.21951      1.1887  0.00437217
          27     1.21959     1.18985   0.0043573
          28     1.22279     1.19102  0.00435766
          29     1.20227     1.19141  0.00422461
          30     1.17306      1.1908  0.00412783
          31     1.15073     1.18951  0.00419218
          32     1.15855     1.18854  0.00417129
          33      1.1666     1.18787  0.00409752
          34     1.19076     1.18796  0.00397788
          35     1.20991     1.18859  0.00391337
          36     1.18093     1.18837  0.00381044
          37     1.19848     1.18865  0.00371723
          38     1.19987     1.18894  0.00363112
          39     1.21858      1.1897  0.00361664
          40     1.23558     1.19085  0.00370364
          41     1.22149      1.1916  0.00368796
          42      1.1849     1.19144   0.0036036
          43     1.19122     1.19143  0.00351979
          44     1.18901     1.19138  0.00344023
          45     1.23493     1.19234  0.00349726
          46     1.22124     1.19297  0.00347717
          47     1.20875     1.19331  0.00341936
          48     1.23486     1.19417  0.00345596
          49      1.2035     1.19436  0.00339067
          50      1.1715     1.19391  0.00335354
          51     1.19058     1.19384  0.00328841
          52     1.20077     1.19397  0.00322787
          53     1.18387     1.19378  0.00317259
          54     1.17083     1.19336  0.00314218
          55     1.21741      1.1938  0.00311534
          56     1.21796     1.19423  0.00308944
          57     1.20477     1.19441  0.00304077
          58      1.2087     1.19466  0.00299831
          59     1.21213     1.19496  0.00296207
          60     1.22862     1.19552  0.00296537
          61     1.23527     1.19617  0.00298752
          62     1.23163     1.19674  0.00299358
          63     1.21994     1.19711  0.00296862
          64     1.21744     1.19743  0.00293918
          65     1.24732     1.19819  0.00299251
          66     1.24845     1.19896  0.00304251
          67     1.23665     1.19952  0.00304866
          68     1.17801      1.1992  0.00302019
          69     1.21118     1.19938   0.0029814
          70     1.20672     1.19948  0.00294065
          71     1.19506     1.19942   0.0028999
          72     1.22885     1.19983  0.00288829
          73      1.2106     1.19997  0.00285249
          74     1.21126     1.20013  0.00281802
          75     1.18717     1.19995  0.00278574
          76     1.19433     1.19988  0.00275006
          77     1.18209     1.19965  0.00272404
          78     1.20111     1.19967  0.00268918
          79     1.19242     1.19958  0.00265671
          80     1.18749     1.19942  0.00262779
          81     1.18782     1.19928  0.00259925
          82     1.19555     1.19924  0.00256795
          83     1.19208     1.19915  0.00253846
          84     1.20467     1.19922  0.00250909
          85     1.20615      1.1993   0.0024809
          86     1.22548      1.1996  0.00247065
          87     1.20017     1.19961  0.00244226
          88     1.20852     1.19971  0.00241661
          89     1.19237     1.19963  0.00239086
          90     1.17594     1.19936  0.00237873
          91     1.16757     1.19901  0.00237812
          92     1.17053      1.1987  0.00237233
          93     1.17275     1.19843  0.00236319
          94      1.1916     1.19835  0.00233916
          95     1.21004     1.19848  0.00231778
          96     1.20269     1.19852  0.00229405
          97     1.19377     1.19847  0.00227092
          98     1.19937     1.19848  0.00224777
          99     1.18787     1.19837  0.00222762
         100     1.21855     1.19857  0.00221446
