BLOCK,ACTUAL_P,P_AVE,ERROR
123,5.314321e-02,5.293822e-02,1.195574e-04
124,5.480900e-02,5.295331e-02,1.195413e-04
125,5.557240e-02,5.297426e-02,1.204073e-04
126,5.483913e-02,5.298906e-02,1.203578e-04
127,5.328327e-02,5.299138e-02,1.194324e-04
128,5.387068e-02,5.299825e-02,1.186968e-04
129,5.491772e-02,5.301313e-02,1.187056e-04
130,5.505986e-02,5.302887e-02,1.188320e-04
131,5.395599e-02,5.303595e-02,1.181354e-04
132,5.237785e-02,5.303096e-02,1.173456e-04
133,5.436748e-02,5.304101e-02,1.168928e-04
134,5.428815e-02,5.305032e-02,1.163904e-04
135,5.343142e-02,5.305314e-02,1.155625e-04
136,5.367629e-02,5.305772e-02,1.148036e-04
137,5.362506e-02,5.306187e-02,1.140402e-04
138,5.414688e-02,5.306973e-02,1.134846e-04
139,5.509777e-02,5.308432e-02,1.136022e-04
140,5.492986e-02,5.309750e-02,1.135530e-04
141,5.285771e-02,5.309580e-02,1.127604e-04
142,5.353697e-02,5.309891e-02,1.120091e-04
143,5.210314e-02,5.309194e-02,1.114421e-04
144,5.347415e-02,5.309460e-02,1.106998e-04
145,5.358290e-02,5.309797e-02,1.099875e-04
146,5.315237e-02,5.309834e-02,1.092348e-04
147,5.319715e-02,5.309901e-02,1.084938e-04
148,5.367259e-02,5.310289e-02,1.078299e-04
149,5.275257e-02,5.310053e-02,1.071319e-04
150,5.205124e-02,5.309354e-02,1.066458e-04
151,5.179582e-02,5.308494e-02,1.062852e-04
152,5.238886e-02,5.308037e-02,1.056846e-04
153,5.028122e-02,5.306207e-02,1.065656e-04
154,5.177064e-02,5.305368e-02,1.062031e-04
155,5.239487e-02,5.304943e-02,1.056029e-04
156,5.323773e-02,5.305064e-02,1.049329e-04
157,5.397592e-02,5.305653e-02,1.044299e-04
158,5.384243e-02,5.306151e-02,1.038873e-04
159,5.337101e-02,5.306345e-02,1.032522e-04
160,5.349743e-02,5.306617e-02,1.026425e-04
161,5.296528e-02,5.306554e-02,1.020069e-04
162,5.408953e-02,5.307186e-02,1.015728e-04
163,5.356537e-02,5.307489e-02,1.009948e-04
164,5.226781e-02,5.306997e-02,1.004988e-04
165,5.216637e-02,5.306449e-02,1.000388e-04
166,5.065915e-02,5.305000e-02,1.004801e-04
167,5.146026e-02,5.304048e-02,1.003283e-04
168,5.297824e-02,5.304011e-02,9.973183e-05
169,5.127826e-02,5.302969e-02,9.968509e-05
170,5.069952e-02,5.301598e-02,1.000366e-04
171,5.102205e-02,5.300432e-02,1.001289e-04
172,5.151528e-02,5.299566e-02,9.992030e-05
173,5.124863e-02,5.298556e-02,9.985172e-05
174,5.073836e-02,5.297265e-02,1.001096e-04
175,5.310148e-02,5.297338e-02,9.954024e-05
176,5.257455e-02,5.297112e-02,9.900046e-05
177,5.311590e-02,5.297194e-02,9.844452e-05
178,5.273507e-02,5.297061e-02,9.790045e-05
179,5.179211e-02,5.296402e-02,9.757465e-05
180,5.317888e-02,5.296522e-02,9.703987e-05
181,5.277511e-02,5.296417e-02,9.650942e-05
182,5.442095e-02,5.297217e-02,9.631051e-05
183,5.381622e-02,5.297678e-02,9.589460e-05
184,5.362476e-02,5.298030e-02,9.543808e-05
185,5.366518e-02,5.298401e-02,9.499397e-05
186,5.353370e-02,5.298696e-02,9.452921e-05
187,5.369991e-02,5.299077e-02,9.410056e-05
188,5.266285e-02,5.298903e-02,9.361619e-05
189,5.309167e-02,5.298957e-02,9.312244e-05
190,5.312626e-02,5.299029e-02,9.263510e-05
191,5.346128e-02,5.299276e-02,9.218291e-05
192,5.329348e-02,5.299432e-02,9.171610e-05
193,5.274334e-02,5.299302e-02,9.125011e-05
194,5.346155e-02,5.299544e-02,9.081170e-05
195,5.243633e-02,5.299257e-02,9.039125e-05
196,5.183608e-02,5.298667e-02,9.012245e-05
197,5.097850e-02,5.297648e-02,9.023964e-05
198,5.242374e-02,5.297369e-02,8.982705e-05
199,5.309616e-02,5.297430e-02,8.937777e-05
200,5.463377e-02,5.298260e-02,8.931519e-05
201,5.414667e-02,5.298839e-02,8.905840e-05
202,5.199677e-02,5.298348e-02,8.875271e-05
203,5.295887e-02,5.298336e-02,8.831558e-05
204,5.283226e-02,5.298262e-02,8.788577e-05
205,5.033740e-02,5.296972e-02,8.839924e-05
206,4.885287e-02,5.294973e-02,9.020083e-05
207,4.969792e-02,5.293402e-02,9.112276e-05
208,5.171022e-02,5.292814e-02,9.087442e-05
209,5.330730e-02,5.292995e-02,9.045772e-05
210,5.240155e-02,5.292744e-02,9.006196e-05
211,5.156585e-02,5.292098e-02,8.986601e-05
212,5.168746e-02,5.291516e-02,8.963028e-05
213,5.145029e-02,5.290829e-02,8.947294e-05
214,5.213183e-02,5.290466e-02,8.912838e-05
215,5.349254e-02,5.290739e-02,8.875576e-05
216,5.442888e-02,5.291444e-02,8.862393e-05
217,5.319334e-02,5.291572e-02,8.822484e-05
218,5.290019e-02,5.291565e-02,8.782017e-05
219,5.369978e-02,5.291923e-02,8.749212e-05
220,5.569439e-02,5.293185e-02,8.799909e-05
221,5.706862e-02,5.295056e-02,8.956960e-05
222,5.566889e-02,5.296281e-02,8.999920e-05
223,5.277343e-02,5.296196e-02,8.959962e-05
224,5.261014e-02,5.296039e-02,8.921339e-05
225,5.315033e-02,5.296123e-02,8.882088e-05
226,5.288487e-02,5.296090e-02,8.842851e-05
227,5.262431e-02,5.295941e-02,8.805139e-05
228,5.409470e-02,5.296439e-02,8.780587e-05
229,5.381250e-02,5.296810e-02,8.750051e-05
230,5.271499e-02,5.296700e-02,8.712700e-05
231,5.234644e-02,5.296431e-02,8.679123e-05
232,5.235967e-02,5.296170e-02,8.645625e-05
