BLOCK,ACTUAL_PE,PE_AVE,ERROR
159,-0.42974,-0.40899,0.00408847
160,-0.463377,-0.40933,0.00407703
161,-0.485301,-0.409802,0.00407892
162,-0.485071,-0.410267,0.00408012
163,-0.427514,-0.410372,0.00405646
164,-0.428476,-0.410483,0.00403322
165,-0.436902,-0.410643,0.00401196
166,-0.443551,-0.410841,0.00399268
167,-0.314511,-0.410264,0.00401023
168,-0.383314,-0.410104,0.00398956
169,-0.399849,-0.410043,0.00396642
170,-0.380152,-0.409867,0.00394698
171,-0.372825,-0.409651,0.00392984
172,-0.389908,-0.409536,0.00390867
173,-0.359836,-0.409249,0.00389662
174,-0.39292,-0.409155,0.00387535
175,-0.455017,-0.409417,0.00386206
176,-0.505495,-0.409963,0.0038785
177,-0.472459,-0.410316,0.00387263
178,-0.430417,-0.410429,0.00385252
179,-0.435869,-0.410571,0.00383362
180,-0.444322,-0.410759,0.0038169
181,-0.503996,-0.411274,0.00383042
182,-0.484477,-0.411676,0.00383043
183,-0.427862,-0.411764,0.00381052
184,-0.370867,-0.411542,0.00379629
185,-0.467751,-0.411846,0.00378791
186,-0.34604,-0.411492,0.00378403
187,-0.43347,-0.41161,0.00376562
188,-0.370495,-0.411391,0.00375193
189,-0.34987,-0.411065,0.00374617
190,-0.384633,-0.410926,0.00372904
191,-0.412424,-0.410934,0.00370952
192,-0.400566,-0.41088,0.0036906
193,-0.358437,-0.410608,0.00368146
194,-0.383547,-0.410469,0.00366513
195,-0.324182,-0.410026,0.00367295
196,-0.323363,-0.409584,0.00368073
197,-0.313373,-0.409096,0.0036943
198,-0.277869,-0.408433,0.00373462
199,-0.273668,-0.407756,0.00377676
200,-0.291819,-0.407176,0.0038021
201,-0.311688,-0.406701,0.00381275
202,-0.363545,-0.406488,0.00379985
203,-0.374089,-0.406328,0.00378448
204,-0.440183,-0.406494,0.00376957
205,-0.403767,-0.406481,0.0037512
206,-0.365501,-0.406282,0.00373827
207,-0.431202,-0.406402,0.00372214
208,-0.440044,-0.406564,0.00370776
209,-0.406864,-0.406565,0.00369002
210,-0.323924,-0.406172,0.00369338
211,-0.38953,-0.406093,0.00367671
212,-0.343779,-0.405799,0.0036711
213,-0.37959,-0.405676,0.00365593
214,-0.413719,-0.405713,0.00363904
215,-0.335759,-0.405388,0.00363663
216,-0.390186,-0.405318,0.00362047
217,-0.440456,-0.40548,0.00360741
218,-0.501384,-0.40592,0.00361758
219,-0.515666,-0.406421,0.00363561
220,-0.496458,-0.40683,0.00364205
221,-0.475922,-0.407143,0.00363896
222,-0.500705,-0.407564,0.00364689
223,-0.461241,-0.407805,0.00363847
224,-0.452,-0.408002,0.00362758
225,-0.488106,-0.408358,0.00362888
226,-0.409995,-0.408365,0.00361283
227,-0.4928,-0.408737,0.00361601
228,-0.441865,-0.408883,0.00360307
229,-0.429228,-0.408971,0.00358843
230,-0.399567,-0.40893,0.00357306
231,-0.483495,-0.409253,0.00357215
232,-0.46546,-0.409496,0.00356496
233,-0.386714,-0.409398,0.003551
234,-0.419925,-0.409443,0.00353611
235,-0.383551,-0.409333,0.00352277
236,-0.372849,-0.409178,0.00351124
237,-0.347227,-0.408917,0.00350614
238,-0.397598,-0.408869,0.00349173
239,-0.421423,-0.408922,0.00347751
240,-0.430481,-0.409011,0.00346419
241,-0.40157,-0.408981,0.00344995
242,-0.359626,-0.408777,0.00344172
243,-0.446968,-0.408934,0.00343114
244,-0.554441,-0.40953,0.00346851
245,-0.534852,-0.410042,0.00349187
246,-0.526985,-0.410517,0.00350988
247,-0.500813,-0.410883,0.00351466
248,-0.415429,-0.410901,0.00350054
249,-0.475988,-0.411162,0.00349622
250,-0.440509,-0.41128,0.00348421
251,-0.412359,-0.411284,0.00347033
252,-0.374415,-0.411138,0.00345964
253,-0.435598,-0.411234,0.00344732
254,-0.457687,-0.411417,0.00343859
255,-0.371064,-0.411259,0.00342875
256,-0.438169,-0.411364,0.00341697
257,-0.447306,-0.411504,0.00340653
258,-0.418654,-0.411532,0.00339344
259,-0.402087,-0.411495,0.00338053
260,-0.345992,-0.411243,0.00337691
261,-0.388855,-0.411157,0.00336506
262,-0.402301,-0.411124,0.00335238
263,-0.412432,-0.411129,0.00333964
264,-0.366528,-0.41096,0.00333126
265,-0.392849,-0.410891,0.00331939
266,-0.36916,-0.410734,0.00331062
267,-0.472882,-0.410967,0.00330639
268,-0.458878,-0.411146,0.00329888
269,-0.359113,-0.410953,0.00329228
270,-0.41069,-0.410952,0.00328009
271,-0.327131,-0.410642,0.00328254
272,-0.364114,-0.410471,0.00327492
273,-0.287606,-0.410021,0.00329371
274,-0.370957,-0.409879,0.00328477
275,-0.372559,-0.409743,0.00327563
276,-0.368442,-0.409593,0.00326718
277,-0.421281,-0.409635,0.00325565
278,-0.395612,-0.409585,0.00324433
279,-0.40993,-0.409586,0.00323271
280,-0.407015,-0.409577,0.00322117
281,-0.347199,-0.409355,0.00321735
282,-0.374795,-0.409233,0.00320827
283,-0.324445,-0.408933,0.0032109
284,-0.414601,-0.408953,0.00319965
285,-0.373073,-0.408827,0.0031909
286,-0.393705,-0.408774,0.00318018
287,-0.391574,-0.408714,0.00316967
288,-0.441897,-0.408829,0.00316075
289,-0.457914,-0.408999,0.00315438
290,-0.359676,-0.408829,0.00314808
291,-0.385377,-0.408749,0.00313829
292,-0.407653,-0.408745,0.00312755
293,-0.372171,-0.40862,0.00311936
294,-0.400203,-0.408591,0.00310889
295,-0.387474,-0.40852,0.00309917
296,-0.413816,-0.408538,0.00308875
297,-0.438515,-0.408639,0.00308
298,-0.466083,-0.408831,0.00307569
299,-0.439997,-0.408936,0.00306717
300,-0.440329,-0.40904,0.00305873
301,-0.39972,-0.409009,0.00304873
302,-0.451071,-0.409149,0.00304181
303,-0.39777,-0.409111,0.003032
304,-0.403444,-0.409092,0.00302209
305,-0.390873,-0.409033,0.00301277
306,-0.397116,-0.408994,0.00300318
307,-0.354651,-0.408817,0.00299861
308,-0.340789,-0.408596,0.00299699
309,-0.342694,-0.408383,0.00299487
310,-0.359068,-0.408223,0.00298943
311,-0.388515,-0.40816,0.00298049
312,-0.427551,-0.408222,0.00297159
313,-0.352345,-0.408044,0.00296745
314,-0.471283,-0.408245,0.00296483
315,-0.438636,-0.408342,0.00295699
316,-0.355496,-0.408174,0.00295235
317,-0.388806,-0.408113,0.00294367
318,-0.476336,-0.408328,0.00294222
319,-0.413485,-0.408344,0.00293304
320,-0.360157,-0.408193,0.00292774
321,-0.376058,-0.408093,0.00292033
322,-0.415721,-0.408117,0.00291136
323,-0.434407,-0.408198,0.00290348
324,-0.41749,-0.408227,0.00289466
325,-0.447499,-0.408348,0.00288828
326,-0.415425,-0.40837,0.0028795
327,-0.430576,-0.408437,0.00287149
328,-0.418822,-0.408469,0.00286291
329,-0.408074,-0.408468,0.00285421
330,-0.389744,-0.408411,0.00284613
331,-0.4431,-0.408516,0.00283946
332,-0.537275,-0.408904,0.00285727
333,-0.478179,-0.409112,0.00285625
334,-0.530366,-0.409475,0.00287068
335,-0.546866,-0.409885,0.00289126
336,-0.540687,-0.410274,0.00290874
337,-0.449943,-0.410392,0.00290249
338,-0.45508,-0.410524,0.00289691
339,-0.480399,-0.41073,0.00289569
340,-0.45005,-0.410846,0.00288948
341,-0.473296,-0.411029,0.00288681
342,-0.472694,-0.411209,0.00288399
343,-0.388495,-0.411143,0.00287634
344,-0.364393,-0.411007,0.00287119
345,-0.334896,-0.410787,0.00287133
