BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-6.61704,-6.61704,0
2,-6.47078,-6.54391,0.0517093
3,-6.40167,-6.49649,0.0518367
4,-6.3615,-6.46275,0.0486378
5,-6.30543,-6.43128,0.0480204
6,-6.19746,-6.39231,0.0535436
7,-6.13712,-6.35586,0.0569694
8,-6.10449,-6.32444,0.0578678
9,-6.03269,-6.29202,0.0598325
10,-5.96406,-6.25922,0.0621912
11,-5.92113,-6.22849,0.0636812
12,-5.84412,-6.19646,0.0659398
13,-5.8677,-6.17117,0.0655378
14,-5.90073,-6.15185,0.0636397
15,-5.94391,-6.13799,0.0608882
16,-5.9787,-6.12803,0.0578909
17,-5.94652,-6.11736,0.0554614
18,-5.91164,-6.10593,0.0535448
19,-5.89632,-6.0949,0.0518506
20,-5.85355,-6.08283,0.0506429
21,-5.89554,-6.07391,0.0490103
22,-5.94607,-6.0681,0.0471258
23,-5.85668,-6.05891,0.0459646
24,-5.88227,-6.05155,0.0446347
25,-5.98029,-6.0487,0.0429402
26,-5.91651,-6.04361,0.0415885
27,-5.90249,-6.03839,0.0403753
28,-5.85511,-6.03184,0.0394604
29,-5.94158,-6.02873,0.0382222
30,-5.8844,-6.02392,0.0372497
31,-5.877,-6.01918,0.0363483
32,-5.77251,-6.01147,0.0360205
33,-5.81112,-6.0054,0.0354369
34,-5.82888,-6.00021,0.0347729
35,-5.81387,-5.99488,0.0341845
36,-5.62171,-5.98452,0.0347711
37,-5.679,-5.97626,0.034798
38,-5.7067,-5.96917,0.0345977
39,-5.75699,-5.96373,0.0341356
40,-5.81271,-5.95995,0.0334904
41,-5.77755,-5.9555,0.0329677
42,-5.827,-5.95244,0.0323244
43,-5.81271,-5.94919,0.0317356
44,-5.80297,-5.94587,0.0311879
45,-5.76711,-5.9419,0.0307467
46,-5.77211,-5.93821,0.030299
47,-5.71034,-5.93336,0.0300398
48,-5.60796,-5.92658,0.0301692
49,-5.6197,-5.92032,0.0301965
50,-5.6999,-5.91591,0.0299126
51,-5.65824,-5.91086,0.0297497
52,-5.55604,-5.90403,0.0299499
53,-5.62558,-5.89878,0.029842
54,-5.58744,-5.89301,0.0298412
55,-5.57456,-5.88722,0.029855
56,-5.52755,-5.8808,0.0300048
57,-5.47177,-5.87362,0.0303244
58,-5.53951,-5.86786,0.0303438
59,-5.59791,-5.86329,0.0301725
60,-5.60297,-5.85895,0.0299799
61,-5.55121,-5.8539,0.0299099
62,-5.62616,-5.85023,0.0296522
63,-5.62071,-5.84659,0.0294044
64,-5.62291,-5.84309,0.029152
65,-5.61791,-5.83963,0.0289086
66,-5.70898,-5.83765,0.0285383
67,-5.71928,-5.83588,0.0281669
68,-5.758,-5.83474,0.027776
69,-5.70448,-5.83285,0.0274375
70,-5.75443,-5.83173,0.0270684
71,-5.75446,-5.83064,0.026709
