BLOCK,ACTUAL_T,T_AVE,ERROR
1,1.18799,1.18799,0
2,1.07393,1.13096,0.0403291
3,1.09378,1.11857,0.0287269
4,1.13315,1.12221,0.0217752
5,1.06037,1.10984,0.0206362
6,1.11838,1.11127,0.0172458
7,1.08589,1.10764,0.0151582
8,1.07034,1.10298,0.0139623
9,1.11007,1.10377,0.0124331
10,1.08443,1.10183,0.0113392
