BLOCK,ACTUAL_KE,KE_AVE,ERROR
1,1.78199,1.78199,0
2,1.61089,1.69644,0.0604937
3,1.64068,1.67785,0.0430904
4,1.69972,1.68332,0.0326628
5,1.59055,1.66477,0.0309543
6,1.67757,1.6669,0.0258687
7,1.62884,1.66146,0.0227374
8,1.60551,1.65447,0.0209434
9,1.66511,1.65565,0.0186497
10,1.62665,1.65275,0.0170087
