BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,1.487126e+00,1.487126e+00,0.000000e+00
2,1.474805e+00,1.480965e+00,4.356223e-03
3,1.493416e+00,1.485116e+00,4.462847e-03
4,1.424984e+00,1.470083e+00,1.344221e-02
5,1.350664e+00,1.446199e+00,2.391627e-02
6,1.381786e+00,1.435464e+00,2.220938e-02
7,1.375300e+00,1.426869e+00,2.063277e-02
8,1.434779e+00,1.427858e+00,1.807735e-02
9,1.437249e+00,1.428901e+00,1.609884e-02
10,1.412299e+00,1.427241e+00,1.457431e-02
11,1.408035e+00,1.425495e+00,1.335355e-02
12,1.333994e+00,1.417870e+00,1.425247e-02
13,1.329667e+00,1.411085e+00,1.468251e-02
14,1.308887e+00,1.403785e+00,1.534149e-02
15,1.314877e+00,1.397858e+00,1.542126e-02
16,1.435027e+00,1.400181e+00,1.463137e-02
17,1.418025e+00,1.401231e+00,1.380830e-02
18,1.410785e+00,1.401761e+00,1.305137e-02
19,1.438185e+00,1.403678e+00,1.250445e-02
20,1.472960e+00,1.407142e+00,1.234973e-02
21,1.393419e+00,1.406489e+00,1.177892e-02
22,1.462895e+00,1.409053e+00,1.151918e-02
23,1.444468e+00,1.410593e+00,1.112078e-02
24,1.409230e+00,1.410536e+00,1.065756e-02
25,1.414229e+00,1.410684e+00,1.023229e-02
26,1.425435e+00,1.411251e+00,9.854453e-03
27,1.439616e+00,1.412302e+00,9.545308e-03
28,1.402568e+00,1.411954e+00,9.210733e-03
29,1.334122e+00,1.409270e+00,9.275896e-03
30,1.389573e+00,1.408613e+00,8.989907e-03
31,1.342147e+00,1.406469e+00,8.951943e-03
32,1.325413e+00,1.403936e+00,9.023449e-03
33,1.280875e+00,1.400207e+00,9.489343e-03
34,1.312046e+00,1.397614e+00,9.557951e-03
35,1.342692e+00,1.396045e+00,9.412799e-03
36,1.325206e+00,1.394077e+00,9.354750e-03
37,1.361132e+00,1.393187e+00,9.144198e-03
38,1.425573e+00,1.394039e+00,8.943190e-03
39,1.449758e+00,1.395468e+00,8.827259e-03
40,1.464019e+00,1.397182e+00,8.771364e-03
41,1.414479e+00,1.397604e+00,8.567568e-03
42,1.391200e+00,1.397451e+00,8.364935e-03
43,1.329316e+00,1.395867e+00,8.319124e-03
44,1.357560e+00,1.394996e+00,8.175481e-03
45,1.336226e+00,1.393690e+00,8.097445e-03
46,1.354644e+00,1.392841e+00,7.965778e-03
47,1.324035e+00,1.391377e+00,7.929679e-03
48,1.341306e+00,1.390334e+00,7.832789e-03
49,1.314298e+00,1.388782e+00,7.825137e-03
50,1.327591e+00,1.387558e+00,7.763746e-03
51,1.358991e+00,1.386998e+00,7.631696e-03
52,1.320292e+00,1.385715e+00,7.591982e-03
53,1.306185e+00,1.384215e+00,7.595586e-03
54,1.267364e+00,1.382051e+00,7.757043e-03
55,1.272232e+00,1.380054e+00,7.868794e-03
56,1.352616e+00,1.379564e+00,7.743520e-03
57,1.369813e+00,1.379393e+00,7.609558e-03
58,1.388024e+00,1.379542e+00,7.479813e-03
59,1.454262e+00,1.380808e+00,7.459480e-03
60,1.456440e+00,1.382069e+00,7.440897e-03
61,1.381298e+00,1.382056e+00,7.318926e-03
62,1.465874e+00,1.383408e+00,7.324672e-03
63,1.472713e+00,1.384826e+00,7.344293e-03
64,1.463021e+00,1.386048e+00,7.330463e-03
65,1.392863e+00,1.386152e+00,7.218436e-03
66,1.405868e+00,1.386451e+00,7.115244e-03
67,1.444789e+00,1.387322e+00,7.062122e-03
68,1.400903e+00,1.387522e+00,6.961091e-03
69,1.402889e+00,1.387744e+00,6.863767e-03
70,1.390265e+00,1.387780e+00,6.765808e-03
71,1.354368e+00,1.387310e+00,6.686861e-03
72,1.406985e+00,1.387583e+00,6.599569e-03
73,1.417192e+00,1.387989e+00,6.521616e-03
74,1.418535e+00,1.388401e+00,6.446537e-03
75,1.356888e+00,1.387981e+00,6.374262e-03
76,1.381254e+00,1.387893e+00,6.291004e-03
77,1.393632e+00,1.387967e+00,6.209744e-03
78,1.463933e+00,1.388941e+00,6.206036e-03
79,1.417397e+00,1.389301e+00,6.137923e-03
80,1.338123e+00,1.388662e+00,6.094445e-03
81,1.409124e+00,1.388914e+00,6.024439e-03
82,1.393045e+00,1.388965e+00,5.951181e-03
83,1.436018e+00,1.389532e+00,5.906420e-03
84,1.450211e+00,1.390254e+00,5.880114e-03
85,1.419782e+00,1.390601e+00,5.821189e-03
86,1.447779e+00,1.391266e+00,5.791345e-03
87,1.461178e+00,1.392070e+00,5.780260e-03
88,1.390848e+00,1.392056e+00,5.714592e-03
89,1.432343e+00,1.392509e+00,5.668283e-03
90,1.459338e+00,1.393251e+00,5.653730e-03
91,1.411519e+00,1.393452e+00,5.595164e-03
92,1.434051e+00,1.393893e+00,5.551723e-03
93,1.385089e+00,1.393798e+00,5.492834e-03
94,1.328401e+00,1.393103e+00,5.478282e-03
95,1.367445e+00,1.392833e+00,5.427269e-03
96,1.390156e+00,1.392805e+00,5.370807e-03
97,1.438698e+00,1.393278e+00,5.336236e-03
98,1.386796e+00,1.393212e+00,5.282194e-03
99,1.422627e+00,1.393509e+00,5.237189e-03
100,1.410157e+00,1.393675e+00,5.187463e-03
101,1.395711e+00,1.393696e+00,5.136141e-03
102,1.286595e+00,1.392646e+00,5.192005e-03
103,1.313375e+00,1.391876e+00,5.198325e-03
104,1.294108e+00,1.390936e+00,5.232654e-03
105,1.355485e+00,1.390598e+00,5.193700e-03
106,1.349390e+00,1.390209e+00,5.159232e-03
107,1.333411e+00,1.389679e+00,5.138250e-03
108,1.351124e+00,1.389322e+00,5.103060e-03
109,1.362087e+00,1.389072e+00,5.062356e-03
110,1.361178e+00,1.388818e+00,5.022681e-03
111,1.315977e+00,1.388162e+00,5.020118e-03
112,1.367186e+00,1.387975e+00,4.978788e-03
113,1.360874e+00,1.387735e+00,4.940500e-03
114,1.342600e+00,1.387339e+00,4.913001e-03
115,1.370772e+00,1.387195e+00,4.872391e-03
116,1.401103e+00,1.387315e+00,4.831862e-03
117,1.404889e+00,1.387465e+00,4.792899e-03
118,1.413800e+00,1.387688e+00,4.757474e-03
119,1.412201e+00,1.387894e+00,4.721953e-03
120,1.376930e+00,1.387803e+00,4.683487e-03
121,1.441578e+00,1.388247e+00,4.665819e-03
122,1.442549e+00,1.388692e+00,4.648756e-03
123,1.388649e+00,1.388692e+00,4.610961e-03
124,1.366553e+00,1.388513e+00,4.577231e-03
125,1.378979e+00,1.388437e+00,4.541249e-03
126,1.397681e+00,1.388511e+00,4.505800e-03
127,1.406728e+00,1.388654e+00,4.472604e-03
128,1.422047e+00,1.388915e+00,4.445264e-03
129,1.378651e+00,1.388835e+00,4.411516e-03
130,1.262912e+00,1.387867e+00,4.482663e-03
131,1.264745e+00,1.386927e+00,4.545905e-03
132,1.292914e+00,1.386215e+00,4.566918e-03
133,1.387087e+00,1.386221e+00,4.532585e-03
134,1.438733e+00,1.386613e+00,4.515669e-03
135,1.396286e+00,1.386685e+00,4.482788e-03
136,1.392124e+00,1.386725e+00,4.450004e-03
137,1.327578e+00,1.386293e+00,4.438415e-03
138,1.356623e+00,1.386078e+00,4.411457e-03
139,1.317981e+00,1.385588e+00,4.406839e-03
140,1.387352e+00,1.385601e+00,4.375379e-03
141,1.374934e+00,1.385525e+00,4.345002e-03
142,1.412666e+00,1.385716e+00,4.318606e-03
143,1.344440e+00,1.385427e+00,4.298041e-03
144,1.326106e+00,1.385015e+00,4.287890e-03
145,1.399460e+00,1.385115e+00,4.259475e-03
146,1.371501e+00,1.385022e+00,4.231321e-03
147,1.305911e+00,1.384484e+00,4.236623e-03
148,1.274686e+00,1.383742e+00,4.272458e-03
149,1.303100e+00,1.383201e+00,4.277926e-03
150,1.395341e+00,1.383282e+00,4.250173e-03
151,1.361534e+00,1.383137e+00,4.224465e-03
152,1.384407e+00,1.383146e+00,4.196681e-03
153,1.447553e+00,1.383567e+00,4.190311e-03
154,1.343088e+00,1.383304e+00,4.171338e-03
155,1.438876e+00,1.383662e+00,4.159805e-03
156,1.405947e+00,1.383805e+00,4.135592e-03
157,1.360286e+00,1.383656e+00,4.111963e-03
158,1.323737e+00,1.383276e+00,4.103388e-03
159,1.347893e+00,1.383054e+00,4.083610e-03
160,1.408039e+00,1.383210e+00,4.061072e-03
161,1.404309e+00,1.383341e+00,4.037962e-03
162,1.330080e+00,1.383012e+00,4.026398e-03
163,1.376961e+00,1.382975e+00,4.001868e-03
164,1.364750e+00,1.382864e+00,3.979009e-03
165,1.443836e+00,1.383233e+00,3.972015e-03
166,1.379514e+00,1.383211e+00,3.948151e-03
167,1.396845e+00,1.383293e+00,3.925353e-03
168,1.364661e+00,1.383182e+00,3.903554e-03
169,1.388848e+00,1.383215e+00,3.880600e-03
170,1.399192e+00,1.383309e+00,3.858911e-03
171,1.415447e+00,1.383497e+00,3.840918e-03
172,1.425050e+00,1.383739e+00,3.826178e-03
173,1.430145e+00,1.384007e+00,3.813452e-03
174,1.377938e+00,1.383972e+00,3.791696e-03
175,1.382226e+00,1.383962e+00,3.770042e-03
176,1.416872e+00,1.384149e+00,3.753255e-03
177,1.417735e+00,1.384339e+00,3.736844e-03
178,1.378930e+00,1.384309e+00,3.715974e-03
179,1.309435e+00,1.383890e+00,3.718682e-03
180,1.415647e+00,1.384067e+00,3.702206e-03
181,1.367332e+00,1.383974e+00,3.682906e-03
182,1.307720e+00,1.383555e+00,3.686425e-03
183,1.443374e+00,1.383882e+00,3.680744e-03
184,1.291320e+00,1.383379e+00,3.694957e-03
185,1.302095e+00,1.382940e+00,3.701015e-03
186,1.341525e+00,1.382717e+00,3.687809e-03
187,1.378268e+00,1.382693e+00,3.668165e-03
188,1.363191e+00,1.382590e+00,3.650120e-03
189,1.424406e+00,1.382811e+00,3.637506e-03
190,1.422031e+00,1.383017e+00,3.624214e-03
191,1.386065e+00,1.383033e+00,3.605274e-03
192,1.385580e+00,1.383046e+00,3.586521e-03
193,1.403715e+00,1.383154e+00,3.569536e-03
194,1.357950e+00,1.383024e+00,3.553500e-03
195,1.283238e+00,1.382512e+00,3.571932e-03
196,1.348188e+00,1.382337e+00,3.557999e-03
197,1.314282e+00,1.381991e+00,3.556669e-03
198,1.346961e+00,1.381814e+00,3.543103e-03
199,1.352801e+00,1.381669e+00,3.528297e-03
200,1.327999e+00,1.381400e+00,3.520845e-03
201,1.423628e+00,1.381610e+00,3.509591e-03
202,1.408402e+00,1.381743e+00,3.494722e-03
203,1.394759e+00,1.381807e+00,3.478095e-03
204,1.456602e+00,1.382174e+00,3.480316e-03
205,1.427590e+00,1.382395e+00,3.470383e-03
206,1.423123e+00,1.382593e+00,3.459163e-03
207,1.442173e+00,1.382881e+00,3.454406e-03
208,1.403279e+00,1.382979e+00,3.439190e-03
209,1.278917e+00,1.382481e+00,3.458588e-03
210,1.285181e+00,1.382018e+00,3.473016e-03
211,1.391571e+00,1.382063e+00,3.456851e-03
212,1.340740e+00,1.381868e+00,3.446036e-03
213,1.362616e+00,1.381778e+00,3.431043e-03
214,1.370986e+00,1.381727e+00,3.415381e-03
215,1.409545e+00,1.381857e+00,3.401945e-03
216,1.350490e+00,1.381711e+00,3.389293e-03
217,1.410883e+00,1.381846e+00,3.376339e-03
218,1.417409e+00,1.382009e+00,3.364790e-03
219,1.390554e+00,1.382048e+00,3.349652e-03
220,1.375505e+00,1.382018e+00,3.334558e-03
221,1.433090e+00,1.382249e+00,3.327468e-03
222,1.393071e+00,1.382298e+00,3.312836e-03
223,1.401608e+00,1.382385e+00,3.299112e-03
224,1.375159e+00,1.382352e+00,3.284541e-03
225,1.431346e+00,1.382570e+00,3.277153e-03
226,1.438302e+00,1.382817e+00,3.271918e-03
227,1.448358e+00,1.383105e+00,3.270218e-03
228,1.434592e+00,1.383331e+00,3.263663e-03
229,1.376934e+00,1.383303e+00,3.249530e-03
230,1.437813e+00,1.383540e+00,3.244033e-03
231,1.451210e+00,1.383833e+00,3.243189e-03
232,1.375215e+00,1.383796e+00,3.229423e-03
233,1.467102e+00,1.384154e+00,3.235294e-03
234,1.407983e+00,1.384255e+00,3.223070e-03
