BLOCK,ACTUAL_P,P_AVE,ERROR
140,0.027962,0.0233163,0.000869812
141,0.0294806,0.02336,0.000864741
142,0.0276762,0.0233904,0.000859185
143,0.0284197,0.0234256,0.000853897
144,0.0275836,0.0234544,0.000848455
145,0.0287985,0.0234913,0.000843404
146,0.0293252,0.0235313,0.000838573
147,0.0290887,0.0235691,0.00083372
148,0.0287728,0.0236042,0.000828828
149,0.02868,0.0236383,0.000823965
150,0.0297131,0.0236788,0.000819467
151,0.0310658,0.0237277,0.000815499
152,0.0295707,0.0237661,0.000811039
153,0.0286427,0.023798,0.000806364
154,0.0276544,0.0238231,0.000801517
155,0.0248133,0.0238294,0.000796371
156,0.0272471,0.0238514,0.000791567
157,0.0230755,0.0238464,0.000786541
158,0.0223158,0.0238367,0.000781623
159,0.0228836,0.0238307,0.00077673
160,0.0183207,0.0237963,0.000772638
161,0.0232395,0.0237928,0.000767847
162,0.0217064,0.02378,0.000763215
163,0.0259198,0.0237931,0.000758646
164,0.0252248,0.0238018,0.00075407
165,0.0243194,0.0238049,0.000749507
166,0.0240506,0.0238064,0.000744993
167,0.0254444,0.0238162,0.000740596
168,0.0282524,0.0238426,0.000736659
169,0.031523,0.0238881,0.0007337
170,0.03489,0.0239528,0.000732233
171,0.0348187,0.0240163,0.000730703
172,0.0293598,0.0240474,0.000727115
173,0.031548,0.0240908,0.000724203
174,0.0296679,0.0241228,0.00072075
175,0.0286506,0.0241487,0.000717096
176,0.0274107,0.0241672,0.000713261
177,0.0288135,0.0241935,0.000709714
178,0.0318191,0.0242363,0.000707019
179,0.0330066,0.0242853,0.000704764
180,0.0333238,0.0243355,0.000702636
181,0.0359425,0.0243997,0.000701674
182,0.0308287,0.024435,0.000698707
183,0.0276475,0.0244525,0.00069511
184,0.0315706,0.0244912,0.000692407
185,0.0299765,0.0245209,0.000689299
186,0.0322885,0.0245626,0.000686857
187,0.0323972,0.0246045,0.000684461
188,0.0318517,0.0246431,0.000681905
189,0.0365087,0.0247059,0.000681181
190,0.0350205,0.0247601,0.000679755
191,0.0353465,0.0248156,0.000678452
192,0.0338555,0.0248627,0.00067655
193,0.0318864,0.024899,0.000674023
194,0.0344871,0.0249485,0.000672358
195,0.0327041,0.0249882,0.000670086
196,0.0311599,0.0250197,0.000667406
197,0.0307201,0.0250487,0.000664645
198,0.0268836,0.0250579,0.000661353
199,0.0280807,0.0250731,0.000658204
200,0.0282771,0.0250891,0.000655108
201,0.0301996,0.0251146,0.000652342
202,0.0293193,0.0251354,0.000649445
203,0.0303261,0.025161,0.000646749
204,0.0287322,0.0251785,0.000643815
205,0.0296251,0.0252002,0.00064104
206,0.0295502,0.0252213,0.000638276
207,0.0342293,0.0252648,0.000636674
208,0.0320706,0.0252975,0.000634453
209,0.0338953,0.0253386,0.00063275
210,0.0332255,0.0253762,0.00063085
211,0.0343957,0.0254189,0.000629307
212,0.0358896,0.0254683,0.000628274
213,0.03469,0.0255116,0.000626814
214,0.0366247,0.0255636,0.000626033
215,0.0405368,0.0256332,0.000626983
216,0.0391412,0.0256957,0.000627191
217,0.0383091,0.0257539,0.000626988
218,0.0359409,0.0258006,0.000625851
219,0.0360538,0.0258474,0.000624742
220,0.0339002,0.025884,0.000622974
221,0.0432352,0.0259625,0.000625083
222,0.0372443,0.0260134,0.000624329
223,0.0373015,0.026064,0.000623578
224,0.0376582,0.0261157,0.000622939
225,0.0360867,0.02616,0.000621745
226,0.0330024,0.0261903,0.00061973
227,0.0304805,0.0262092,0.000617288
228,0.0356542,0.0262506,0.000615969
229,0.0349442,0.0262886,0.000614448
230,0.0353335,0.0263279,0.000613034
231,0.0368852,0.0263736,0.000612081
232,0.039706,0.0264311,0.000612135
233,0.0406456,0.0264921,0.00061254
234,0.0351865,0.0265293,0.000611048
235,0.0371913,0.0265746,0.00061013
236,0.0380074,0.0266231,0.000609465
237,0.038629,0.0266737,0.000608995
238,0.0419021,0.0267377,0.000609788
239,0.040649,0.0267959,0.000610009
