STEP,DISTANCE,AVE_GOFR,ERROR
187,6.01087,0.986474,0.000221806
188,6.04319,0.986511,0.000220873
189,6.07551,0.986071,0.000219483
190,6.10782,0.986088,0.000218439
191,6.14014,0.985972,0.000217694
192,6.17246,0.986184,0.000216331
193,6.20477,0.985732,0.000215079
194,6.23709,0.986015,0.000213643
195,6.2694,0.985937,0.000213159
196,6.30172,0.986394,0.000211706
197,6.33404,0.98559,0.000210621
198,6.36635,0.986299,0.000209467
199,6.39867,0.985475,0.000208358
200,6.43099,0.98556,0.000207441
