BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-7.52551,-7.52551,0
2,-7.52319,-7.52435,0.000817755
3,-7.52635,-7.52502,0.000770037
4,-7.51729,-7.52309,0.00176984
5,-7.53022,-7.52451,0.00190599
6,-7.51629,-7.52314,0.00202151
7,-7.52935,-7.52403,0.00191764
8,-7.50974,-7.52224,0.002368
9,-7.53034,-7.52314,0.00226939
10,-7.52321,-7.52315,0.00204246
11,-7.51218,-7.52215,0.00208598
12,-7.53199,-7.52297,0.00206689
13,-7.52531,-7.52315,0.00191568
14,-7.52482,-7.52327,0.00178255
15,-7.52365,-7.5233,0.0016639
16,-7.51846,-7.52299,0.00158713
17,-7.51802,-7.5227,0.0015205
18,-7.52507,-7.52283,0.00144168
19,-7.51866,-7.52261,0.00138241
20,-7.52428,-7.5227,0.00131579
21,-7.52859,-7.52298,0.00128266
22,-7.52211,-7.52294,0.00122497
23,-7.51003,-7.52238,0.00129386
24,-7.52365,-7.52243,0.00124103
25,-7.52663,-7.5226,0.00120274
26,-7.51758,-7.5224,0.00117184
27,-7.53094,-7.52272,0.00117032
28,-7.50472,-7.52208,0.00129315
29,-7.52734,-7.52226,0.00126122
30,-7.53126,-7.52256,0.00125438
31,-7.52501,-7.52264,0.00121639
32,-7.50999,-7.52224,0.00124091
33,-7.52794,-7.52242,0.00121524
34,-7.51697,-7.52226,0.00118999
35,-7.52458,-7.52232,0.00115785
36,-7.51769,-7.52219,0.00113282
37,-7.51521,-7.522,0.00111783
38,-7.52197,-7.522,0.00108842
39,-7.51879,-7.52192,0.00106362
40,-7.5165,-7.52179,0.00104563
41,-7.50169,-7.5213,0.0011292
42,-7.52913,-7.52148,0.00111763
43,-7.52931,-7.52166,0.00110637
44,-7.51094,-7.52142,0.00110774
45,-7.52086,-7.52141,0.0010832
46,-7.51665,-7.5213,0.00106457
47,-7.52828,-7.52145,0.00105222
48,-7.51982,-7.52142,0.00103084
49,-7.5249,-7.52149,0.00101225
50,-7.50983,-7.52126,0.0010185
51,-7.53028,-7.52143,0.00101377
52,-7.52513,-7.5215,0.000996766
53,-7.52993,-7.52166,0.000990559
54,-7.51846,-7.5216,0.000973995
55,-7.53743,-7.52189,0.000997902
56,-7.51028,-7.52168,0.00100139
57,-7.5158,-7.52158,0.000989126
58,-7.52034,-7.52156,0.000972302
59,-7.52496,-7.52162,0.000957527
60,-7.51698,-7.52154,0.000944685
61,-7.53838,-7.52182,0.000968681
62,-7.52429,-7.52186,0.000953876
63,-7.52178,-7.52186,0.000938736
64,-7.52634,-7.52193,0.000926685
65,-7.52968,-7.52204,0.000920083
66,-7.51475,-7.52193,0.00091276
67,-7.5268,-7.52201,0.000902022
68,-7.50853,-7.52181,0.000910269
69,-7.53455,-7.52199,0.00091562
70,-7.52193,-7.52199,0.00090254
71,-7.5237,-7.52202,0.000890149
72,-7.52409,-7.52205,0.00087825
73,-7.52506,-7.52209,0.000867188
74,-7.52479,-7.52212,0.000856236
75,-7.50774,-7.52193,0.000866043
76,-7.53215,-7.52207,0.000865027
77,-7.52069,-7.52205,0.000853977
78,-7.52877,-7.52213,0.000847369
79,-7.51884,-7.52209,0.000837666
80,-7.51398,-7.52199,0.000833308
81,-7.52649,-7.52205,0.000824871
82,-7.53694,-7.52223,0.000834563
83,-7.50806,-7.52206,0.000841787
84,-7.53141,-7.52217,0.000839093
85,-7.5176,-7.52211,0.000830939
86,-7.54138,-7.52234,0.000850946
87,-7.51526,-7.52226,0.000845048
88,-7.51983,-7.52223,0.000835894
89,-7.53147,-7.52233,0.000832918
90,-7.52027,-7.52231,0.000823981
91,-7.5295,-7.52239,0.0008187
92,-7.51891,-7.52235,0.000810672
93,-7.5236,-7.52237,0.000802066
94,-7.51302,-7.52227,0.000799666
95,-7.51437,-7.52218,0.000795555
96,-7.52686,-7.52223,0.000788759
97,-7.52332,-7.52224,0.000780707
98,-7.51333,-7.52215,0.00077802
99,-7.54019,-7.52233,0.000791208
100,-7.4988,-7.5221,0.000817548
