BLOCK,ACTUAL_T,T_AVE,ERROR
123,8.029183e-01,7.994696e-01,4.147086e-04
124,8.005863e-01,7.994786e-01,4.114619e-04
125,8.004340e-01,7.994863e-01,4.082412e-04
126,8.027349e-01,7.995120e-01,4.058145e-04
127,7.988006e-01,7.995064e-01,4.026578e-04
128,7.997695e-01,7.995085e-01,3.995173e-04
129,8.023308e-01,7.995304e-01,3.970188e-04
130,8.059467e-01,7.995797e-01,3.970209e-04
131,7.938836e-01,7.995362e-01,3.963641e-04
132,7.975043e-01,7.995209e-01,3.936602e-04
133,7.929449e-01,7.994714e-01,3.937931e-04
134,8.036856e-01,7.995029e-01,3.921081e-04
135,8.027695e-01,7.995271e-01,3.899495e-04
136,7.935703e-01,7.994833e-01,3.895343e-04
137,8.032914e-01,7.995111e-01,3.876815e-04
138,7.965803e-01,7.994898e-01,3.854535e-04
139,8.071860e-01,7.995452e-01,3.866366e-04
140,7.955993e-01,7.995170e-01,3.849009e-04
141,8.001600e-01,7.995216e-01,3.821981e-04
142,8.053107e-01,7.995623e-01,3.816747e-04
143,7.990024e-01,7.995584e-01,3.790258e-04
144,7.964140e-01,7.995366e-01,3.770221e-04
145,8.026530e-01,7.995581e-01,3.750341e-04
146,7.929391e-01,7.995127e-01,3.751955e-04
147,7.973410e-01,7.994980e-01,3.729339e-04
148,8.024221e-01,7.995177e-01,3.709371e-04
149,7.994463e-01,7.995172e-01,3.684479e-04
150,8.026390e-01,7.995380e-01,3.665788e-04
151,7.962915e-01,7.995165e-01,3.647811e-04
152,7.986228e-01,7.995107e-01,3.624287e-04
153,8.003835e-01,7.995164e-01,3.601047e-04
154,7.967558e-01,7.994984e-01,3.582123e-04
155,8.099728e-01,7.995660e-01,3.622193e-04
156,7.909215e-01,7.995106e-01,3.641115e-04
157,8.007354e-01,7.995184e-01,3.618759e-04
158,7.996408e-01,7.995192e-01,3.595863e-04
159,7.949917e-01,7.994907e-01,3.584504e-04
160,8.010021e-01,7.995002e-01,3.563346e-04
161,7.994474e-01,7.994998e-01,3.541215e-04
162,7.949702e-01,7.994719e-01,3.530377e-04
163,8.022001e-01,7.994886e-01,3.512684e-04
164,8.002742e-01,7.994934e-01,3.491591e-04
165,8.035753e-01,7.995181e-01,3.479184e-04
166,7.987484e-01,7.995135e-01,3.458534e-04
167,8.004983e-01,7.995194e-01,3.438327e-04
168,8.113473e-01,7.995898e-01,3.489197e-04
169,7.934456e-01,7.995534e-01,3.487441e-04
170,8.058965e-01,7.995908e-01,3.486830e-04
171,7.970077e-01,7.995757e-01,3.469709e-04
172,7.971678e-01,7.995617e-01,3.452359e-04
