BLOCK,ACTUAL_P,P_AVE,ERROR
185,-7.556319e-01,-7.603210e-01,3.418113e-04
186,-7.617626e-01,-7.603287e-01,3.400615e-04
187,-7.552342e-01,-7.603015e-01,3.393325e-04
188,-7.625495e-01,-7.603134e-01,3.377382e-04
189,-7.584574e-01,-7.603036e-01,3.360940e-04
190,-7.674150e-01,-7.603410e-01,3.364026e-04
191,-7.671689e-01,-7.603768e-01,3.365354e-04
192,-7.549412e-01,-7.603485e-01,3.359712e-04
193,-7.622772e-01,-7.603585e-01,3.343790e-04
194,-7.547743e-01,-7.603297e-01,3.338921e-04
195,-7.610228e-01,-7.603332e-01,3.321987e-04
196,-7.600448e-01,-7.603318e-01,3.305071e-04
197,-7.599758e-01,-7.603300e-01,3.288343e-04
198,-7.578672e-01,-7.603175e-01,3.274087e-04
199,-7.638500e-01,-7.603353e-01,3.262443e-04
200,-7.540192e-01,-7.603037e-01,3.261379e-04
201,-7.594716e-01,-7.602996e-01,3.245416e-04
202,-7.586143e-01,-7.602912e-01,3.230422e-04
203,-7.661624e-01,-7.603201e-01,3.227430e-04
204,-7.552050e-01,-7.602951e-01,3.221335e-04
205,-7.629345e-01,-7.603079e-01,3.208193e-04
206,-7.584553e-01,-7.602990e-01,3.193880e-04
207,-7.613452e-01,-7.603040e-01,3.178850e-04
208,-7.634417e-01,-7.603191e-01,3.167144e-04
209,-7.605147e-01,-7.603200e-01,3.152004e-04
210,-7.646942e-01,-7.603409e-01,3.143870e-04
211,-7.577731e-01,-7.603287e-01,3.131324e-04
212,-7.648492e-01,-7.603500e-01,3.123806e-04
213,-7.591133e-01,-7.603442e-01,3.109679e-04
214,-7.678572e-01,-7.603793e-01,3.114903e-04
215,-7.566077e-01,-7.603618e-01,3.105351e-04
216,-7.552242e-01,-7.603380e-01,3.100069e-04
217,-7.623525e-01,-7.603473e-01,3.087173e-04
218,-7.593773e-01,-7.603428e-01,3.073332e-04
219,-7.606215e-01,-7.603441e-01,3.059325e-04
220,-7.552767e-01,-7.603211e-01,3.054078e-04
221,-7.563855e-01,-7.603032e-01,3.045446e-04
222,-7.540250e-01,-7.602750e-01,3.044830e-04
223,-7.636430e-01,-7.602901e-01,3.034920e-04
224,-7.507827e-01,-7.602476e-01,3.050906e-04
225,-7.591454e-01,-7.602427e-01,3.037739e-04
226,-7.643913e-01,-7.602611e-01,3.029839e-04
227,-7.573736e-01,-7.602484e-01,3.019161e-04
228,-7.616319e-01,-7.602544e-01,3.006528e-04
229,-7.647724e-01,-7.602742e-01,2.999866e-04
230,-7.605107e-01,-7.602752e-01,2.986840e-04
231,-7.604068e-01,-7.602758e-01,2.973916e-04
232,-7.622620e-01,-7.602843e-01,2.962329e-04
233,-7.509347e-01,-7.602442e-01,2.976669e-04
234,-7.651157e-01,-7.602650e-01,2.971219e-04
