BLOCK,ACTUAL_KE,KE_AVE,ERROR
201,1.201035e+00,1.199488e+00,4.760887e-04
202,1.201791e+00,1.199500e+00,4.738683e-04
203,1.190915e+00,1.199457e+00,4.734173e-04
204,1.206785e+00,1.199493e+00,4.724574e-04
205,1.195430e+00,1.199473e+00,4.705683e-04
206,1.201787e+00,1.199485e+00,4.684180e-04
207,1.198026e+00,1.199478e+00,4.662081e-04
208,1.194863e+00,1.199455e+00,4.644944e-04
209,1.199539e+00,1.199456e+00,4.622721e-04
210,1.193416e+00,1.199427e+00,4.609645e-04
211,1.203587e+00,1.199447e+00,4.592013e-04
212,1.192997e+00,1.199416e+00,4.580420e-04
213,1.200966e+00,1.199424e+00,4.559494e-04
214,1.188281e+00,1.199372e+00,4.567820e-04
215,1.204955e+00,1.199398e+00,4.553949e-04
216,1.206865e+00,1.199432e+00,4.545970e-04
217,1.196275e+00,1.199418e+00,4.527349e-04
218,1.200635e+00,1.199423e+00,4.506925e-04
219,1.198862e+00,1.199421e+00,4.486418e-04
220,1.206662e+00,1.199454e+00,4.478083e-04
221,1.204676e+00,1.199477e+00,4.464051e-04
222,1.208182e+00,1.199516e+00,4.461132e-04
223,1.194492e+00,1.199494e+00,4.446812e-04
224,1.213541e+00,1.199557e+00,4.470963e-04
225,1.201438e+00,1.199565e+00,4.451874e-04
226,1.193784e+00,1.199539e+00,4.439519e-04
227,1.203971e+00,1.199559e+00,4.424252e-04
228,1.197405e+00,1.199549e+00,4.405856e-04
229,1.193039e+00,1.199521e+00,4.395779e-04
230,1.198965e+00,1.199519e+00,4.376733e-04
231,1.198943e+00,1.199516e+00,4.357857e-04
232,1.196594e+00,1.199503e+00,4.340893e-04
233,1.212947e+00,1.199561e+00,4.360439e-04
234,1.192359e+00,1.199530e+00,4.352655e-04
235,1.212843e+00,1.199587e+00,4.370844e-04
236,1.199620e+00,1.199587e+00,4.352324e-04
237,1.188555e+00,1.199541e+00,4.358779e-04
238,1.207142e+00,1.199573e+00,4.352149e-04
239,1.197039e+00,1.199562e+00,4.335231e-04
240,1.198733e+00,1.199559e+00,4.317305e-04
241,1.198210e+00,1.199553e+00,4.299753e-04
242,1.190356e+00,1.199515e+00,4.298747e-04
243,1.208850e+00,1.199553e+00,4.298187e-04
244,1.198471e+00,1.199549e+00,4.280801e-04
245,1.191541e+00,1.199516e+00,4.275787e-04
246,1.197544e+00,1.199508e+00,4.259157e-04
247,1.213439e+00,1.199565e+00,4.279094e-04
248,1.191783e+00,1.199533e+00,4.273327e-04
249,1.209068e+00,1.199572e+00,4.273286e-04
250,1.189742e+00,1.199532e+00,4.274241e-04
251,1.211558e+00,1.199580e+00,4.283982e-04
252,1.196430e+00,1.199568e+00,4.268805e-04
253,1.191676e+00,1.199536e+00,4.263312e-04
254,1.200083e+00,1.199539e+00,4.246581e-04
255,1.187061e+00,1.199490e+00,4.258025e-04
256,1.209914e+00,1.199530e+00,4.260817e-04
257,1.198647e+00,1.199527e+00,4.244376e-04
258,1.199273e+00,1.199526e+00,4.227937e-04
259,1.211777e+00,1.199573e+00,4.237989e-04
260,1.184492e+00,1.199515e+00,4.261200e-04
261,1.190783e+00,1.199482e+00,4.257989e-04
262,1.206878e+00,1.199510e+00,4.251084e-04
263,1.200614e+00,1.199514e+00,4.235128e-04
264,1.183214e+00,1.199452e+00,4.263854e-04
265,1.203391e+00,1.199467e+00,4.250354e-04
266,1.208697e+00,1.199502e+00,4.248514e-04
267,1.191430e+00,1.199472e+00,4.243344e-04
268,1.203158e+00,1.199486e+00,4.229739e-04
269,1.203325e+00,1.199500e+00,4.216422e-04
270,1.189771e+00,1.199464e+00,4.216173e-04
271,1.214658e+00,1.199520e+00,4.237729e-04
272,1.194041e+00,1.199500e+00,4.226934e-04
273,1.208388e+00,1.199532e+00,4.223972e-04
274,1.189462e+00,1.199495e+00,4.224515e-04
275,1.201954e+00,1.199504e+00,4.210099e-04
276,1.187771e+00,1.199462e+00,4.216254e-04
277,1.211769e+00,1.199506e+00,4.224375e-04
278,1.206454e+00,1.199531e+00,4.216566e-04
279,1.194254e+00,1.199512e+00,4.205693e-04
280,1.200906e+00,1.199517e+00,4.190967e-04
281,1.187328e+00,1.199474e+00,4.198442e-04
282,1.195081e+00,1.199458e+00,4.186443e-04
283,1.199243e+00,1.199458e+00,4.171656e-04
284,1.204857e+00,1.199477e+00,4.161297e-04
285,1.184083e+00,1.199423e+00,4.181601e-04
286,1.203685e+00,1.199438e+00,4.169635e-04
287,1.197317e+00,1.199430e+00,4.155761e-04
288,1.199421e+00,1.199430e+00,4.141331e-04
289,1.200861e+00,1.199435e+00,4.127297e-04
290,1.200148e+00,1.199438e+00,4.113138e-04
291,1.199948e+00,1.199439e+00,4.099041e-04
292,1.201073e+00,1.199445e+00,4.085385e-04
293,1.197510e+00,1.199438e+00,4.071976e-04
294,1.199223e+00,1.199438e+00,4.058132e-04
295,1.192469e+00,1.199414e+00,4.051246e-04
296,1.194324e+00,1.199397e+00,4.041207e-04
297,1.211506e+00,1.199438e+00,4.048116e-04
298,1.194408e+00,1.199421e+00,4.038049e-04
299,1.199688e+00,1.199422e+00,4.024554e-04
300,1.194338e+00,1.199405e+00,4.014704e-04
301,1.198765e+00,1.199403e+00,4.001422e-04
302,1.195494e+00,1.199390e+00,3.990265e-04
303,1.185690e+00,1.199344e+00,4.002627e-04
304,1.214240e+00,1.199393e+00,4.019342e-04
305,1.186019e+00,1.199349e+00,4.030013e-04
306,1.200152e+00,1.199352e+00,4.016928e-04
307,1.191373e+00,1.199326e+00,4.012242e-04
308,1.205898e+00,1.199347e+00,4.004886e-04
309,1.195875e+00,1.199336e+00,3.993501e-04
310,1.199741e+00,1.199338e+00,3.980640e-04
311,1.203740e+00,1.199352e+00,3.970357e-04
312,1.196879e+00,1.199344e+00,3.958422e-04
313,1.208848e+00,1.199374e+00,3.957404e-04
314,1.195503e+00,1.199362e+00,3.946720e-04
315,1.209825e+00,1.199395e+00,3.948145e-04
316,1.189864e+00,1.199365e+00,3.947155e-04
317,1.194636e+00,1.199350e+00,3.937521e-04
318,1.187636e+00,1.199313e+00,3.942333e-04
319,1.218741e+00,1.199374e+00,3.976738e-04
320,1.181578e+00,1.199318e+00,4.003008e-04
321,1.197514e+00,1.199313e+00,3.990932e-04
322,1.207381e+00,1.199338e+00,3.986396e-04
323,1.186353e+00,1.199298e+00,3.994271e-04
324,1.206395e+00,1.199320e+00,3.987945e-04
325,1.200269e+00,1.199322e+00,3.975781e-04
326,1.199541e+00,1.199323e+00,3.963591e-04
327,1.200272e+00,1.199326e+00,3.951576e-04
328,1.187411e+00,1.199290e+00,3.956191e-04
329,1.206541e+00,1.199312e+00,3.950300e-04
330,1.184870e+00,1.199268e+00,3.962495e-04
331,1.197127e+00,1.199262e+00,3.951052e-04
332,1.204508e+00,1.199277e+00,3.942310e-04
333,1.199944e+00,1.199279e+00,3.930522e-04
334,1.204798e+00,1.199296e+00,3.922226e-04
335,1.196729e+00,1.199288e+00,3.911266e-04
336,1.196645e+00,1.199280e+00,3.900416e-04
337,1.202324e+00,1.199289e+00,3.889888e-04
338,1.196734e+00,1.199282e+00,3.879114e-04
339,1.211409e+00,1.199318e+00,3.884132e-04
340,1.195768e+00,1.199307e+00,3.874111e-04
341,1.202623e+00,1.199317e+00,3.863969e-04
342,1.206544e+00,1.199338e+00,3.858445e-04
343,1.186419e+00,1.199300e+00,3.865535e-04
344,1.205828e+00,1.199319e+00,3.858952e-04
345,1.200021e+00,1.199321e+00,3.847820e-04
346,1.195687e+00,1.199311e+00,3.838133e-04
347,1.192136e+00,1.199290e+00,3.832638e-04
348,1.202340e+00,1.199299e+00,3.822626e-04
349,1.197291e+00,1.199293e+00,3.812106e-04
350,1.195206e+00,1.199281e+00,3.803002e-04
351,1.209866e+00,1.199312e+00,3.804105e-04
352,1.190656e+00,1.199287e+00,3.801237e-04
353,1.207736e+00,1.199311e+00,3.797997e-04
354,1.206638e+00,1.199332e+00,3.792903e-04
355,1.197673e+00,1.199327e+00,3.782506e-04
356,1.198063e+00,1.199323e+00,3.772048e-04
357,1.196806e+00,1.199316e+00,3.762141e-04
358,1.192874e+00,1.199298e+00,3.755934e-04
359,1.202080e+00,1.199306e+00,3.746271e-04
360,1.196753e+00,1.199299e+00,3.736536e-04
361,1.209029e+00,1.199326e+00,3.735895e-04
362,1.197241e+00,1.199320e+00,3.726018e-04
363,1.207612e+00,1.199343e+00,3.722750e-04
364,1.191216e+00,1.199321e+00,3.719212e-04
365,1.195588e+00,1.199311e+00,3.710428e-04
366,1.220038e+00,1.199367e+00,3.743260e-04
367,1.202922e+00,1.199377e+00,3.734313e-04
368,1.199847e+00,1.199378e+00,3.724188e-04
369,1.202260e+00,1.199386e+00,3.714914e-04
370,1.188757e+00,1.199357e+00,3.715963e-04
371,1.204884e+00,1.199372e+00,3.708932e-04
372,1.194437e+00,1.199359e+00,3.701334e-04
373,1.199341e+00,1.199359e+00,3.691411e-04
374,1.192983e+00,1.199342e+00,3.685475e-04
375,1.202144e+00,1.199349e+00,3.676404e-04
376,1.205222e+00,1.199365e+00,3.669943e-04
377,1.191191e+00,1.199343e+00,3.666607e-04
378,1.213889e+00,1.199382e+00,3.677045e-04
379,1.191545e+00,1.199361e+00,3.673152e-04
380,1.204347e+00,1.199374e+00,3.665828e-04
381,1.200128e+00,1.199376e+00,3.656260e-04
382,1.194515e+00,1.199363e+00,3.648902e-04
383,1.196074e+00,1.199355e+00,3.640386e-04
384,1.198360e+00,1.199352e+00,3.630998e-04
385,1.183913e+00,1.199312e+00,3.643644e-04
386,1.214305e+00,1.199351e+00,3.654848e-04
387,1.198745e+00,1.199349e+00,3.645438e-04
388,1.206486e+00,1.199368e+00,3.640679e-04
389,1.202813e+00,1.199377e+00,3.632397e-04
390,1.186087e+00,1.199342e+00,3.639032e-04
391,1.208147e+00,1.199365e+00,3.636686e-04
392,1.217691e+00,1.199412e+00,3.657334e-04
393,1.188888e+00,1.199385e+00,3.657818e-04
394,1.206041e+00,1.199402e+00,3.652433e-04
395,1.193048e+00,1.199386e+00,3.646728e-04
396,1.201173e+00,1.199390e+00,3.637798e-04
397,1.199271e+00,1.199390e+00,3.628636e-04
398,1.194033e+00,1.199377e+00,3.622014e-04
399,1.198622e+00,1.199375e+00,3.612986e-04
400,1.204374e+00,1.199387e+00,3.606115e-04
