STEP,DISTANCE,AVE_GOFR,ERROR
187,6.01087,0.987004,0.000681995
188,6.04319,0.985182,0.000607181
189,6.07551,0.98492,0.000760848
190,6.10782,0.985614,0.0006833
191,6.14014,0.986018,0.000652206
192,6.17246,0.985292,0.00066847
193,6.20477,0.986871,0.000777105
194,6.23709,0.985932,0.000706976
195,6.2694,0.986534,0.00065881
196,6.30172,0.987297,0.000641292
197,6.33404,0.985886,0.000545243
198,6.36635,0.985542,0.000745179
199,6.39867,0.986327,0.000552258
200,6.43099,0.986534,0.000599806
