STEP,DISTANCE,AVE_GOFR,ERROR
123,1.407052e+00,2.765372e-01,3.075979e-03
124,1.418585e+00,3.409088e-01,3.556054e-03
125,1.430119e+00,4.179555e-01,3.483863e-03
126,1.441652e+00,4.958779e-01,3.265629e-03
127,1.453185e+00,5.815195e-01,3.117363e-03
128,1.464718e+00,6.674317e-01,3.285784e-03
129,1.476251e+00,7.502324e-01,4.292514e-03
130,1.487785e+00,8.235188e-01,4.578829e-03
131,1.499318e+00,8.863379e-01,5.302737e-03
132,1.510851e+00,9.365566e-01,5.311445e-03
133,1.522384e+00,9.554191e-01,5.634320e-03
134,1.533918e+00,9.586089e-01,5.173244e-03
135,1.545451e+00,9.387968e-01,4.613596e-03
136,1.556984e+00,9.018583e-01,4.635585e-03
137,1.568517e+00,8.442947e-01,4.243445e-03
138,1.580050e+00,7.710154e-01,3.784792e-03
139,1.591584e+00,6.865713e-01,2.971383e-03
140,1.603117e+00,5.969396e-01,2.230488e-03
141,1.614650e+00,5.096567e-01,2.780199e-03
142,1.626183e+00,4.255344e-01,2.515789e-03
143,1.637716e+00,3.511242e-01,2.348415e-03
144,1.649250e+00,2.923959e-01,2.472780e-03
145,1.660783e+00,2.442748e-01,3.132387e-03
146,1.672316e+00,2.098557e-01,2.552927e-03
147,1.683849e+00,1.942881e-01,2.720337e-03
148,1.695383e+00,2.053697e-01,3.048775e-03
149,1.706916e+00,2.383789e-01,3.203173e-03
150,1.718449e+00,2.954531e-01,3.521329e-03
151,1.729982e+00,3.866186e-01,3.620032e-03
152,1.741515e+00,5.109489e-01,4.153417e-03
153,1.753049e+00,6.694702e-01,4.467240e-03
154,1.764582e+00,8.596509e-01,4.059640e-03
155,1.776115e+00,1.083205e+00,3.911621e-03
156,1.787648e+00,1.332697e+00,4.646833e-03
157,1.799181e+00,1.599516e+00,4.495946e-03
158,1.810715e+00,1.859875e+00,5.536540e-03
159,1.822248e+00,2.115671e+00,4.619358e-03
160,1.833781e+00,2.328589e+00,6.071808e-03
161,1.845314e+00,2.509826e+00,6.309495e-03
162,1.856848e+00,2.636335e+00,7.063255e-03
163,1.868381e+00,2.698415e+00,7.030911e-03
164,1.879914e+00,2.676195e+00,7.462826e-03
165,1.891447e+00,2.588849e+00,7.656303e-03
166,1.902980e+00,2.454253e+00,7.264542e-03
167,1.914514e+00,2.269355e+00,6.901474e-03
168,1.926047e+00,2.053794e+00,5.290064e-03
169,1.937580e+00,1.816317e+00,4.472953e-03
170,1.949113e+00,1.572042e+00,3.802971e-03
171,1.960646e+00,1.321962e+00,3.708342e-03
172,1.972180e+00,1.103654e+00,3.810493e-03
173,1.983713e+00,9.036728e-01,3.328484e-03
174,1.995246e+00,7.355858e-01,3.665727e-03
175,2.006779e+00,6.089742e-01,3.896413e-03
176,2.018313e+00,5.172198e-01,3.804441e-03
177,2.029846e+00,4.587495e-01,3.721571e-03
178,2.041379e+00,4.426275e-01,3.348082e-03
179,2.052912e+00,4.550065e-01,3.179181e-03
180,2.064445e+00,4.969381e-01,3.138772e-03
181,2.075979e+00,5.574133e-01,3.257557e-03
182,2.087512e+00,6.328244e-01,2.268984e-03
183,2.099045e+00,7.170311e-01,2.438653e-03
184,2.110578e+00,8.004960e-01,2.026642e-03
185,2.122111e+00,8.744882e-01,2.805334e-03
186,2.133645e+00,9.378916e-01,3.057938e-03
187,2.145178e+00,9.827931e-01,3.451569e-03
