generation,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8
408,225.22,225.22,225.22,225.22,225.22,225.22,226.747,226.747
409,225.22,225.22,225.22,225.22,225.22,225.22,225.22,226.747
410,223.673,223.673,223.673,223.673,223.673,223.673,225.22,225.22
411,223.673,223.673,223.673,223.673,223.673,223.673,223.673,228.036
412,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
413,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
414,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
415,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
416,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
417,223.673,223.673,223.673,223.673,223.673,223.673,223.673,249.777
418,223.673,223.673,223.673,223.673,223.673,223.673,223.673,244.799
419,223.673,223.673,223.673,223.673,223.673,223.673,223.673,243.329
420,223.673,223.673,223.673,223.673,223.673,223.673,223.673,259.768
421,223.673,223.673,223.673,223.673,223.673,223.673,223.673,229.036
422,223.673,223.673,223.673,223.673,223.673,223.673,233.25,243.589
423,223.673,223.673,223.673,223.673,223.673,223.673,253.483,253.483
424,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
425,223.673,223.673,223.673,223.673,223.673,223.673,223.673,223.673
426,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.673
427,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.26
428,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.26
429,223.26,223.26,223.26,223.26,223.26,223.26,225.502,225.502
430,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.26
431,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.26
432,223.26,223.26,223.26,223.26,223.26,223.26,235.057,246.463
433,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.26
434,223.26,223.26,223.26,223.26,223.26,223.26,223.26,223.26
435,223.26,223.26,223.26,223.26,223.26,223.26,223.26,232.799
436,223.26,223.26,223.26,223.26,223.26,223.26,223.26,228.463
437,220.614,220.614,220.614,220.614,220.614,220.614,220.614,223.26
438,220.614,220.614,220.614,220.614,220.614,220.614,220.614,243.99
439,220.614,220.614,220.614,220.614,220.614,220.614,220.614,243.99
440,220.614,220.614,220.614,220.614,220.614,220.745,228.834,233.954
441,220.614,220.614,220.614,220.614,220.614,220.614,220.614,227.604
442,220.614,220.614,220.614,220.614,220.614,220.614,220.614,232.418
443,220.614,220.614,220.614,225.22,225.551,225.551,236.549,241.861
444,218.729,218.729,218.729,218.729,218.729,218.729,218.729,236.549
445,218.729,218.729,218.729,218.729,218.729,218.729,218.729,218.729
446,218.729,218.729,218.729,218.729,218.729,218.729,218.729,220.915
447,218.729,218.729,218.729,218.729,218.729,218.729,218.729,218.729
448,218.729,218.729,218.729,218.729,218.729,218.729,221.236,221.236
449,218.729,218.729,218.729,218.729,227.769,232.857,237.915,237.915
450,218.729,218.729,218.729,218.729,218.729,218.729,218.729,222.888
451,218.729,218.729,218.729,218.729,218.729,218.729,218.729,222.888
452,218.729,218.729,218.729,218.729,218.729,218.729,218.729,218.729
453,218.729,218.729,218.729,218.729,218.729,218.729,218.729,229.558
454,218.729,218.729,218.729,218.729,218.729,218.729,227.771,245.721
455,218.729,218.729,218.729,218.729,218.729,218.729,218.729,218.729
456,218.729,218.729,218.729,218.729,218.729,218.729,218.729,218.729
457,218.294,218.294,218.294,218.294,218.294,218.294,218.729,224.773
458,217.44,217.44,217.44,217.44,217.44,218.294,218.294,218.294
459,217.44,217.44,217.44,217.44,217.44,217.44,217.44,218.294
460,217.44,217.44,217.44,217.44,217.44,217.44,217.44,217.44
461,217.44,217.44,217.44,217.44,217.44,225.745,225.745,235.342
462,217.44,217.44,217.44,217.44,221.868,227.724,228.815,250.017
463,217.44,217.44,217.44,217.44,243.566,244.433,244.433,255.734
464,217.44,217.44,217.44,217.44,219.214,219.214,242.894,248.879
465,217.44,217.44,217.44,224.604,224.604,224.604,234.817,242.123
466,217.44,217.44,217.44,217.44,217.44,217.44,217.44,221.793
467,215.281,215.281,215.281,215.281,215.281,215.281,215.281,217.44
468,215.281,215.281,215.281,215.281,217.341,218.045,221.595,233.842
469,215.281,215.281,215.281,215.281,215.281,217.341,217.341,217.341
470,212.788,212.788,212.788,212.788,212.788,212.788,215.281,217.341
471,209.139,209.139,209.139,209.139,209.139,209.139,209.139,211.685
472,209.139,209.139,209.139,209.139,209.139,209.139,209.139,209.139
473,209.139,209.139,209.139,209.139,209.139,209.139,209.139,209.902
474,209.139,209.139,209.139,209.139,209.139,209.139,209.139,225.406
475,209.139,209.139,209.139,209.139,209.139,209.139,209.139,209.139
476,209.139,209.139,209.139,209.139,209.139,209.139,209.139,209.139
477,208.323,208.323,208.323,208.323,208.323,208.323,209.139,209.139
478,208.323,208.323,208.323,208.323,208.323,208.323,208.323,208.323
479,208.323,208.323,208.323,208.323,208.323,208.323,214.893,225.312
480,208.323,208.323,208.323,208.323,211.843,226.726,230.885,258.341
481,208.323,208.323,208.323,208.323,208.323,213.985,219.038,266.427
482,208.323,208.323,208.323,208.323,208.323,208.323,208.323,234.595
483,208.006,208.006,208.006,208.006,208.323,211.714,212.164,212.164
484,208.006,208.006,208.006,208.006,208.006,208.006,208.006,211.834
485,208.006,208.006,208.006,208.006,208.006,208.006,228.606,236.309
486,205.556,205.556,205.556,205.556,205.556,205.556,205.556,208.006
487,205.556,205.556,205.556,205.556,205.556,205.556,205.556,205.556
488,205.442,205.442,205.442,205.442,205.442,205.442,205.556,211.993
489,205.442,205.442,205.442,205.442,205.442,205.442,205.442,223.51
490,205.442,205.442,205.442,205.442,205.442,205.442,205.442,205.442
491,205.442,205.442,205.442,205.442,205.442,205.442,205.442,205.442
492,203.078,203.078,203.078,203.078,205.442,205.442,205.442,205.442
493,202.024,202.024,202.024,202.024,202.024,202.024,203.078,225.076
494,202.024,202.024,202.024,202.024,202.024,202.024,202.024,202.024
495,202.024,202.024,202.024,202.024,202.024,202.024,202.024,202.024
496,199.223,199.223,199.223,199.223,199.223,202.024,202.024,202.024
497,199.223,199.223,199.223,199.223,199.223,199.223,199.223,199.223
498,199.223,199.223,199.223,199.223,199.223,202.902,213.521,213.521
499,199.223,199.223,199.223,199.223,199.223,199.223,216.046,233.558
500,199.223,199.223,199.223,199.223,199.223,199.223,199.223,208.79
