BLOCK,ACTUAL_P,P_AVE,ERROR
1,-0.360753,-0.360753,0
2,-0.398363,-0.379558,0.0132973
3,-0.406651,-0.388589,0.0115308
4,-0.409514,-0.39382,0.00976292
5,-0.414102,-0.397877,0.00861185
6,-0.412394,-0.400296,0.00750873
7,-0.425922,-0.403957,0.00727392
8,-0.419618,-0.405915,0.00662286
9,-0.409175,-0.406277,0.00589688
10,-0.40515,-0.406164,0.00530827
