generation,best_loss,city_1,city_2,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,city_12,city_13,city_14,city_15,city_16,city_17,city_18,city_19,city_20,city_21,city_22,city_23,city_24,city_25,city_26,city_27,city_28,city_29,city_30,city_31,city_32,city_33,city_34
21,5.28449,0,13,23,20,14,30,16,4,18,33,15,24,5,1,10,11,8,32,21,7,17,3,25,9,6,29,2,22,28,19,31,27,12,26
22,5.2389,0,13,23,20,14,30,16,4,18,33,15,24,5,1,10,11,8,32,21,7,17,3,25,9,6,29,2,22,28,27,31,19,12,26
23,5.2389,0,13,23,20,14,30,16,4,18,33,15,24,5,1,10,11,8,32,21,7,17,3,25,9,6,29,2,22,28,27,31,19,12,26
24,5.2389,0,13,23,20,14,30,16,4,18,33,15,24,5,1,10,11,8,32,21,7,17,3,25,9,6,29,2,22,28,27,31,19,12,26
25,5.2389,0,13,23,20,14,30,16,4,18,33,15,24,5,1,10,11,8,32,21,7,17,3,25,9,6,29,2,22,28,27,31,19,12,26
26,5.21109,0,13,23,20,14,30,16,4,18,33,15,24,5,1,10,11,8,32,21,7,17,3,25,9,6,29,2,22,28,27,31,12,19,26
27,5.18309,0,13,23,20,14,30,16,4,18,33,15,24,5,1,11,10,8,32,21,7,17,3,25,9,6,22,2,29,28,27,31,19,12,26
28,5.08238,0,13,23,20,14,30,16,4,18,33,15,24,5,1,11,10,8,32,21,7,17,3,25,9,6,22,29,2,28,27,31,19,12,26
29,5.03987,0,13,23,20,14,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,25,9,6,22,29,2,28,27,31,19,12,26
30,5.01205,0,13,23,20,14,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,25,9,6,22,29,2,28,27,31,12,19,26
31,4.95567,0,13,23,20,26,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,25,9,6,22,29,2,28,27,31,12,19,14
32,4.95567,0,13,23,20,26,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,25,9,6,22,29,2,28,27,31,12,19,14
33,4.93356,0,13,23,20,26,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,6,9,25,22,29,2,28,27,31,12,19,14
34,4.93158,0,13,23,20,26,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,25,6,9,22,29,2,28,27,31,12,19,14
35,4.90092,0,13,23,20,26,30,16,4,33,18,15,24,5,1,11,10,8,32,21,7,17,3,6,25,9,22,29,2,28,27,31,12,19,14
36,4.87703,0,13,23,20,26,30,16,4,33,18,5,24,15,1,11,10,8,32,21,7,17,3,6,25,9,22,29,2,28,27,31,12,19,14
37,4.87703,0,13,23,20,26,30,16,4,33,18,5,24,15,1,11,10,8,32,21,7,17,3,6,25,9,22,29,2,28,27,31,12,19,14
38,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
39,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
40,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
41,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
42,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
43,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
44,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
45,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
46,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
47,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
48,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
49,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
50,4.83401,0,13,23,20,26,30,16,4,33,18,5,9,25,6,3,17,7,21,32,8,10,11,1,15,24,22,29,2,28,27,31,12,19,14
51,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
52,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
53,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
54,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
55,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
56,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
57,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
58,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
59,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
60,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
61,4.7449,0,13,23,20,26,19,12,27,31,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
62,4.73559,0,13,23,20,26,19,31,12,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
63,4.69652,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
64,4.69652,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
65,4.69652,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
66,4.69652,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
67,4.69652,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
68,4.69652,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,1,11,10,8,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
69,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
70,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
71,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
72,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
73,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
74,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
75,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
76,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
77,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
78,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
79,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
80,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
81,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
82,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
83,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
84,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
85,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
86,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
87,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
88,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
89,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
90,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
91,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
92,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
93,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
94,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
95,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
96,4.63166,0,13,23,20,26,19,12,31,27,28,2,29,22,24,15,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,30,14
97,4.57342,0,23,20,26,19,12,31,27,28,2,29,22,24,15,30,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,14,13
98,4.57342,0,23,20,26,19,12,31,27,28,2,29,22,24,15,30,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,14,13
99,4.57342,0,23,20,26,19,12,31,27,28,2,29,22,24,15,30,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,14,13
100,4.57342,0,23,20,26,19,12,31,27,28,2,29,22,24,15,30,11,10,8,1,32,21,7,17,3,6,25,9,5,18,33,4,16,14,13
101,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
102,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
103,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
104,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
105,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
106,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
107,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
108,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
109,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
110,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
111,4.44073,0,23,20,26,19,12,31,27,28,2,29,9,25,6,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
112,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
113,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
114,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
115,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
116,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
117,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
118,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
119,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
120,4.43399,0,23,20,26,19,12,31,27,28,2,29,6,9,25,3,17,7,21,32,8,1,33,18,5,22,24,15,4,16,30,11,10,14,13
121,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
122,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
123,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
124,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
125,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
126,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
127,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
128,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
129,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
130,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
131,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
132,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
133,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
134,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
135,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
136,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
137,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
138,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
139,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
140,4.31489,0,13,14,26,15,24,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,22,29,2,28,12,19,31,27,20,23
141,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
142,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
143,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
144,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
145,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
146,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
147,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
148,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
149,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
150,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
151,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
152,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
153,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
154,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
155,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
156,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
157,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
158,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
159,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
160,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
161,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
162,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
163,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
164,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
165,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
166,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
167,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
168,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
169,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
170,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
171,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
172,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
173,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
174,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
175,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
176,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
177,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
178,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
179,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
180,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
181,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
182,4.29521,0,13,14,26,15,24,22,5,18,33,4,16,30,11,10,8,1,32,21,7,17,3,6,25,9,29,2,28,12,19,31,27,20,23
