STEP,DISTANCE,AVE_GOFR,ERROR
123,1.407052e+00,2.656188e-01,6.688474e-04
124,1.418585e+00,3.329074e-01,8.733903e-04
125,1.430119e+00,4.108973e-01,9.650937e-04
126,1.441652e+00,4.945927e-01,9.850565e-04
127,1.453185e+00,5.832489e-01,9.734163e-04
128,1.464718e+00,6.709519e-01,9.164069e-04
129,1.476251e+00,7.595182e-01,1.041796e-03
130,1.487785e+00,8.339891e-01,1.232735e-03
131,1.499318e+00,9.014208e-01,1.248784e-03
132,1.510851e+00,9.466027e-01,1.292810e-03
133,1.522384e+00,9.728709e-01,1.412071e-03
134,1.533918e+00,9.704540e-01,1.594139e-03
135,1.545451e+00,9.519541e-01,1.154670e-03
136,1.556984e+00,9.072425e-01,1.227805e-03
137,1.568517e+00,8.468012e-01,1.036301e-03
138,1.580050e+00,7.716560e-01,1.075321e-03
139,1.591584e+00,6.861643e-01,9.185919e-04
140,1.603117e+00,5.978689e-01,6.848715e-04
141,1.614650e+00,5.085870e-01,6.911325e-04
142,1.626183e+00,4.244876e-01,6.756291e-04
143,1.637716e+00,3.483224e-01,6.519842e-04
144,1.649250e+00,2.852149e-01,7.989285e-04
145,1.660783e+00,2.348968e-01,7.316554e-04
146,1.672316e+00,2.025379e-01,8.256813e-04
147,1.683849e+00,1.884965e-01,9.616481e-04
148,1.695383e+00,1.941083e-01,1.065904e-03
149,1.706916e+00,2.249117e-01,1.097348e-03
150,1.718449e+00,2.830063e-01,1.241578e-03
151,1.729982e+00,3.709874e-01,1.436588e-03
152,1.741515e+00,4.940680e-01,1.443616e-03
153,1.753049e+00,6.509396e-01,1.304330e-03
154,1.764582e+00,8.451280e-01,1.324766e-03
155,1.776115e+00,1.071213e+00,1.513907e-03
156,1.787648e+00,1.324359e+00,1.151141e-03
157,1.799181e+00,1.591521e+00,9.831975e-04
158,1.810715e+00,1.860730e+00,1.453742e-03
159,1.822248e+00,2.119947e+00,1.374708e-03
160,1.833781e+00,2.347893e+00,1.934776e-03
161,1.845314e+00,2.534212e+00,2.123335e-03
162,1.856848e+00,2.658906e+00,2.617486e-03
163,1.868381e+00,2.719096e+00,2.598566e-03
164,1.879914e+00,2.713034e+00,2.873667e-03
165,1.891447e+00,2.629265e+00,2.752513e-03
166,1.902980e+00,2.488249e+00,2.417001e-03
167,1.914514e+00,2.298276e+00,2.068785e-03
168,1.926047e+00,2.068335e+00,1.483468e-03
169,1.937580e+00,1.819659e+00,1.170931e-03
170,1.949113e+00,1.562651e+00,1.154154e-03
171,1.960646e+00,1.317129e+00,9.798025e-04
172,1.972180e+00,1.086478e+00,1.085644e-03
173,1.983713e+00,8.849646e-01,1.291275e-03
174,1.995246e+00,7.179159e-01,1.314182e-03
175,2.006779e+00,5.870645e-01,1.376914e-03
176,2.018313e+00,4.953146e-01,1.307670e-03
177,2.029846e+00,4.420965e-01,1.309622e-03
178,2.041379e+00,4.240094e-01,1.273252e-03
179,2.052912e+00,4.395885e-01,1.218722e-03
180,2.064445e+00,4.813128e-01,1.138835e-03
181,2.075979e+00,5.463232e-01,9.578726e-04
182,2.087512e+00,6.260754e-01,8.193116e-04
183,2.099045e+00,7.136215e-01,5.746985e-04
184,2.110578e+00,8.019605e-01,8.208638e-04
185,2.122111e+00,8.829058e-01,6.938454e-04
186,2.133645e+00,9.513635e-01,8.818081e-04
187,2.145178e+00,1.001815e+00,9.287374e-04
188,2.156711e+00,1.028043e+00,1.080696e-03
189,2.168244e+00,1.033378e+00,1.259364e-03
190,2.179778e+00,1.013009e+00,1.139802e-03
191,2.191311e+00,9.629121e-01,8.875911e-04
192,2.202844e+00,8.793297e-01,9.901827e-04
193,2.214377e+00,8.148842e-01,7.186917e-04
194,2.225910e+00,7.474998e-01,6.426995e-04
195,2.237444e+00,6.819536e-01,6.348393e-04
196,2.248977e+00,6.243617e-01,9.192842e-04
197,2.260510e+00,5.823644e-01,9.670300e-04
198,2.272043e+00,5.588082e-01,1.209868e-03
199,2.283576e+00,5.592410e-01,1.239768e-03
200,2.295110e+00,5.842450e-01,1.243424e-03
