BLOCK,ACTUAL_T,T_AVE,ERROR
259,1.48605,1.45851,0.0016929
260,1.49364,1.45865,0.00169177
261,1.50889,1.45884,0.0016962
262,1.50196,1.459,0.00169769
263,1.47625,1.45907,0.00169251
264,1.4516,1.45904,0.00168633
265,1.46006,1.45905,0.00167997
266,1.49787,1.45919,0.00167998
267,1.45663,1.45918,0.00167372
268,1.43131,1.45908,0.0016707
269,1.47274,1.45913,0.00166526
270,1.46737,1.45916,0.00165937
271,1.45192,1.45913,0.00165347
272,1.47614,1.4592,0.00164857
273,1.46062,1.4592,0.00164254
274,1.47077,1.45924,0.00163709
275,1.47157,1.45929,0.00163175
276,1.45233,1.45926,0.00162603
277,1.47273,1.45931,0.00162089
278,1.47805,1.45938,0.00161646
279,1.45733,1.45937,0.00161068
280,1.46187,1.45938,0.00160495
281,1.48542,1.45947,0.00160191
282,1.46935,1.45951,0.00159662
283,1.44755,1.45947,0.00159153
284,1.44822,1.45943,0.00158642
285,1.46057,1.45943,0.00158086
286,1.49862,1.45957,0.00158126
287,1.49111,1.45968,0.00157957
288,1.44431,1.45962,0.00157498
289,1.4967,1.45975,0.00157475
290,1.46123,1.45976,0.00156933
291,1.45643,1.45975,0.00156398
292,1.44838,1.45971,0.0015591
293,1.4734,1.45975,0.00155448
294,1.45288,1.45973,0.00154937
295,1.47825,1.45979,0.00154539
296,1.49294,1.4599,0.00154422
297,1.49403,1.46002,0.00154329
298,1.5106,1.46019,0.00154742
299,1.49628,1.46031,0.00154695
300,1.44752,1.46027,0.00154238
