BLOCK,ACTUAL_PE,PE_AVE,ERROR
160,-0.336661,-0.356597,0.00327979
161,-0.333464,-0.356453,0.00326257
162,-0.340478,-0.356355,0.00324392
163,-0.391861,-0.356573,0.00323132
164,-0.421893,-0.356971,0.00323607
165,-0.381359,-0.357119,0.00321983
166,-0.413912,-0.357461,0.00321856
167,-0.369881,-0.357535,0.00320015
168,-0.326671,-0.357352,0.00318637
169,-0.362394,-0.357381,0.00316765
170,-0.349591,-0.357336,0.00314935
171,-0.392282,-0.35754,0.00313756
172,-0.369208,-0.357608,0.00312005
173,-0.361583,-0.357631,0.0031021
174,-0.370823,-0.357707,0.0030852
175,-0.341247,-0.357613,0.003069
176,-0.347932,-0.357558,0.00305206
177,-0.358831,-0.357565,0.00303482
178,-0.391499,-0.357755,0.00302376
179,-0.35918,-0.357763,0.00300687
180,-0.328707,-0.357602,0.0029945
181,-0.355201,-0.357589,0.00297798
182,-0.383531,-0.357731,0.00296503
183,-0.38061,-0.357856,0.00295146
184,-0.374872,-0.357949,0.00293687
185,-0.368459,-0.358005,0.00292154
186,-0.326059,-0.357834,0.00291088
187,-0.322201,-0.357643,0.00290155
188,-0.34292,-0.357565,0.00288717
189,-0.354479,-0.357549,0.00287194
190,-0.365571,-0.357591,0.00285713
191,-0.42582,-0.357948,0.00286442
192,-0.366051,-0.35799,0.00284981
193,-0.348949,-0.357943,0.00283543
194,-0.387325,-0.358095,0.00282486
195,-0.390775,-0.358262,0.00281534
196,-0.410235,-0.358528,0.00281343
197,-0.400089,-0.358739,0.00280705
198,-0.365398,-0.358772,0.00279307
199,-0.378336,-0.35887,0.00278077
200,-0.396998,-0.359061,0.00277339
201,-0.414179,-0.359335,0.00277312
202,-0.507096,-0.360067,0.00285424
203,-0.468159,-0.360599,0.00288942
204,-0.430784,-0.360943,0.00289566
205,-0.439,-0.361324,0.00290646
206,-0.441555,-0.361714,0.00291833
207,-0.412914,-0.361961,0.0029147
208,-0.479582,-0.362526,0.00295503
209,-0.413552,-0.362771,0.00295096
210,-0.353802,-0.362728,0.00293722
211,-0.358941,-0.36271,0.00292335
212,-0.347937,-0.36264,0.00291039
213,-0.370991,-0.362679,0.00289699
214,-0.381805,-0.362769,0.00288483
215,-0.338676,-0.362657,0.00287359
216,-0.350672,-0.362601,0.00286082
217,-0.352065,-0.362553,0.00284805
218,-0.358935,-0.362536,0.00283504
219,-0.35468,-0.3625,0.00282232
220,-0.328271,-0.362345,0.00281377
221,-0.3394,-0.362241,0.00280296
222,-0.380755,-0.362324,0.00279157
223,-0.386862,-0.362434,0.00278122
224,-0.366207,-0.362451,0.00276886
225,-0.382265,-0.362539,0.00275795
226,-0.42867,-0.362832,0.00276123
227,-0.459896,-0.363259,0.00278197
228,-0.386183,-0.36336,0.00277159
229,-0.354747,-0.363322,0.00275974
230,-0.351595,-0.363271,0.00274821
231,-0.393853,-0.363404,0.0027395
232,-0.392533,-0.363529,0.00273057
233,-0.37344,-0.363572,0.00271918
234,-0.364812,-0.363577,0.00270757
235,-0.359574,-0.36356,0.0026961
236,-0.35042,-0.363504,0.00268525
237,-0.370749,-0.363535,0.00267409
238,-0.360658,-0.363523,0.00266288
239,-0.335238,-0.363405,0.00265437
240,-0.35069,-0.363352,0.00264384
241,-0.328992,-0.363209,0.00263671
242,-0.310635,-0.362992,0.00263475
243,-0.335332,-0.362878,0.00262636
244,-0.38605,-0.362973,0.00261732
245,-0.361425,-0.362967,0.00260664
246,-0.368994,-0.362991,0.00259616
247,-0.39292,-0.363112,0.00258848
248,-0.41608,-0.363326,0.00258684
249,-0.356404,-0.363298,0.0025766
250,-0.377507,-0.363355,0.00256692
251,-0.410968,-0.363545,0.00256369
252,-0.441079,-0.363852,0.00257191
253,-0.397455,-0.363985,0.00256517
254,-0.377121,-0.364037,0.0025556
255,-0.39384,-0.364154,0.00254824
256,-0.433347,-0.364424,0.00255258
257,-0.404979,-0.364582,0.00254753
258,-0.415712,-0.36478,0.00254535
259,-0.406398,-0.364941,0.00254059
260,-0.417611,-0.365143,0.00253888
261,-0.440641,-0.365432,0.00254558
262,-0.430071,-0.365679,0.00254779
263,-0.391585,-0.365778,0.00254001
264,-0.35458,-0.365735,0.00253074
265,-0.367319,-0.365741,0.0025212
266,-0.423973,-0.36596,0.0025212
267,-0.362031,-0.365945,0.0025118
268,-0.324125,-0.365789,0.00250727
269,-0.386325,-0.365866,0.00249911
270,-0.378136,-0.365911,0.00249027
271,-0.355025,-0.365871,0.00248141
272,-0.391381,-0.365965,0.00247406
273,-0.368118,-0.365973,0.00246501
274,-0.383448,-0.366036,0.00245683
275,-0.384617,-0.366104,0.00244883
276,-0.355744,-0.366066,0.00244024
