BLOCK,ACTUAL_KE,KE_AVE,ERROR
123,2.190180e+00,2.140206e+00,4.957476e-03
124,2.201004e+00,2.140696e+00,4.941683e-03
125,2.132165e+00,2.140628e+00,4.902621e-03
126,2.155189e+00,2.140744e+00,4.865073e-03
127,2.130681e+00,2.140665e+00,4.827410e-03
128,2.137195e+00,2.140637e+00,4.789772e-03
129,2.131338e+00,2.140565e+00,4.753185e-03
130,2.159706e+00,2.140713e+00,4.718902e-03
131,2.165809e+00,2.140904e+00,4.686767e-03
132,2.127617e+00,2.140804e+00,4.652342e-03
133,2.190391e+00,2.141176e+00,4.632277e-03
134,2.108441e+00,2.140932e+00,4.604145e-03
135,2.115806e+00,2.140746e+00,4.573801e-03
136,2.109865e+00,2.140519e+00,4.545802e-03
137,2.125282e+00,2.140408e+00,4.513982e-03
138,2.127148e+00,2.140312e+00,4.482294e-03
139,2.134864e+00,2.140272e+00,4.450219e-03
140,2.111677e+00,2.140068e+00,4.423116e-03
141,2.163173e+00,2.140232e+00,4.394781e-03
142,2.168411e+00,2.140430e+00,4.368310e-03
143,2.171246e+00,2.140646e+00,4.343074e-03
144,2.159351e+00,2.140776e+00,4.314856e-03
145,2.153952e+00,2.140867e+00,4.286055e-03
146,2.146535e+00,2.140906e+00,4.256874e-03
147,2.156959e+00,2.141015e+00,4.229317e-03
148,2.121904e+00,2.140886e+00,4.202711e-03
149,2.120249e+00,2.140747e+00,4.176786e-03
150,2.108582e+00,2.140533e+00,4.154442e-03
151,2.074493e+00,2.140095e+00,4.149885e-03
152,2.093853e+00,2.139791e+00,4.133720e-03
153,2.102611e+00,2.139548e+00,4.113838e-03
154,2.090168e+00,2.139227e+00,4.099602e-03
155,2.108424e+00,2.139029e+00,4.077967e-03
156,2.107407e+00,2.138826e+00,4.056861e-03
157,2.126391e+00,2.138747e+00,4.031795e-03
158,2.107363e+00,2.138548e+00,4.011167e-03
159,2.139247e+00,2.138553e+00,3.985942e-03
