BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-7.550461e+00,-7.550461e+00,0.000000e+00
2,-7.552038e+00,-7.551249e+00,5.575540e-04
3,-7.554954e+00,-7.552484e+00,1.074513e-03
4,-7.565811e+00,-7.555816e+00,2.995761e-03
5,-7.547575e+00,-7.554168e+00,2.813732e-03
6,-7.559098e+00,-7.554989e+00,2.461844e-03
7,-7.531245e+00,-7.551597e+00,3.783518e-03
8,-7.562459e+00,-7.552955e+00,3.545845e-03
9,-7.535828e+00,-7.551052e+00,3.626727e-03
10,-7.555090e+00,-7.551456e+00,3.286460e-03
11,-7.540222e+00,-7.550435e+00,3.142371e-03
12,-7.535878e+00,-7.549222e+00,3.105818e-03
13,-7.542079e+00,-7.548672e+00,2.915099e-03
14,-7.534268e+00,-7.547643e+00,2.882742e-03
15,-7.544177e+00,-7.547412e+00,2.699805e-03
16,-7.527690e+00,-7.546180e+00,2.798341e-03
17,-7.542997e+00,-7.545992e+00,2.639988e-03
18,-7.556910e+00,-7.546599e+00,2.562051e-03
19,-7.544493e+00,-7.546488e+00,2.429603e-03
20,-7.539478e+00,-7.546138e+00,2.333271e-03
21,-7.546813e+00,-7.546170e+00,2.222384e-03
22,-7.560594e+00,-7.546825e+00,2.215970e-03
23,-7.545709e+00,-7.546777e+00,2.120155e-03
24,-7.550520e+00,-7.546933e+00,2.037544e-03
25,-7.552320e+00,-7.547148e+00,1.967404e-03
26,-7.541074e+00,-7.546915e+00,1.905553e-03
27,-7.537960e+00,-7.546583e+00,1.863612e-03
28,-7.536347e+00,-7.546217e+00,1.832562e-03
29,-7.547956e+00,-7.546277e+00,1.770351e-03
30,-7.556561e+00,-7.546620e+00,1.744211e-03
31,-7.540406e+00,-7.546420e+00,1.699425e-03
32,-7.528323e+00,-7.545854e+00,1.737871e-03
33,-7.534766e+00,-7.545518e+00,1.717383e-03
34,-7.540981e+00,-7.545385e+00,1.672048e-03
35,-7.546255e+00,-7.545410e+00,1.624460e-03
36,-7.553147e+00,-7.545625e+00,1.593490e-03
37,-7.533096e+00,-7.545286e+00,1.585991e-03
38,-7.573562e+00,-7.546030e+00,1.709931e-03
39,-7.552203e+00,-7.546188e+00,1.673395e-03
40,-7.559157e+00,-7.546513e+00,1.662673e-03
41,-7.538197e+00,-7.546310e+00,1.634442e-03
42,-7.551840e+00,-7.546441e+00,1.600821e-03
43,-7.572833e+00,-7.547055e+00,1.677128e-03
44,-7.538166e+00,-7.546853e+00,1.651136e-03
45,-7.535829e+00,-7.546608e+00,1.632517e-03
46,-7.552893e+00,-7.546745e+00,1.602735e-03
47,-7.518030e+00,-7.546134e+00,1.681051e-03
48,-7.531830e+00,-7.545836e+00,1.672231e-03
49,-7.560916e+00,-7.546144e+00,1.666183e-03
50,-7.557248e+00,-7.546366e+00,1.647595e-03
51,-7.549196e+00,-7.546421e+00,1.616223e-03
52,-7.531261e+00,-7.546130e+00,1.611222e-03
53,-7.555305e+00,-7.546303e+00,1.590096e-03
