BLOCK,ACTUAL_T,T_AVE,ERROR
166,1.089592e+00,1.098963e+00,1.424910e-03
167,1.101119e+00,1.098976e+00,1.416436e-03
168,1.092722e+00,1.098939e+00,1.408494e-03
169,1.102150e+00,1.098958e+00,1.400288e-03
170,1.118127e+00,1.099071e+00,1.396584e-03
171,1.130699e+00,1.099256e+00,1.400611e-03
172,1.099812e+00,1.099259e+00,1.392472e-03
173,1.069557e+00,1.099087e+00,1.394967e-03
174,1.091995e+00,1.099046e+00,1.387545e-03
175,1.097897e+00,1.099040e+00,1.379632e-03
176,1.093623e+00,1.099009e+00,1.372136e-03
177,1.079713e+00,1.098900e+00,1.368708e-03
178,1.060753e+00,1.098686e+00,1.377694e-03
179,1.095877e+00,1.098670e+00,1.370087e-03
180,1.065680e+00,1.098487e+00,1.374680e-03
181,1.107149e+00,1.098535e+00,1.367918e-03
182,1.108246e+00,1.098588e+00,1.361442e-03
183,1.102536e+00,1.098610e+00,1.354173e-03
184,1.085924e+00,1.098541e+00,1.348568e-03
185,1.094599e+00,1.098519e+00,1.341446e-03
186,1.083899e+00,1.098441e+00,1.336535e-03
187,1.079208e+00,1.098338e+00,1.333339e-03
188,1.086551e+00,1.098275e+00,1.327720e-03
189,1.094628e+00,1.098256e+00,1.320835e-03
190,1.072766e+00,1.098122e+00,1.320679e-03
191,1.080173e+00,1.098028e+00,1.317104e-03
192,1.126418e+00,1.098176e+00,1.318518e-03
193,1.127137e+00,1.098326e+00,1.320197e-03
194,1.100410e+00,1.098336e+00,1.313436e-03
195,1.102550e+00,1.098358e+00,1.306878e-03
196,1.129882e+00,1.098519e+00,1.310070e-03
197,1.125439e+00,1.098655e+00,1.310527e-03
198,1.103078e+00,1.098678e+00,1.304099e-03
199,1.118161e+00,1.098776e+00,1.301216e-03
200,1.094412e+00,1.098754e+00,1.294892e-03
201,1.103231e+00,1.098776e+00,1.288642e-03
202,1.134636e+00,1.098954e+00,1.294432e-03
203,1.111491e+00,1.099015e+00,1.289528e-03
204,1.099516e+00,1.099018e+00,1.283209e-03
205,1.106815e+00,1.099056e+00,1.277513e-03
206,1.117259e+00,1.099144e+00,1.274364e-03
207,1.072547e+00,1.099016e+00,1.274669e-03
208,1.101536e+00,1.099028e+00,1.268598e-03
209,1.080887e+00,1.098941e+00,1.265495e-03
210,1.101260e+00,1.098952e+00,1.259517e-03
211,1.085064e+00,1.098886e+00,1.255266e-03
212,1.102963e+00,1.098906e+00,1.249492e-03
213,1.098604e+00,1.098904e+00,1.243627e-03
214,1.100575e+00,1.098912e+00,1.237840e-03
215,1.081918e+00,1.098833e+00,1.234603e-03
216,1.078089e+00,1.098737e+00,1.232617e-03
217,1.112369e+00,1.098800e+00,1.228537e-03
218,1.111961e+00,1.098860e+00,1.224384e-03
219,1.133694e+00,1.099019e+00,1.229082e-03
220,1.100906e+00,1.099028e+00,1.223525e-03
221,1.122667e+00,1.099135e+00,1.222655e-03
222,1.092036e+00,1.099103e+00,1.217566e-03
223,1.080243e+00,1.099018e+00,1.215039e-03
224,1.063191e+00,1.098858e+00,1.220097e-03
225,1.108420e+00,1.098901e+00,1.215414e-03
226,1.080623e+00,1.098820e+00,1.212724e-03
227,1.116812e+00,1.098899e+00,1.209969e-03
228,1.140180e+00,1.099080e+00,1.218133e-03
229,1.118241e+00,1.099164e+00,1.215684e-03
230,1.087525e+00,1.099113e+00,1.211451e-03
231,1.092942e+00,1.099086e+00,1.206501e-03
232,1.117450e+00,1.099166e+00,1.203895e-03
233,1.109455e+00,1.099210e+00,1.199537e-03
234,1.122964e+00,1.099311e+00,1.198699e-03
235,1.092115e+00,1.099281e+00,1.193989e-03
236,1.125081e+00,1.099390e+00,1.193924e-03
237,1.112636e+00,1.099446e+00,1.190194e-03
238,1.112547e+00,1.099501e+00,1.186466e-03
239,1.091729e+00,1.099468e+00,1.181947e-03
240,1.113395e+00,1.099526e+00,1.178446e-03
241,1.100292e+00,1.099530e+00,1.173560e-03
242,1.113299e+00,1.099587e+00,1.170089e-03
243,1.105926e+00,1.099613e+00,1.165565e-03
244,1.079797e+00,1.099531e+00,1.163614e-03
245,1.123152e+00,1.099628e+00,1.162852e-03
246,1.084323e+00,1.099566e+00,1.159788e-03
247,1.118666e+00,1.099643e+00,1.157667e-03
248,1.116079e+00,1.099709e+00,1.154895e-03
249,1.116947e+00,1.099778e+00,1.152330e-03
250,1.086957e+00,1.099727e+00,1.148861e-03
251,1.103385e+00,1.099742e+00,1.144376e-03
252,1.110874e+00,1.099786e+00,1.140687e-03
253,1.072071e+00,1.099676e+00,1.141427e-03
254,1.121749e+00,1.099763e+00,1.140236e-03
255,1.074534e+00,1.099664e+00,1.140049e-03
256,1.097704e+00,1.099657e+00,1.135621e-03
257,1.100752e+00,1.099661e+00,1.131211e-03
258,1.093896e+00,1.099639e+00,1.127047e-03
259,1.127268e+00,1.099745e+00,1.127733e-03
260,1.086971e+00,1.099696e+00,1.124465e-03
261,1.108887e+00,1.099731e+00,1.120708e-03
262,1.091062e+00,1.099698e+00,1.116919e-03
263,1.079393e+00,1.099621e+00,1.115337e-03
264,1.107822e+00,1.099652e+00,1.111545e-03
265,1.097223e+00,1.099643e+00,1.107388e-03
266,1.103977e+00,1.099659e+00,1.103345e-03
267,1.090580e+00,1.099625e+00,1.099736e-03
268,1.108186e+00,1.099657e+00,1.096097e-03
269,1.137165e+00,1.099797e+00,1.100855e-03
270,1.126081e+00,1.099894e+00,1.101074e-03
271,1.098507e+00,1.099889e+00,1.097023e-03
272,1.129963e+00,1.099999e+00,1.098547e-03
273,1.113101e+00,1.100047e+00,1.095571e-03
274,1.086505e+00,1.099998e+00,1.092687e-03
275,1.112148e+00,1.100042e+00,1.089606e-03
276,1.120802e+00,1.100117e+00,1.088251e-03
277,1.076103e+00,1.100031e+00,1.087770e-03
278,1.103191e+00,1.100042e+00,1.083917e-03
279,1.089527e+00,1.100004e+00,1.080687e-03
280,1.096104e+00,1.099990e+00,1.076917e-03
281,1.116168e+00,1.100048e+00,1.074622e-03
282,1.102669e+00,1.100057e+00,1.070852e-03
283,1.070844e+00,1.099954e+00,1.072032e-03
284,1.108863e+00,1.099985e+00,1.068716e-03
285,1.071559e+00,1.099886e+00,1.069610e-03
286,1.078225e+00,1.099810e+00,1.068548e-03
287,1.090426e+00,1.099777e+00,1.065325e-03
288,1.100544e+00,1.099780e+00,1.061630e-03
289,1.090346e+00,1.099747e+00,1.058458e-03
290,1.087405e+00,1.099705e+00,1.055663e-03
291,1.134473e+00,1.099824e+00,1.058775e-03
292,1.090194e+00,1.099791e+00,1.055663e-03
