#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.19928     1.19928           0
           2     1.05346     1.12637   0.0515547
           3     1.14346     1.13207   0.0346828
           4     1.08799     1.12105   0.0277077
           5      1.0809     1.11302   0.0233003
           6     1.09811     1.11053    0.019549
           7     1.09109     1.10776   0.0169524
           8     1.06988     1.10302   0.0154803
           9     1.08831     1.10139   0.0138464
          10     1.11798     1.10305   0.0125608
          11     1.08518     1.10142   0.0115234
          12     1.12494     1.10338   0.0107284
          13     1.06946     1.10077   0.0102156
          14     1.09546     1.10039  0.00949292
          15     1.08345     1.09926  0.00892698
          16     1.10818     1.09982  0.00838642
          17     1.07507     1.09837  0.00801851
          18     1.10899     1.09896  0.00759475
          19     1.08909     1.09844  0.00721277
          20     1.07971      1.0975  0.00691262
          21     1.05529     1.09549  0.00686948
          22     1.09692     1.09555  0.00655754
          23      1.0931     1.09545  0.00627329
          24     1.08705      1.0951  0.00602167
          25     1.08193     1.09457   0.0058038
          26     1.09638     1.09464  0.00558099
          27      1.1075     1.09512  0.00539456
          28     1.07848     1.09452  0.00523453
          29     1.09908     1.09468  0.00505639
          30     1.08689     1.09442   0.0048945
          31      1.1024     1.09468  0.00474338
          32     1.11683     1.09537   0.0046454
          33     1.07614     1.09479  0.00454104
          34     1.13825     1.09607  0.00458384
          35     1.12792     1.09698  0.00454235
          36     1.09392     1.09689  0.00441696
          37      1.0935      1.0968  0.00429854
          38     1.09919     1.09686  0.00418588
          39     1.05501     1.09579  0.00421384
          40     1.07639      1.0953  0.00413631
          41     1.10959     1.09565  0.00405008
          42     1.06901     1.09502  0.00400302
          43     1.08787     1.09485  0.00391338
          44     1.09149     1.09478  0.00382518
          45     1.06821     1.09419  0.00378545
          46     1.08902     1.09407  0.00370482
          47     1.11745     1.09457  0.00365922
          48     1.07436     1.09415  0.00360714
          49      1.1245     1.09477  0.00358631
          50     1.09457     1.09476  0.00351459
          51     1.11405     1.09514  0.00346597
          52     1.08686     1.09498  0.00340297
          53     1.11247     1.09531  0.00335471
          54     1.07863       1.095  0.00330678
          55     1.07001     1.09455  0.00327774
          56     1.09232     1.09451  0.00321945
          57     1.09561     1.09453  0.00316302
          58     1.08031     1.09428  0.00311797
          59     1.10535     1.09447  0.00307076
          60      1.1259       1.095  0.00306395
          61     1.10377     1.09514  0.00301709
          62     1.12246     1.09558  0.00300044
          63     1.11538     1.09589  0.00296923
          64     1.09413     1.09587  0.00292296
          65     1.08632     1.09572  0.00288168
          66     1.10129      1.0958  0.00283925
          67      1.1176     1.09613  0.00281544
          68     1.09695     1.09614  0.00277407
          69     1.09781     1.09617  0.00273397
          70     1.07571     1.09587  0.00271049
          71     1.09204     1.09582  0.00267285
          72     1.06997     1.09546  0.00265973
          73     1.09684     1.09548  0.00262336
          74     1.12742     1.09591  0.00262319
          75     1.05634     1.09538  0.00264075
          76     1.09338     1.09536  0.00260614
          77     1.08789     1.09526  0.00257409
          78     1.10333     1.09536  0.00254317
          79     1.08466     1.09523  0.00251458
          80     1.09034     1.09517   0.0024839
          81     1.13486     1.09566   0.0025011
          82     1.10835     1.09581  0.00247539
          83     1.11482     1.09604  0.00245613
          84     1.10854     1.09619   0.0024314
          85     1.09009     1.09612  0.00240385
          86     1.11998      1.0964  0.00239186
          87     1.10642     1.09651  0.00236714
          88     1.10837     1.09665  0.00234408
          89     1.11819     1.09689  0.00233021
          90     1.06675     1.09655  0.00232825
          91     1.08133     1.09639  0.00230867
          92     1.10413     1.09647  0.00228511
          93     1.08619     1.09636  0.00226321
          94     1.08735     1.09626  0.00224116
          95     1.09348     1.09623  0.00221776
          96     1.11681     1.09645  0.00220499
          97     1.06986     1.09617  0.00219923
          98     1.09223     1.09613  0.00217716
          99     1.12969     1.09647  0.00218139
         100     1.08936      1.0964  0.00216074
