BLOCK,ACTUAL_P,P_AVE,ERROR
280,3.253142e-02,3.622584e-02,7.924999e-04
281,4.795448e-02,3.626757e-02,7.907780e-04
282,4.078358e-02,3.628359e-02,7.881359e-04
283,1.492387e-02,3.620811e-02,7.889567e-04
284,4.349458e-02,3.623377e-02,7.865958e-04
285,1.564464e-02,3.616153e-02,7.871462e-04
286,2.088773e-02,3.610812e-02,7.862036e-04
287,2.833058e-02,3.608102e-02,7.839311e-04
288,3.583902e-02,3.608018e-02,7.812095e-04
289,2.904284e-02,3.605583e-02,7.788858e-04
290,2.717887e-02,3.602522e-02,7.768013e-04
291,6.151268e-02,3.611281e-02,7.790539e-04
292,2.946803e-02,3.609005e-02,7.767182e-04
293,2.904590e-02,3.606601e-02,7.744393e-04
294,5.279604e-02,3.612291e-02,7.738930e-04
295,5.671636e-02,3.619272e-02,7.744117e-04
296,3.507239e-02,3.618894e-02,7.718047e-04
297,4.607532e-02,3.622222e-02,7.699235e-04
298,3.132710e-02,3.620580e-02,7.675151e-04
299,2.634737e-02,3.617283e-02,7.656560e-04
300,5.688148e-02,3.624186e-02,7.662092e-04
301,4.299723e-02,3.626430e-02,7.639923e-04
302,3.504384e-02,3.626026e-02,7.614732e-04
303,1.770255e-02,3.619901e-02,7.614192e-04
304,3.874594e-02,3.620739e-02,7.589606e-04
305,2.312492e-02,3.616450e-02,7.576833e-04
306,5.178448e-02,3.621554e-02,7.569248e-04
307,3.031883e-02,3.619633e-02,7.547029e-04
308,4.568147e-02,3.622713e-02,7.528806e-04
309,3.660992e-02,3.622837e-02,7.504451e-04
310,5.677485e-02,3.629465e-02,7.509455e-04
311,3.148300e-02,3.627918e-02,7.486902e-04
312,4.600078e-02,3.631034e-02,7.469387e-04
313,3.049577e-02,3.629176e-02,7.447833e-04
314,4.972831e-02,3.633455e-02,7.436396e-04
315,1.735072e-02,3.627428e-02,7.437169e-04
316,4.331553e-02,3.629657e-02,7.416971e-04
317,3.060098e-02,3.627860e-02,7.395750e-04
318,4.490029e-02,3.630571e-02,7.377460e-04
319,6.641335e-02,3.640009e-02,7.414460e-04
320,5.232138e-02,3.644985e-02,7.407964e-04
321,4.895664e-02,3.648881e-02,7.395125e-04
322,5.082122e-02,3.653332e-02,7.385542e-04
323,4.466794e-02,3.655850e-02,7.366970e-04
324,5.416340e-02,3.661284e-02,7.364243e-04
325,8.068266e-03,3.652501e-02,7.393773e-04
326,2.262995e-02,3.648239e-02,7.383368e-04
327,3.809841e-02,3.648733e-02,7.360954e-04
328,5.345239e-02,3.653905e-02,7.356662e-04
329,3.623885e-02,3.653814e-02,7.334307e-04
330,3.340939e-02,3.652866e-02,7.312694e-04
331,4.189164e-02,3.654486e-02,7.292396e-04
332,2.161404e-02,3.649989e-02,7.284285e-04
333,3.563158e-02,3.649728e-02,7.262457e-04
334,4.252643e-02,3.651533e-02,7.242956e-04
335,5.271983e-02,3.656370e-02,7.237470e-04
336,4.223747e-02,3.658059e-02,7.217899e-04
337,4.359027e-02,3.660139e-02,7.199478e-04
338,1.510310e-02,3.653779e-02,7.206219e-04
339,2.527106e-02,3.650455e-02,7.192621e-04
340,2.262250e-02,3.646372e-02,7.183046e-04
341,1.286626e-02,3.639452e-02,7.195238e-04
342,4.714655e-02,3.642596e-02,7.181064e-04
343,1.693550e-02,3.636914e-02,7.182575e-04
344,4.200469e-02,3.638552e-02,7.163563e-04
345,2.758583e-02,3.636001e-02,7.147339e-04
346,4.537098e-02,3.638606e-02,7.131425e-04
347,1.778613e-02,3.633245e-02,7.130989e-04
348,3.004578e-02,3.631439e-02,7.112786e-04
349,2.996918e-02,3.629621e-02,7.094729e-04
350,4.332428e-02,3.631629e-02,7.077299e-04
351,3.817334e-02,3.632158e-02,7.057334e-04
352,1.107162e-02,3.624984e-02,7.073646e-04
353,3.879815e-02,3.625706e-02,7.053976e-04
354,5.256746e-02,3.630314e-02,7.049081e-04
355,4.394113e-02,3.632465e-02,7.032507e-04
356,2.817196e-02,3.630175e-02,7.016480e-04
357,5.173370e-02,3.634498e-02,7.010129e-04
358,4.065224e-02,3.635701e-02,6.991580e-04
359,6.086883e-02,3.642529e-02,7.005365e-04
360,3.829509e-02,3.643048e-02,6.986098e-04
361,4.617240e-02,3.645747e-02,6.971956e-04
362,4.088918e-02,3.646971e-02,6.953771e-04
363,5.435202e-02,3.651897e-02,6.952043e-04
364,1.233591e-02,3.645254e-02,6.964616e-04
365,3.956080e-02,3.646105e-02,6.946056e-04
366,1.522547e-02,3.640303e-02,6.951268e-04
367,3.692680e-02,3.640446e-02,6.932342e-04
368,3.598073e-02,3.640331e-02,6.913513e-04
369,3.284388e-02,3.639366e-02,6.895451e-04
370,3.250562e-02,3.638315e-02,6.877615e-04
371,5.225660e-02,3.642594e-02,6.872372e-04
372,1.410866e-02,3.636595e-02,6.880034e-04
373,4.392480e-02,3.638621e-02,6.864573e-04
374,4.673042e-02,3.641387e-02,6.851788e-04
375,6.380331e-02,3.648691e-02,6.872335e-04
376,3.031121e-02,3.647048e-02,6.856020e-04
377,4.958593e-02,3.650527e-02,6.846655e-04
378,4.875041e-02,3.653767e-02,6.836201e-04
379,4.104293e-02,3.654955e-02,6.819197e-04
380,3.438740e-02,3.654386e-02,6.801489e-04
381,2.844732e-02,3.652261e-02,6.786957e-04
382,4.079350e-02,3.653379e-02,6.770111e-04
383,1.807620e-02,3.648560e-02,6.769565e-04
384,4.428472e-02,3.650591e-02,6.754982e-04
385,5.542479e-02,3.655505e-02,6.755286e-04
386,1.583122e-02,3.650136e-02,6.759087e-04
387,4.074587e-02,3.651233e-02,6.742511e-04
388,5.565769e-02,3.656167e-02,6.743165e-04
389,3.522421e-02,3.655824e-02,6.725918e-04
390,4.567779e-02,3.658162e-02,6.712736e-04
391,1.705949e-02,3.653169e-02,6.714110e-04
392,5.004227e-02,3.656616e-02,6.705823e-04
393,5.696767e-02,3.661807e-02,6.708823e-04
394,4.306968e-02,3.663444e-02,6.693794e-04
395,3.099956e-02,3.662018e-02,6.678367e-04
396,3.116235e-02,3.660640e-02,6.662925e-04
397,4.994832e-02,3.664000e-02,6.654612e-04
398,4.105564e-02,3.665110e-02,6.638816e-04
399,2.412013e-02,3.661969e-02,6.629602e-04
400,3.658354e-02,3.661960e-02,6.613028e-04
